node_1,node_2,edge,chunk_id,count
insia malik,muslim family,Insia lives with her Muslim family in Baroda as mentioned in the context.,9173d3aab727448491d2744697c4ac2a,4
insia malik,baroda,"Insia resides in Baroda, as stated in the context.",9173d3aab727448491d2744697c4ac2a,4
insia malik,singing,"Insia is passionate about singing, which is evident from the given context.",9173d3aab727448491d2744697c4ac2a,4
insia malik,farookh,Insia's father Farookh is opposed to her dream of being a singer as revealed in the context.,9173d3aab727448491d2744697c4ac2a,4
insia malik,najma,Insia's mother Najma supports her singing aspirations as disclosed in the given context.,9173d3aab727448491d2744697c4ac2a,4
insia malik,guddu,"Insia has a brother named Guddu, which is evident from the provided context.",9173d3aab727448491d2744697c4ac2a,4
insia malik,secretsuperstar,Insia records a song under the name 'Secret Superstar' to conceal her identity as per the given context.,9173d3aab727448491d2744697c4ac2a,4
shakti kumar,insia malik,Shakti Kumar requests Insia to record a song as stated in the given context.,9173d3aab727448491d2744697c4ac2a,4
shakti kumar,talented music director,"As per the provided context, Shakti Kumar is a talented music director based in Mumbai.",9173d3aab727448491d2744697c4ac2a,4
insia malik,original song,"After singing the original version of a party song as revealed in the given context, Insia's fame increases.",9173d3aab727448491d2744697c4ac2a,4
her about the original version which was launched ten years ago,original song,"sang the original song, fame grew after singing the original song",2a0019b1177a4fe5baf9f0e4079607f6,4
best female singer,her fame,was nominated for Best Female Singer due to her fame,2a0019b1177a4fe5baf9f0e4079607f6,4
insia,kumar,arranged a meeting between Insia and Kumar's ex-wife's lawyer,2a0019b1177a4fe5baf9f0e4079607f6,4
divorce papers,insia's mother,gave divorce papers to her mother for signing,2a0019b1177a4fe5baf9f0e4079607f6,4
farookh,friend's son,planned to marry Insia off to his friend's son,2a0019b1177a4fe5baf9f0e4079607f6,4
insia,farookh's friend's son,gave up dream of singing and deleted YouTube channel due to Farookh's plans to marry her off,2a0019b1177a4fe5baf9f0e4079607f6,4
airport,insia's guitar case,demanded that Insia throw the guitar in the nearest trash can due to unwillingness to pay extra fee,2a0019b1177a4fe5baf9f0e4079607f6,4
najma,farookh,warned Farookh about facing severe consequences and losing his job in Riyadh if he laid hands on her or her kids,2a0019b1177a4fe5baf9f0e4079607f6,4
divorce papers,najma,signed divorce papers and thrust them into Farookh's hands,2a0019b1177a4fe5baf9f0e4079607f6,4
farookh's mother,najma,said goodbyes to Farookh's mother before storming out of the airport with her kids in tow,2a0019b1177a4fe5baf9f0e4079607f6,4
insia,monali thakur,"Monali offers Insia her award, believing she rightfully deserved it at the awards ceremony.",f91fc35bfbf247b1be5025cf00f8a81a,4
insia,kumar,Kumar stands up and calls attention to Insia's presence in the audience at the awards ceremony.,f91fc35bfbf247b1be5025cf00f8a81a,4
insia,najma,"Najma supports and fights for Insia even before her birth, ultimately leading to Insia's true identity being revealed onstage at the awards ceremony.",f91fc35bfbf247b1be5025cf00f8a81a,4
insia,mother (insia and guddu's grandmother),"Insia dedicates her award to her mother at the awards ceremony, revealing her true identity and proclaiming her as the true 'Secret Superstar.'",f91fc35bfbf247b1be5025cf00f8a81a,4
shakti,insia,Shakti releases a cheesy party song on YouTube dedicated to Insia.,f91fc35bfbf247b1be5025cf00f8a81a,4
