node_1,node_2,edge,chunk_id,node_3,count
bhagat singh,indian independence,Bhagat Singh was a socialist revolutionary who fought for Indian independence.,bebca95e0abc4befa552c3af42c25cd6,,4
mahatma gandhi,bhagat singh,"At Malir railway station in Karachi, Mahatma Gandhi sees his supporters praising him except for those youngsters shouting insults against him for not saving Bhagat Singh and reveals that they were Bhagat Singh, Sukhdev, and Rajguru respectively.",bebca95e0abc4befa552c3af42c25cd6,,4
bhagat singh,sukhdev,They gift Mahatma Gandhi a crafted black rose and explain to him the reason for gifting it.,bebca95e0abc4befa552c3af42c25cd6,,4
bhagat singh,rajguru,They gift Mahatma Gandhi a crafted black rose and explain to him the reason for gifting it.,bebca95e0abc4befa552c3af42c25cd6,,4
malir railway station,mahatma gandhi,"At Malir railway station in Karachi, Mahatma Gandhi arrives at the station and sees his supporters praising him.",bebca95e0abc4befa552c3af42c25cd6,,4
bhagat singh,death,"Three youngsters shouting insults against Gandhiji for not saving Bhagat Singh, it was revealed that they were Bhagat Singh, Sukhdev and Rajguru respectively.",bebca95e0abc4befa552c3af42c25cd6,,4
old woman,vidyavati,"Some police officials take three dead bodies covered in white cloth to throw them near a river and burn it but are stopped by the villagers, and an old woman named Vidyavati also unveils a body only to find her son under the cloth and is terrified to see her son in that condition.",bebca95e0abc4befa552c3af42c25cd6,,4
vidyavati,son,An old woman named Vidyavati also unveils a body only to find her son under the cloth and is terrified to see her son in that condition.,bebca95e0abc4befa552c3af42c25cd6,,4
bhagat singh,gandhiji,"The youngster disagrees with Gandhiji's reply and states that his intention was similar to that of the British government, who never wanted to free the three young revolutionaries. The story later reveals that Bhagat Singh witnessed the atrocities committed by British officials as a child and took a solemn vow to free India from British Raj after witnessing the Jallianwala Bagh massacre. Bhagat Singh initially supported Gandhi's satyagraha policies during the non-cooperation movement but became disillusioned with him after he called off the movement following the Chauri Chaura incident.",fbc651c12241447aaefe1747f1349382,,4
bhagat singh,british officials,"Bhagat Singh witnesses British officials torturing innocent people and hears them cussing, 'Bloody Indians' when he was on his father's lap.",fbc651c12241447aaefe1747f1349382,,4
jallianwala bagh massacre,bhagat singh,Bhagat Singh witnesses the aftermath of the Jallianwala Bagh massacre and takes a solemn vow to free India from British Raj.,fbc651c12241447aaefe1747f1349382,,4
