node_1,node_2,edge,chunk_id,count
hrithik roshan,super 30,"Anand Kumar, played by Hrithik Roshan, founded Super 30 to help 30 poor students prepare for JEE Advanced examinations",84e7735de3b04579bba69d35ac049617,4
hrithik roshan,mrunal thakur,"Anand Kumar, played by Hrithik Roshan, has a romantic relationship with Supriya Singh, portrayed by Mrunal Thakur",84e7735de3b04579bba69d35ac049617,4
virendra saxena,rajendra prasad kumar,"Virendra Saxena played the role of Rajendra Prasad Kumar, Anand and Pranav's father who dies from a heart attack after Anand misses an opportunity to join Cambridge University due to poverty",84e7735de3b04579bba69d35ac049617,4
nandish sandhu,pranav kumar,"Pranav Kumar, played by Nandish Sandhu, is Anand's younger brother who supports him in his work",84e7735de3b04579bba69d35ac049617,4
aditya srivastava,lallan singh,"Aditya Srivastava portrayed the character of Lallan Singh, Shriram's evil assistant who used education only as a means of business",84e7735de3b04579bba69d35ac049617,4
sadhana singh,jayanti kumar,"Sadhana Singh played the role of Jayanti Kumar, Anand and Pranav's hardworking mother",84e7735de3b04579bba69d35ac049617,4
pankaj tripathi,shriram singh,"Pankaj Tripathi acted as Shriram Singh, the local minister",84e7735de3b04579bba69d35ac049617,4
vijay varma,fugga kumar,"Vijay Varma played the character of Fugga Kumar, one of Anand's students who narrates his teacher's story as a successful man in London",84e7735de3b04579bba69d35ac049617,4
amit sadh,raghunath bharat,"Amit Sadh acted as Raghunath Bharat, a reporter",84e7735de3b04579bba69d35ac049617,4
anud singh dhaka,raghunath's aid,Anud Singh Dhaka portrayed the role of Raghunath's assistant,84e7735de3b04579bba69d35ac049617,4
sharat sonu,haadim malik,"Sharat Sonu acted as Haadim Malik, Shriram's secretary",84e7735de3b04579bba69d35ac049617,4
manav gohil,ias purushottam singh,"Manav Gohil played the role of IAS Purushottam Singh, Supriya's husband",84e7735de3b04579bba69d35ac049617,4
aayush kumar shukla,vinod,Aayush Kumar Shukla portrayed the character of Vinod,84e7735de3b04579bba69d35ac049617,4
rajesh sharma,bachchi,Rajesh Sharma played the role of Bachchi,84e7735de3b04579bba69d35ac049617,4
vivek jha,villager,Vivek Jha acted as a villager,84e7735de3b04579bba69d35ac049617,4
krithi shetty,student of excellence coaching center,Krithi Shetty portrayed the character of a student from an excellence coaching center,84e7735de3b04579bba69d35ac049617,4
