node_1,node_2,edge,chunk_id,count
naseeruddin shah,the common man,Naseeruddin Shah plays the character of 'The Common Man' in the movie.,c9cd674c29b14426a1e49588a65582c0,4
anupam kher,prakash rathod,Anupam Kher portrays the role of Commissioner Prakash Rathod in the movie.,c9cd674c29b14426a1e49588a65582c0,4
jimmy sheirgill,arif khan,Jimmy Sheirgill essays the character of Inspector Arif Khan in the film.,c9cd674c29b14426a1e49588a65582c0,4
aamir bashir,jai pratap singh,"In this movie, Aamir Bashir depicts the character of Inspector Jai Pratap Singh.",c9cd674c29b14426a1e49588a65582c0,4
deepal shaw,naina roy,Deepal Shaw features as UTV Journalist Naina Roy in the movie.,c9cd674c29b14426a1e49588a65582c0,4
parag tyagi,aakash duraivanshi,"In this movie, Parag Tyagi portrays the character of Inspector Aakash Duraivanshi.",c9cd674c29b14426a1e49588a65582c0,4
alok narula,raj sharma,Alok Narula appears as Naina Roy's Cameraman Raj Sharma in the movie.,c9cd674c29b14426a1e49588a65582c0,4
rohitash gaud,ikhlaque ahmed,"In this movie, Rohitash Gaud depicts the character of terrorist Ikhlaaque Ahmed.",c9cd674c29b14426a1e49588a65582c0,4
kali prasad mukherjee,ibrahim khan,"In this movie, Kali Prasad Mukherjee plays the role of terrorist Ibrahim Khan.",c9cd674c29b14426a1e49588a65582c0,4
mukesh s bhatt,khurshid lala,"In this movie, Mukesh S Bhatt appears as terrorist Khurshid lala.",c9cd674c29b14426a1e49588a65582c0,4
vije bhatia,mohd. zaheer,"In this movie, Vije Bhatia portrays the character of terrorist Mohd. Zaheer.",c9cd674c29b14426a1e49588a65582c0,4
chetan pandit,sunil nigvekar,Chetan Pandit features as Chief Minister Sunil Nigvekar in the movie.,c9cd674c29b14426a1e49588a65582c0,4
rajendra chawla,jaishankar tiwary,"In this movie, Rajendra Chawla appears as Chief Minister's Assistant Jaishankar Tiwary.",c9cd674c29b14426a1e49588a65582c0,4
gaurav kapoor,arjun khanna,Gaurav Kapoor features as Actor Arjun Khanna in a special appearance.,c9cd674c29b14426a1e49588a65582c0,4
virendra saxena,baburao patil,"In this movie, Virendra Saxena portrays the character of Officer In-Charge (O.C) Baburao Patil at Colaba Police Station.",c9cd674c29b14426a1e49588a65582c0,4
snehal dabi,shambhu a.k.a. electric baba,"In this movie, Snehal Dabi plays the character of Shambhu a.k.a. Electric Baba.",c9cd674c29b14426a1e49588a65582c0,4
aayam mehta,anuj sharma,"In this movie, Aayam Mehta appears as Chief Minister's Assistant Anuj Sharma.",c9cd674c29b14426a1e49588a65582c0,4
apurva mehrotra,the hacker,"In this movie, Apurva Mehrotra features as The Hacker.",c9cd674c29b14426a1e49588a65582c0,4
shakti bharti,jai pratap singh's wife,"In this movie, Shakti Bharti portrays the character of Inspector Jai Pratap Singh's wife.",c9cd674c29b14426a1e49588a65582c0,4
vicky ahuja,a middleman who supplied rdx,"In this movie, Vicky Ahuja depicts the character of a middleman who supplied RDX.",c9cd674c29b14426a1e49588a65582c0,4
