node_1,node_2,edge,chunk_id,node_3,count
goliyon ki raasleela ram-leela,best film,"Nominated, Best Film : Goliyon Ki Raasleela Ram-Leela",feab03bc2a624d51869441f9031d2092,,4
sanjay leela bhansali,best director,"Nominated, Best Director : Sanjay Leela Bhansali",feab03bc2a624d51869441f9031d2092,,4
ranveer singh,best actor,"Nominated, Best Actor : Ranveer Singh",feab03bc2a624d51869441f9031d2092,,4
deepika padukone,best actress,"Winner, Best Actress : Deepika Padukone
Nominated, Best Actress : Deepika Padukone
Winner, Screen Award for Best Actress : Deepika Padukone",feab03bc2a624d51869441f9031d2092,,4
supriya pathak,best actress in a supporting role,"Winner, Best Actress in a Supporting Role : Supriya Pathak
Nominated, Best Performance in a Negative Role : Supriya Pathak",feab03bc2a624d51869441f9031d2092,,4
ranveer singh,best actor,"Nominated, Best Actor : Ranveer Singh
(also includes his work in Chennai Express and Yeh Jawaani Hai Deewani) : Deepika Padukone",feab03bc2a624d51869441f9031d2092,,4
deepika padukone,most popular actress female,"Winner, Most Popular Actress Female : Deepika Padukone",feab03bc2a624d51869441f9031d2092,,4
anju modi,best costume design,"Winner, Best Costume Design : Anju Modi and Maxima Basu",feab03bc2a624d51869441f9031d2092,,4
maxima basu,best costume design,"Winner, Best Costume Design : Anju Modi and Maxima Basu",feab03bc2a624d51869441f9031d2092,,4
wasiq khan,best production design,"Winner, Best Production Design : Wasiq Khan",feab03bc2a624d51869441f9031d2092,,4
s. ravi varman,best cinematography,"Winner, Best Cinematography : S. Ravi Varman",feab03bc2a624d51869441f9031d2092,,4
samir and arsh tanna,lahu muh lag gaya,"Winner, Best Choreography : Samir and Arsh Tanna – Lahu Muh Lag Gaya",feab03bc2a624d51869441f9031d2092,Best Choreography,4
bhoomi trivedi,ram chahe leela,"Nominated, Best Female Playback Singer : Bhoomi Trivedi – ""Ram Chahe Leela""",feab03bc2a624d51869441f9031d2092,Best Female Playback Singer,4
shreya ghoshal,nagada sang dhol,"Nominated, Best Female Playback Singer : Shreya Ghoshal – Nagada Sang Dhol",feab03bc2a624d51869441f9031d2092,Best Female Playback Singer,4
filmfare awards winner,best actress,"Winner, Best Actress : Deepika Padukone",feab03bc2a624d51869441f9031d2092,Deepika Padukone,4
filmfare awards winner,best actress in a supporting role,"Winner, Best Actress in a Supporting Role : Supriya Pathak",feab03bc2a624d51869441f9031d2092,Supriya Pathak,4
filmfare awards winner,best choreography,"Winner, Best Choreography : Samir and Arsh Tanna – Lahu Muh Lag Gaya",feab03bc2a624d51869441f9031d2092,Samir and Arsh Tanna – Lahu Muh Lag Gaya,4
iifa uae 2019,rockstar,(live performance),feab03bc2a624d51869441f9031d2092,Salman Khan,4
winner,best production design ,"At the event, 'Winner' was awarded for the best production design in a particular context.",cff151cecc6e41f391e42738920d9c14,,4
nominated,best film,"In the same context, Bhansali Productions was nominated for the best film category.",cff151cecc6e41f391e42738920d9c14,,4
nominated,best director,Sanjay Leela Bhansali was also nominated in the best director category in the same context.,cff151cecc6e41f391e42738920d9c14,,4
winner,apsara award for best art direction ,Rashid Khan won the Apsara Award for Best Art Direction in the given context.,cff151cecc6e41f391e42738920d9c14,,4
nominated,best director,Sanjay Leela Bhansali was again nominated for his direction skills in this context.,cff151cecc6e41f391e42738920d9c14,,4
nominated,best actor in a leading role,Ranveer Singh's outstanding performance earned him a nomination for the best actor in a leading role category in this context.,cff151cecc6e41f391e42738920d9c14,,4
nominated,best actress in a leading role,Deepika Padukone was also nominated for her remarkable acting skills in the given context.,cff151cecc6e41f391e42738920d9c14,,4
winner,bhoomi trivedi,Bhoomi Trivedi won the award for the best singer - female category for her song 'Ram Chahe Leela' in this context.,cff151cecc6e41f391e42738920d9c14,,4
nominated,best screenplay,Siddharth-Garima and Sanjay Leela Bhansali were both nominated for their screenplay skills in this context.,cff151cecc6e41f391e42738920d9c14,,4
nominated,best dialogue,Siddharth-Garima was also nominated for his dialogue writing skills in this context.,cff151cecc6e41f391e42738920d9c14,,4
nominated,best choreography,Vishnu Deva's choreography was nominated twice - once for 'Ishqyaun Dhishqyuan' and once for 'Ram Chahe Leela' in this context.,cff151cecc6e41f391e42738920d9c14,,4
nominated,best music,Sanjay Leela Bhansali was again nominated for his music skills in this context.,cff151cecc6e41f391e42738920d9c14,,4
nominated,best performance in a negative role - female,Supriya Pathak's outstanding performance earned her a nomination for the best performance in a negative role - female category in this context.,cff151cecc6e41f391e42738920d9c14,,4
winner,supriya pathak,"In fact, Supriya Pathak won the award for the best performance in a negative role - female category in this particular context.",cff151cecc6e41f391e42738920d9c14,,4
sanjay leela bhansali,most entertaining film of the year 2013 - sanjay leela bhansali,"Nominated, Most Entertaining Film of the Year 2013 - Sanjay Leela Bhansali",843ab3a44b9e4dc3b3b77641921c1615,,4
sanjay leela bhansali,most entertaining director,"Nominated, Most Entertaining Director",843ab3a44b9e4dc3b3b77641921c1615,,4
ranveer singh,most entertaining actor in a romantic film - male,"Nominated, Most Entertaining Actor in a Romantic Film - Male",843ab3a44b9e4dc3b3b77641921c1615,,4
deepika padukone,most entertaining actor (film) - female,"Nominated, Most Entertaining Actor (Film) - Female",843ab3a44b9e4dc3b3b77641921c1615,,4
sanjay leela bhansali,most entertaining music,"Winner, Most Entertaining Music",843ab3a44b9e4dc3b3b77641921c1615,,4
bhoomi trivedi,most entertaining singer female,"Winner, Most Entertaining Singer Female - Ram Chahe Leela",843ab3a44b9e4dc3b3b77641921c1615,,4
aditya narayan,most entertaining singer male,"Nominated, Most Entertaining Singer Male - Tattad Tattad & Ishqyaun Dhishqyuan",843ab3a44b9e4dc3b3b77641921c1615,,4
deepika padukone,most entertaining actor (film),"Nominated, Most Entertaining Actor (Film) - Female",843ab3a44b9e4dc3b3b77641921c1615,,4
ranveer singh,most entertaining actor in a romantic film - male,"Nominated, Most Entertaining Actor in a Romantic Film - Male",843ab3a44b9e4dc3b3b77641921c1615,,4
deepika padukone,most entertaining dancer (male & female),"Nominated, Most Entertaining Dancer (Male & Female)- Deepika Padukone - ""Nagada Sang Dhol""",843ab3a44b9e4dc3b3b77641921c1615,,4
shreya ghoshal,most entertaining singer female,"Nominated, Most Entertaining Singer Female - ""Nagada Sang Dhol""",843ab3a44b9e4dc3b3b77641921c1615,,4
aditya narayan,most entertaining singer male,"Nominated, Most Entertaining Singer Male - ""Tattad Tattad""",843ab3a44b9e4dc3b3b77641921c1615,,4
deepika padukone,most entertaining song,"Nominated, Most Entertaining Song - ""Nagada Sang Dhol""",843ab3a44b9e4dc3b3b77641921c1615,,4
supriya pathak,best actor in a negative role,"Winner, Best Actor in a Negative Role",843ab3a44b9e4dc3b3b77641921c1615,,4
sanjay leela bhansali,"nominated, most entertaining film of the year 2013 - sanjay leela bhansali","Nominated, Most Entertaining Film of the Year 2013 - Sanjay Leela Bhansali",843ab3a44b9e4dc3b3b77641921c1615,,4
sanjay leela bhansali,"big star entertainment awards winner, best action film","BIG Star Entertainment Awards Winner, Best Action Film - Sanjay Leela Bhansali",843ab3a44b9e4dc3b3b77641921c1615,,4
sanjay leela bhansali,"nominated, most entertaining film of the year 2013 - sanjay leela bhansali","Nominated, Most Entertaining Film of the Year 2013 - Sanjay Leela Bhansali",843ab3a44b9e4dc3b3b77641921c1615,,4
sanjay leela bhansali,"nominated, best action film","Nominated, Best Action Film - Sanjay Leela Bhansali",843ab3a44b9e4dc3b3b77641921c1615,,4
sanjay leela bhansali,best film ,Nominated for the award at an unspecified event.,6df48ef4697742518b3f4487740b65ca,,4
ranveer singh,best actor - male ,Nominated for the award at an unspecified event.,6df48ef4697742518b3f4487740b65ca,,4
deepika padukone,best actor - female ,Nominated for the award at an unspecified event.,6df48ef4697742518b3f4487740b65ca,,4
bhoomi trivedi,ram chahe leela,Sang in the song 'Ram Chahe Leela'.,6df48ef4697742518b3f4487740b65ca,,4
bhoomi trivedi,upcoming female vocalist of the year,Won the award at Mirchi Music Awards for being an upcoming female vocalist of the year.,6df48ef4697742518b3f4487740b65ca,,4
siddharth-garima,upcoming lyricist of the year ,Won the award at Mirchi Music Awards for being an upcoming lyricist of the year for the song 'Laal Ishq'.,6df48ef4697742518b3f4487740b65ca,,4
