node_1,node_2,edge,chunk_id,count
3 idiots,list of accolades received by 3 idiots,The movie '3 Idiots' won a list of accolades from Indian film awards.,78d91f913f0f4bce8f730656804bf305,4
3 idiots,best film,3 Idiots won the Best Film award at an unspecified Indian film award ceremony.,78d91f913f0f4bce8f730656804bf305,4
3 idiots,best director,The director of 3 Idiots received the Best Director award at an unspecified Indian film award ceremony.,78d91f913f0f4bce8f730656804bf305,4
3 idiots,main article: list of accolades received by 3 idiots,The main article discussing the awards won by '3 Idiots' is titled 'List of accolades received by 3 Idiots'.,78d91f913f0f4bce8f730656804bf305,4
3 idiots,best popular film,3 Idiots won the Best Popular Film award at the National Film Awards.,78d91f913f0f4bce8f730656804bf305,4
3 idiots,6 filmfare awards,3 Idiots won a total of 6 Filmfare Awards.,78d91f913f0f4bce8f730656804bf305,4
3 idiots,10 star screen awards,3 Idiots won a total of 10 Star Screen Awards.,78d91f913f0f4bce8f730656804bf305,4
3 idiots,17 iifa awards,3 Idiots won a total of 17 IIFA Awards.,78d91f913f0f4bce8f730656804bf305,4
3 idiots,5 gima awards,3 Idiots won a total of 5 GIMA Awards.,78d91f913f0f4bce8f730656804bf305,4
3 idiots,2 apsara awards,3 Idiots won a total of 2 Apsara Awards.,78d91f913f0f4bce8f730656804bf305,4
3 idiots,7 bollywood hungama surfers choice movie awards,3 Idiots won a total of 7 Bollywood Hungama Surfers Choice Movie Awards.,78d91f913f0f4bce8f730656804bf305,4
list of accolades received by 3 idiots,3 idiots,"'3 Idiots' is the movie that won a list of accolades from Indian film awards, as discussed in the main article.",78d91f913f0f4bce8f730656804bf305,4
list of accolades received by 3 idiots,best film,The award for Best Film was won by '3 Idiots' at an unspecified Indian film award ceremony.,78d91f913f0f4bce8f730656804bf305,4
list of accolades received by 3 idiots,best director,The director of '3 Idiots' received the Best Director award at an unspecified Indian film award ceremony.,78d91f913f0f4bce8f730656804bf305,4
list of accolades received by 3 idiots,main article: list of accolades received by 3 idiots,The main article discussing the awards won by '3 Idiots' is titled 'List of accolades received by 3 Idiots'.,78d91f913f0f4bce8f730656804bf305,4
list of accolades received by 3 idiots,best popular film,'3 Idiots' won the Best Popular Film award at the National Film Awards.,78d91f913f0f4bce8f730656804bf305,4
list of accolades received by 3 idiots,6 filmfare awards,'3 Idiots' won a total of 6 Filmfare Awards.,78d91f913f0f4bce8f730656804bf305,4
list of accolades received by 3 idiots,10 star screen awards,'3 Idiots' won a total of 10 Star Screen Awards.,78d91f913f0f4bce8f730656804bf305,4
list of accolades received by 3 idiots,17 iifa awards,'3 Idiots' won a total of 17 IIFA Awards.,78d91f913f0f4bce8f730656804bf305,4
list of accolades received by 3 idiots,5 gima awards,'3 Idiots' won a total of 5 GIMA Awards.,78d91f913f0f4bce8f730656804bf305,4
list of accolades received by 3 idiots,2 apsara awards,'3 Idiots' won a total of 2 Apsara Awards.,78d91f913f0f4bce8f730656804bf305,4
list of accolades received by 3 idiots,7 bollywood hungama surfers choice movie awards,'3 Idiots' won a total of 7 Bollywood Hungama Surfers Choice Movie Awards.,78d91f913f0f4bce8f730656804bf305,4
list of accolades received by 3 idiots,china,'3 Idiots' won the Best Popular Film award at a Chinese film festival called China.,78d91f913f0f4bce8f730656804bf305,4
