Question & Options,Correct Answer
"In the plot of the movie 'Thank You', which characters are involved in the scheme to expose a deceitful deal?
Options:
A. Raj
B. Kishan
C. Sanjana
D. All of the above",All of the above
"What roles do Raj and Kishan play in the plot involving the dynamic, handsome man?
Options:
A. Raj seeks help from Kishan after recognizing him.
B. Kishan devises a plan to reform Raj.
C. Raj is in love with Sanjana.
D. Kishan is a friend of Sanjana.",Both Raj seeks help from Kishan after recognizing him and Kishan devises a plan to reform Raj.
"What roles do Raj, Kishan, and Shivani play in the unfolding events of the story?
Options:
A. Raj seeks help from Kishan after recognizing him.
B. Kishan devises a jealousy game that involves Shivani.
C. Shivani's actions lead to Vikram's downfall.
D. All of the above",All of the above
"What roles do Raj and Kishan play in their interactions in the story?
Options:
A. Raj seeks help from Kishan after recognizing him.
B. Kishan provides advice to Raj during a troubled time.
C. Raj takes ownership of Kishan's property.
D. Kishan and Raj are childhood friends.","Raj seeks help from Kishan after recognizing him, Kishan provides advice to Raj during a troubled time, Raj takes ownership of Kishan's property."
"What are the relationships between Raj, Kishan, and Sanjana in the context of the plot?
Options:
A. Raj enlists Kishan's help after recognizing him.
B. Sanjana keeps a fast for Raj at Kishan's request.
C. Kishan is unaware of Raj's connection to Sanjana.
D. Raj and Sanjana have a romantic relationship.",Raj enlists Kishan's help after recognizing him. Sanjana keeps a fast for Raj at Kishan's request.
"What events transpired involving Raj, Kishan, and King in the plot?
Options:
A. Raj recognized Kishan from a party and sought his help.
B. Kishan arranged a meeting between Raj, King, and King's wife Maddy.
C. Maddy confronted King about his possible affair.
D. All of the above",All of the above
"In the movie 'Thank You', which characters are involved in a situation where they recognize each other and enlist help?
Options:
A. raj
B. kishan
C. sanjana
D. All of the above",All of the above
"What actions did Raj and Kishan take towards each other in the plot?
Options:
A. Raj recognized Kishan from the party
B. Raj sought Kishan's help
C. Raj intentionally exposed Kishan during a fight
D. Kishan helped Raj during a conflict",All of the above
"Which characters are involved in helping each other in the plot involving Kishan and Maya's friend?
Options:
A. Raj
B. Kishan
C. Maya's friend
D. All of the above",All of the above
"What events involve Raj, Kishan, and Sanjana in the storyline?
Options:
A. Raj enlists Kishan's help after recognizing him from a party.
B. Sanjana confronts Kishan regarding the assembly of people for their remarriage.
C. Kishan reveals himself to be alive, causing relief among Sanjana and others.
D. All of the above",All of the above
