Question & Options,Correct Answer
"Which of the following statements is true regarding the song 'Son of Sardaar'?
Options:
A. Aman Trikha has sung a song in 'Son of Sardaar'.
B. Himesh Reshammiya composed the soundtrack for 'Son of Sardaar'.
C. Both Aman Trikha and Himesh Reshammiya have collaborated on the song 'Son of Sardaar'.
D. All of the above",All of the above
"Which of the following statements are true regarding the song 'Son of Sardaar'?
Options:
A. Aman Trikha is a singer who performed in 'Son of Sardaar'.
B. Himesh Reshammiya is a singer featured in the soundtrack of 'Son of Sardaar'.
C. Both Aman Trikha and Himesh Reshammiya have sung the song 'Son of Sardaar'.
D. Aman Trikha and Himesh Reshammiya collaborated on multiple songs.",Both Aman Trikha and Himesh Reshammiya have sung the song 'Son of Sardaar'.
"Which individuals were involved in the creation of the 'Son of Sardaar' soundtrack?
Options:
A. Aman Trikha
B. Himesh Reshammiya
C. Son of Sardaar (soundtrack)
D. All of the above",All of the above
"Which of the following individuals contributed to the soundtrack of 'Son of Sardaar'?
Options:
A. Aman Trikha
B. Himesh Reshammiya
C. A music producer
D. A singer","Aman Trikha, Himesh Reshammiya"
"Which individuals contributed to the soundtrack of *Son of Sardaar*?
Options:
A. Aman Trikha
B. Himesh Reshammiya
C. Son of Sardaar Soundtrack
D. All of the above",All of the above
"Which of the following statements are true regarding the song 'Rani Tu Mein Raja' (Remix) and its artists?
Options:
A. Aman Trikha is one of the singers of the song.
B. Himesh Reshammiya contributed to the song as a singer.
C. Both Aman Trikha and Himesh Reshammiya are recognized as singers.
D. Himesh Reshammiya is known for composing music.","Aman Trikha is one of the singers of the song, Himesh Reshammiya contributed to the song as a singer, and both Aman Trikha and Himesh Reshammiya are recognized as singers."
"Which artists contributed to the soundtrack of 'Son of Sardaar'?
Options:
A. Vikas Bhalla
B. Aman Trikha
C. Himesh Reshammiya
D. All of the above",All of the above
"Which of the following artists contributed to the soundtrack of the song 'Po Po Po' from *Son of Sardaar*?
Options:
A. Vikas Bhalla
B. Aman Trikha
C. Himesh Reshammiya
D. All of the above",All of the above
"Which of the following artists contributed to the soundtrack of the movie *Son of Sardaar*?
Options:
A. Vikas Bhalla
B. Aman Trikha
C. Himesh Reshammiya
D. All of the above",All of the above
"Which of the following statements are true regarding Ajay Devgn and the song 'Kabhi Kabhi Mere Dil Mein Ye Sawaal'?
Options:
A. a) Ajay Devgn sang 'Kabhi Kabhi Mere Dil Mein Ye Sawaal' in Funk genre.
B. b) Ajay Devgn sang 'Kabhi Kabhi Mere Dil Mein Ye Sawaal' in Trance genre.
C. c) 'Kabhi Kabhi Mere Dil Mein Ye Sawaal' is a song from the movie 'Son of Sardaar'.
D. d) Ajay Devgn is known for his roles in action films.","a) Ajay Devgn sang 'Kabhi Kabhi Mere Dil Mein Ye Sawaal' in Funk genre., b) Ajay Devgn sang 'Kabhi Kabhi Mere Dil Mein Ye Sawaal' in Trance genre."
