Question & Options,Correct Answer
"What roles did Lts. Saurabh Kalia and Amit Bharadhwaj play in relation to the Line of Control (LoC) and communication during their patrols?
Options:
A. They were part of a reconnaissance mission along the LoC.
B. They used an Indian soldier's wireless set to communicate.
C. They were involved in calling for reinforcements from army bases.
D. All of the above",All of the above
"What role did the 18 Grenadiers play in the Kargil conflict as described in the context?
Options:
A. They were deployed in Kargil to guard against terrorist infiltration.
B. They linked up with the severely beaten 16 Grenadiers.
C. They were led by Lt. Col. R. Vishwanathan.
D. All of the above",All of the above
"Which of the following statements are true regarding the involvement of Lt. Col. R. Vishwanathan and the 18 Grenadiers in the battle for Tololing?
Options:
A. a) Lt. Col. R. Vishwanathan was part of the 18 Grenadiers.
B. b) The 18 Grenadiers were deployed in Kargil to guard against terrorist infiltration.
C. c) The 18 Grenadiers successfully captured Tololing on their first attempt.
D. d) The 18 Grenadiers made multiple attempts to recapture Tololing.",b) The 18 Grenadiers were deployed in Kargil to guard against terrorist infiltration. d) The 18 Grenadiers made multiple attempts to recapture Tololing.
"Which units were involved in the Kargil conflict as per the provided details?
Options:
A. lt. col. r. vishwanathan
B. 18 grenadiers
C. 2nd battalion, rajputana rifles (2 raj rif)
D. All of the above",All of the above
"What was the involvement of the 18 Grenadiers in the Kargil conflict?
Options:
A. a) They were deployed to guard against terrorist infiltration.
B. b) They provided support to the severely beaten 16 Grenadiers.
C. c) Maj. Rajesh Adhikari was part of the 18 Grenadiers.
D. d) All of the above",d) All of the above
"Which of the following statements are true regarding the involvement of Maj. Rajesh Adhikari and the 18 Grenadiers in the Kargil conflict over Tololing?
Options:
A. a) Maj. Rajesh Adhikari was part of the operations involving the 18 Grenadiers.
B. b) The 18 Grenadiers made multiple attempts to recapture Tololing.
C. c) The 18 Grenadiers were deployed in Kargil under the command of Col. Khushal Thakur.
D. d) All of the above",d) All of the above
"Which units were involved in the Kargil conflict and their leadership?
Options:
A. maj. rajesh adhikari
B. 18 grenadiers
C. 2nd battalion, rajputana rifles (2 raj rif)
D. Col. Ravindranath","maj. rajesh adhikari, 18 grenadiers, 2nd battalion, rajputana rifles (2 raj rif)"
"Which of the following statements are true regarding the 18 Grenadiers and their involvement in Kargil?
Options:
A. a) Lt. Balwan Singh was part of the 18 Grenadiers.
B. b) The 18 Grenadiers were deployed in Kargil after linking up with the severely beaten 16 Grenadiers.
C. c) The 18 Grenadiers were led by Col. Khushal Thakur.
D. d) The 16 Grenadiers were the only battalion involved in Kargil.",b) The 18 Grenadiers were deployed in Kargil after linking up with the severely beaten 16 Grenadiers.
"Which of the following statements are true regarding the involvement of Lt. Balwan Singh and the 18 Grenadiers in the battle for Tololing?
Options:
A. a) Lt. Balwan Singh was part of the 18 Grenadiers.
B. b) The 18 Grenadiers were deployed in Kargil to guard against terrorist infiltration.
C. c) The 18 Grenadiers successfully recaptured Tololing on their first attempt.
D. d) The 18 Grenadiers made multiple attempts to recapture Tololing.","a) Lt. Balwan Singh was part of the 18 Grenadiers., b) The 18 Grenadiers were deployed in Kargil to guard against terrorist infiltration., d) The 18 Grenadiers made multiple attempts to recapture Tololing."
"Which units were involved in the Kargil conflict as mentioned in the context?
Options:
A. 18 Grenadiers
B. 2nd Battalion, Rajputana Rifles (2 Raj Rif)
C. Lt. Balwan Singh
D. All of the above",All of the above
