Question & Options,Correct Answer
"What events are connected to the cursed book in 'Krishna Cottage'?
Options:
A. Kabir reads the cursed book out of curiosity.
B. The book is about Krishna Cottage.
C. Talli is murdered by Disha.
D. All of the above",All of the above
"What significant elements are connected to *Krishna Cottage* in the context of the story?
Options:
A. Professor Das
B. 'Kahi Unkahi Baatein'
C. The cursed book
D. Talli's murder","Professor Das, 'Kahi Unkahi Baatein', The cursed book, Talli's murder"
"What events and relationships are central to the story involving Shanti, Disha, and Amar Khanna in *Krishna Cottage*?
Options:
A. Shanti discovers that Disha has been dead for 22 years.
B. Disha proposed to Amar at Krishna Cottage.
C. Amar rejected Disha's advances, stating their relationship was more than friendship but less than love.
D. Disha murdered men to frame Amar as the prime suspect.",All of the above
"What can be inferred about the relationship between Shanti, Disha, and the spirit in the context of their story?
Options:
A. Shanti is alive while Disha is a spirit.
B. Disha's spirit has a connection to Amar's happiness.
C. Shanti feels infuriated by Disha's presence.
D. All of the above",All of the above
"What is true about the relationships between Professor Das, Disha, and Amar Khanna in *Krishna Cottage*?
Options:
A. a) Professor Das was in love with Disha
B. b) Disha proposed to Amar at Krishna Cottage
C. c) Amar rejected Disha's advances
D. d) Disha murdered men to frame Amar","a) Professor Das was in love with Disha, b) Disha proposed to Amar at Krishna Cottage, c) Amar rejected Disha's advances, d) Disha murdered men to frame Amar"
"What emotional connections are depicted in the story involving Professor Das, Disha, and her spirit?
Options:
A. Professor Das was in love with Disha
B. Disha's spirit mourned over Amar's body
C. Disha's spirit refused to leave the crash site
D. All of the above",All of the above
"What are the significant relationships and events involving Disha, Amar Khanna, and Krishna Cottage in the plot of the story?
Options:
A. Disha proposed to Amar at Krishna Cottage.
B. Amar Khanna was a student at JC College.
C. Disha murdered men to make Amar the prime suspect.
D. All of the above",All of the above
"What are the key elements of the relationship between Disha and Amar Khanna as depicted in their story?
Options:
A. Disha proposed to Amar at Krishna Cottage
B. Amar Khanna rejected Disha's advances
C. Amar's corpse was discovered preserved in ice
D. Disha and Amar were revealed to be soulmates in their previous births",All of the above
"What events transpired between Disha and Amar Khanna in relation to their tragic fate?
Options:
A. Disha proposed to Amar Khanna at Krishna Cottage.
B. Amar Khanna was killed in a car crash caused by Disha.
C. Disha murdered men to frame Amar Khanna.
D. They were soulmates in their previous births.",All of the above
"What is true about the relationships and events involving Shanti, Manav, and Disha's spirit in 'Krishna Cottage'?
Options:
A. Manav has a strong bond with Shanti.
B. Disha's spirit attempted to influence Manav.
C. Manav expressed willingness to sacrifice himself for Shanti.
D. All of the above",All of the above
