Question & Options,Correct Answer
"Which of the following statements are true regarding the relationships in Shamsher Singh's empire?
Options:
A. Shamsher Singh has a close associate named Yash.
B. Jessica is Yash's girlfriend.
C. Yash is a close associate of Shamsher Singh.
D. Jessica works for Shamsher Singh.",Shamsher Singh has a close associate named Yash. & Jessica is Yash's girlfriend.
"Which characters were involved in the mission to recover the hard disk in 'Race 3'?
Options:
A. Shamsher Singh
B. Yash
C. Jessica
D. All of the above",All of the above
"What roles do Yash and Sikander play in relation to Shamsher Singh in the movie *Race 3*?
Options:
A. Yash is a close associate at Shamsher's empire.
B. Sikander has a confrontation with Shamsher in the desert.
C. Yash and Sikander team up against the twins and Jessica after being deceived.
D. All of the above",All of the above
"Which characters are associated with Shamsher Singh in the context of his empire and the events surrounding the arrest?
Options:
A. Shamsher Singh
B. Yash
C. Interpol Officer
D. All of the above",All of the above
"Which characters are involved in the conflict and relationships depicted in *Race 3*?
Options:
A. Sikander
B. Yash
C. Jessica
D. All of the above",All of the above
"What roles do Sikander, Yash, and Jessica play in the context of their mission and interactions?
Options:
A. Sikander is responsible for defeating Shamsher's army.
B. Yash is involved in a fight with Sikander.
C. Jessica is an Interpol officer who oversees the surrender.
D. All of the above",All of the above
"Which characters were involved in the confrontation in the desert in *Race 3*?
Options:
A. Sikander
B. Yash
C. Shamsher
D. Jessica",Sikander and Yash
"In the movie *Race 3*, which characters were involved in the confrontation leading to the surrender to the Interpol officer?
Options:
A. Sikander
B. Yash
C. Interpol officer
D. Shamsher","Sikander, Yash, Interpol officer"
"Which of the following statements are true regarding the relationship between Sanjana, Sooraj, Shamsher Singh, and Rana Singha?
Options:
A. a) Sanjana and Sooraj are children of Shamsher Singh.
B. b) Sanjana and Sooraj are entitled to 50% of Shamsher's property.
C. c) Rana Singha is a business rival of Shamsher Singh.
D. d) Sanjana and Sooraj have no claim to Shamsher's business.","a) Sanjana and Sooraj are children of Shamsher Singh., b) Sanjana and Sooraj are entitled to 50% of Shamsher's property., c) Rana Singha is a business rival of Shamsher Singh."
"In the context of inheritance from Shamsher Singh, which of the following statements are true?
Options:
A. Sanjana and Sooraj are entitled to 50% of the property as joint partners.
B. Sikander Singh is preferred over Sanjana and Sooraj by Shamsher Singh.
C. Sanjana and Sooraj are Shamsher Singh's biological children.
D. Sikander Singh is the stepson of Shamsher Singh.",Sanjana and Sooraj are entitled to 50% of the property as joint partners. & Sikander Singh is the stepson of Shamsher Singh.
"Which of the following statements is true regarding the relationships among Sanjana, Sooraj, Shamsher Singh, and Yash?
Options:
A. a) Sanjana and Sooraj are children of Shamsher Singh.
B. b) Yash is a close associate at Shamsher's empire.
C. c) Sanjana and Sooraj are entitled to 50% of Shamsher Singh's property.
D. d) All of the above",d) All of the above
"Which of the following statements is true regarding the relationships among Sanjana, Sooraj, Shamsher Singh, and Raghuvendra Singh?
Options:
A. Sanjana and Sooraj are children of Shamsher Singh.
B. Sanjana and Sooraj are entitled to 50% of Shamsher Singh's property.
C. Raghuvendra 'Raghu' Singh is the personal assistant to Shamsher Singh.
D. All of the above",All of the above
"What roles do Shamsher and Sikander play in relation to each other and the hard disk?
Options:
A. Shamsher sent Sikander to Beijing for studies.
B. Sikander is tasked by Shamsher to recover the hard disk.
C. Sikander is a friend of Shamsher.
D. Shamsher is responsible for the hard disk.",a) Shamsher sent Sikander to Beijing for studies. and b) Sikander is tasked by Shamsher to recover the hard disk.
