node_1,node_2,edge,chunk_id,count
spaghetti westerns,inglourious basterds,"Quentin Tarantino described his idea for Inglourious Basterds as his 'bunch-of-guys-on-a-mission' film, which he compared to his favourite western movie genre, spaghetti westerns.",4fe3c674feb641f282bdd30220a706a9,4
guns of navarone,inglourious basterds,"Tarantino's early premise for Inglourious Basterds was similar to his favourite war movie, Guns of Navarone.",4fe3c674feb641f282bdd30220a706a9,4
no man's land,inglourious basterds,"Tarantino described Inglourious Basterds as a 'no man's land' movie, featuring US soldiers, French peasants, the French resistance and German occupation troops.",4fe3c674feb641f282bdd30220a706a9,4
spaghetti western,inglourious basterds,"Tarantino referred to Inglourious Basterds as his 'spaghetti Western' movie, with a different iconography from the traditional World War II movies.",4fe3c674feb641f282bdd30220a706a9,4
édith piaf,inglourious basterds,"Tarantino clarified that while Inglourious Basterds would not be a period-specific movie, he could still have non-period specific music like rap and not just Édith Piaf and Andrews Sisters.",4fe3c674feb641f282bdd30220a706a9,4
inglourious basterds,quentin tarantino,"Tarantino found Inglourious Basterds to be a bigger film than planned and saw that other directors were working on World War II films. This was in 2002, when Tarantino had produced three nearly finished scripts for the movie.",39656f80402d443ab87350e23a81dc68,4
inglourious basterds,kill bill,"Tarantino moved on to direct Kill Bill after completing Inglourious Basterds' first storyline draft, but later trimmed the script and considered making it a mini-series.",39656f80402d443ab87350e23a81dc68,4
inglourious basterds,luc besson,Besson convinced Tarantino to finish Inglourious Basterds as a film instead of making it into a mini-series.,39656f80402d443ab87350e23a81dc68,4
inglourious basterds,pulp fiction,Tarantino trimmed the Inglourious Basterds script and used his script for Pulp Fiction as a guide to length.,39656f80402d443ab87350e23a81dc68,4
inglourious basterds,sukiyaki western django,Tarantino delayed production on Inglourious Basterds and took an acting role in Sukiyaki Western Django.,39656f80402d443ab87350e23a81dc68,4
inglourious basterds,death proof,Tarantino directed Death Proof before returning to work on Inglourious Basterds.,39656f80402d443ab87350e23a81dc68,4
inglourious basterds,the english-language title of enzo g. castellari's 1978 war film,Tarantino's inspiration for the movie's title came from the English-language title of director Enzo G. Castellari's 1978 war film.,39656f80402d443ab87350e23a81dc68,4
the inglorious bastards,english-language title of director enzo g. castellari's 1978 war film,"relationship between the two concepts, referring to Quentin Tarantino's inspiration for his movie's title",a7198759e0864f08bf2ec03b97b4c5b5,4
eli roth,director enzo g. castellari's character donny donowitz in the inglorious bastards,"relationship between the two concepts, stating Eli Roth's portrayal of the character",a7198759e0864f08bf2ec03b97b4c5b5,4
simon pegg,lt. archie hicox in quentin tarantino's inglorious bastards,"relationship between the two concepts, specifying Simon Pegg was initially cast for this role but had to drop out due to scheduling issues",a7198759e0864f08bf2ec03b97b4c5b5,4
brad pitt,aldo raine in quentin tarantino's inglorious bastards,"relationship between the two concepts, stating Brad Pitt played this character",a7198759e0864f08bf2ec03b97b4c5b5,4
christoph waltz,hans landa in quentin tarantino's inglorious bastards,"relationship between the two concepts, stating Christoph Waltz played this character",a7198759e0864f08bf2ec03b97b4c5b5,4
quentin tarantino,director enzo g. castellari's movie the inglorious bastards and quentin tarantino's movie with a similar title,"relationship between the two concepts, highlighting the similarity in titles and Tarantino's inspiration",a7198759e0864f08bf2ec03b97b4c5b5,4
leonardo dicaprio,hans landa in quentin tarantino's inglorious bastards,"relationship between the two concepts, stating Leonardo DiCaprio was initially considered for this role",a7198759e0864f08bf2ec03b97b4c5b5,4
funny people,adam sandler's schedule conflicts with this movie and his inability to play donny donowitz in quentin tarantino's inglorious bastards,"relationship between the two concepts, explaining the reason behind Adam Sandler's dropping out from the role",a7198759e0864f08bf2ec03b97b4c5b5,4
michael fassbender,lt. archie hicox,"Initially auditioned for the role of Landa but due to scheduling difficulties with The Adventures of Tintin (2011), had to drop out, and was later cast as Hicox in August 2008.",7f391a218531460ea524d75324fedb55,4
simon pegg,lt. archie hicox,"The director wanted to cast Simon Pegg as Lt. Archie Hicox, but he was forced to drop out due to scheduling difficulties with The Adventures of Tintin (2011).",7f391a218531460ea524d75324fedb55,4
b. j. novak,private first class smithson utivich,"Cast as Private First Class Smithson Utivich in August 2008, described as a New York-born soldier of 'slight build'.",7f391a218531460ea524d75324fedb55,4
nastassja kinski,bridget von hammersmark,"Tarantino talked to Nastassja Kinski about playing the role of Bridget von Hammersmark and even flew to Germany to meet her, but a deal could not be reached.",7f391a218531460ea524d75324fedb55,4
diane kruger,bridget von hammersmark,Cast as Bridget von Hammersmark instead of Nastassja Kinski in August 2008.,7f391a218531460ea524d75324fedb55,4
rod taylor,winston churchill,"Came out of retirement to take the role of Winston Churchill in the film after being offered the part by Tarantino, and watched dozens of DVDs with footage of Churchill in order to get the Prime Minister's posture, body language, and voice correct.",7f391a218531460ea524d75324fedb55,4
albert finney,winston churchill,Initially recommended by Rod Taylor during their conversation for the role of Winston Churchill in the film.,7f391a218531460ea524d75324fedb55,4
fredrick zoller,british armed forces,Myers inquired about being in the film since Fredrick Zoller's parents had been in the British Armed Forces.,df2d7637faf846b2b2bc9af90c037036,4
received pronunciation,"attitude of 'i'm fed up with this war and if this dude can end it, great because my country is in ruins'","Myers felt that it was a version of Received Pronunciation meeting the officer class, but mostly an attitude of 'I'm fed up with this war and if this dude can end it, great because my country is in ruins.'",df2d7637faf846b2b2bc9af90c037036,4
mélanie laurent,shosanna,"During the dinner, Tarantino told Mélanie Laurent, 'Do you know something—there's just something I don't like. It's that you're famous in your country, and I'm really wanting to discover somebody.' After four days, he called to finalize her for the role of Shosanna.",df2d7637faf846b2b2bc9af90c037036,4
tom tykwer,daniel brühl,"Filmmaker Tom Tykwer recommended Daniel Brühl to Tarantino, who recalled that upon seeing the actor's performance in Good Bye, Lenin! (2003), he declared, 'That's my [Fredrick Zoller] right there. If Daniel's mother had never met Daniel's father, I don't know if we'd ever have the right Zoller.'",df2d7637faf846b2b2bc9af90c037036,4
isabelle huppert,madame mimieux,Isabelle Huppert was originally cast in the role of Madame Mimieux before being fired due to creative differences.,df2d7637faf846b2b2bc9af90c037036,4
catherine,(unknown),It was also reported that Catherine (unknown) appeared in this context.,df2d7637faf846b2b2bc9af90c037036,4
samm levine,pfc hirschberg,"Tarantino cast Samm Levine as PFC Hirschberg because he was a big fan of Freaks and Geeks, which starred Levine.",df2d7637faf846b2b2bc9af90c037036,4
tarantino,weinstein company,co-financed the film and distributed it in the United States,793e7a42aa1b46cba3fe5d2c1b48a110,4
huppert,madame mimieux,originally cast role,793e7a42aa1b46cba3fe5d2c1b48a110,4
huppert,creative differences,fired due to,793e7a42aa1b46cba3fe5d2c1b48a110,4
hallyday,tarantino,had originally written a role for him in the film,793e7a42aa1b46cba3fe5d2c1b48a110,4
germany,filming,took place in Germany,793e7a42aa1b46cba3fe5d2c1b48a110,4
france,filming,filming locations,793e7a42aa1b46cba3fe5d2c1b48a110,4
germany,babelsberg studio,where much of the film was shot and edited,793e7a42aa1b46cba3fe5d2c1b48a110,4
tarantino,cannes première,"Tarantino stated that he would be re-editing the film in June before its ultimate theatrical release, allowing him time to finish assembling several scenes that were not completed in time for the hurried Cannes première.",f946475dc985464aad9017da0614cdf8,4
