node_1,node_2,edge,chunk_id,count
christian bale,irving rosenfeld (based on mel weinberg),"Christian Bale portrays Irving Rosenfeld, a character based on real-life figure Mel Weinberg in the movie.",7fb244670ff7490082f3038f5d399300,4
bradley cooper,richie dimaso,"Bradley Cooper plays Richie DiMaso, a character depicted in the film.",7fb244670ff7490082f3038f5d399300,4
amy adams,sydney prosser / lady edith greensly (based on evelyn knight),"Amy Adams portrays Sydney Prosser / Lady Edith Greensly, a character based on Evelyn Knight in the movie.",7fb244670ff7490082f3038f5d399300,4
jeremy renner,mayor carmine polito (based on angelo errichetti),"Jeremy Renner depicts Mayor Carmine Polito, a character inspired by real-life figure Angelo Errichetti in the film.",7fb244670ff7490082f3038f5d399300,4
jennifer lawrence,rosalyn rosenfeld (based on marie weinberg),"Jennifer Lawrence plays Rosalyn Rosenfeld, a character based on Marie Weinberg in the movie.",7fb244670ff7490082f3038f5d399300,4
louis c.k.,stoddard thorsen,"Louis C.K. Portrays Stoddard Thorsen, a character featured in the film.",7fb244670ff7490082f3038f5d399300,4
jack huston,pete musane,"Jack Huston depicts Pete Musane, a character portrayed in the movie.",7fb244670ff7490082f3038f5d399300,4
michael peña,paco hernandez / sheik abdullah,"Michael Peña portrays Paco Hernandez / Sheik Abdullah, a character depicted in the film.",7fb244670ff7490082f3038f5d399300,4
shea whigham,carl elway,"Shea Whigham plays Carl Elway, a character portrayed in the movie.",7fb244670ff7490082f3038f5d399300,4
alessandro nivola,anthony amado,"Alessandro Nivola depicts Anthony Amado, a character featured in the film.",7fb244670ff7490082f3038f5d399300,4
robert de niro,victor tellegio (uncredited),"Robert De Niro portrays Victor Tellegio, a character depicted in the movie without credit.",7fb244670ff7490082f3038f5d399300,4
elisabeth röhm,dolly polito,"Elisabeth Röhm plays Dolly Polito, a character portrayed in the movie.",7fb244670ff7490082f3038f5d399300,4
paul herman,alfonse simone,"Paul Herman depicts Alfonse Simone, a character featured in the film.",7fb244670ff7490082f3038f5d399300,4
thomas matthews,francis polito,"Thomas Matthews portrays Francis Polito, a character depicted in the movie.",7fb244670ff7490082f3038f5d399300,4
adrian martinez,julius anthony,"Adrian Martinez plays Julius Anthony, a character featured in the film.",7fb244670ff7490082f3038f5d399300,4
zerbe,horton mitchell,Robert De Niro portrays Horton Mitchell Colleen Camp as Brenda Dawn Olivieri plays Cosmo Girl Erica McDermott as Carl Elway's Assistant.,7fb244670ff7490082f3038f5d399300,4
