node_1,node_2,edge,chunk_id,count
hugh jackman,robert 'the great danton' angier,is portrayed by,d17c5df4e9db4f79bb485570abd135b7,4
hugh jackman,lord caldlow,also portrays,d17c5df4e9db4f79bb485570abd135b7,4
christian bale,alfred 'the professor' borden,is portrayed by,d17c5df4e9db4f79bb485570abd135b7,4
christian bale,bernard fallon,also portrays,d17c5df4e9db4f79bb485570abd135b7,4
nolan,angier,cast,d17c5df4e9db4f79bb485570abd135b7,4
jackman,nolan,was cast by,d17c5df4e9db4f79bb485570abd135b7,4
bale,nolan,was contacted about the script by,d17c5df4e9db4f79bb485570abd135b7,4
caine,john cutter,is portrayed by,d17c5df4e9db4f79bb485570abd135b7,4
scarlett johansson,olivia wenscombe,Scarlett Johansson portrays Olivia Wenscombe in the movie.,f7919b1e64b249fb947f7036d039da83,4
nolan,johansson,Christopher Nolan was 'very keen' for Scarlett Johansson to play the role of Olivia Wenscombe in the movie.,f7919b1e64b249fb947f7036d039da83,4
angier,olivia wenscombe,"Scarlett Johansson's character, Olivia Wenscombe, is an assistant to Angier.",f7919b1e64b249fb947f7036d039da83,4
piper perabo,julia mccullough,Piper Perabo portrays Julia McCullough in the movie.,f7919b1e64b249fb947f7036d039da83,4
milton the magician,julia mccullough,Julia McCullough is an assistant and wife of Milton the Magician.,f7919b1e64b249fb947f7036d039da83,4
rebecca hall,sarah borden,Rebecca Hall portrays Sarah Borden in the movie.,f7919b1e64b249fb947f7036d039da83,4
borden,sarah borden,Sarah Borden is a wife of Borden.,f7919b1e64b249fb947f7036d039da83,4
david bowie,nikola tesla,Christopher Nolan wanted David Bowie to play the role of Nikola Tesla because he was 'extraordinarily charismatic' and no one else could possibly play the part.,f7919b1e64b249fb947f7036d039da83,4
tesla,nikola tesla,David Bowie portrays Nikola Tesla in the movie.,f7919b1e64b249fb947f7036d039da83,4
andy serkis,tesla,"Serkis played Tesla's assistant, Mr. Alley, with the belief that he was 'once a corporation man who got excited by this maverick, so jumped ship and went with the maverick'",9ab57aa1205049228a0b719401f22933,4
andy serkis,mr. alley,"Serkis described Alley as 'a gatekeeper', a 'conman', and 'a mirror image of Michael Caine's character'",9ab57aa1205049228a0b719401f22933,4
ricky jay,angier,Jay employed Angier and Borden at the beginning of their careers as Milton the Magician,9ab57aa1205049228a0b719401f22933,4
ricky jay,borden,Jay employed Angier and Borden at the beginning of their careers as Milton the Magician,9ab57aa1205049228a0b719401f22933,4
w. morgan sheppard,merrit,"Sheppard played Merrit, the owner of a theater where Angier initially performs",9ab57aa1205049228a0b719401f22933,4
roger rees,owens,"Rees played Owens, a solicitor working for Lord Caldlow",9ab57aa1205049228a0b719401f22933,4
daniel davis,judge,Davis played the judge presiding over Borden's trial,9ab57aa1205049228a0b719401f22933,4
