node_1,node_2,edge,chunk_id,node_3,count
development,john ridley,"In 2013, director Steve McQueen got in touch with screenwriter John Ridley about his interest in making a film about ""the slave era in America"" with ""a character that was not obvious in terms of their trade in slavery."" Development back and forth led to the discovery of Solomon Northup's memoir Twelve Years a Slave by McQueen's partner, Bianca Stigter.",3f903047f333448890241ed5c9e48400,,4
development,solomon northup's memoir twelve years a slave,"McQueen's partner, Bianca Stigter, found Solomon Northup's 1853 memoir Twelve Years a Slave.",3f903047f333448890241ed5c9e48400,,4
john ridley,steve mcqueen,"McQueen got in touch with screenwriter John Ridley about his interest in making a film about ""the slave era in America"" with ""a character that was not obvious in terms of their trade in slavery."" Development back and forth led to the discovery of Solomon Northup's memoir Twelve Years a Slave by McQueen's partner, Bianca Stigter.",3f903047f333448890241ed5c9e48400,,4
solomon northup,slavery,"Solomon Northup, a free African-American, was kidnapped and sold into slavery in the Deep South.",8359974fbfec47789f8e8586c1d11fb1,,4
amsterdam,anne frank,"In Amsterdam, Anne Frank is considered a national hero. The author's description of the book read like Anne Frank's diary but written 97 years before.",8359974fbfec47789f8e8586c1d11fb1,,4
film production,brad pitt,The film was officially announced with Brad Pitt's production company Plan B Entertainment backing the project.,8359974fbfec47789f8e8586c1d11fb1,,4
chiwetel ejiofor,solomon northup,"Chiwetel Ejiofor was cast as Solomon Northup, a free African-American who was kidnapped and sold into slavery in the Deep South.",8359974fbfec47789f8e8586c1d11fb1,,4
michael fassbender,dialect coach michael buster,"In early 2012, Michael Fassbender joined the cast to capture the language and dialects of the era and regions in which the film takes place with the help of dialect coach Michael Buster.",8359974fbfec47789f8e8586c1d11fb1,,4
king james bible,literary quality,The language used in the film has a literary quality related to the style of writing of the day and the strong influence of the King James Bible.,8359974fbfec47789f8e8586c1d11fb1,,4
mcqueen,ridley,"After both won Oscars at the 86th Academy Awards, it was reported that McQueen and Ridley had been in an ongoing feud over screenplay credit. McQueen reportedly had asked Ridley for shared credit, which he declined. McQueen appealed to Fox Searchlight, which sided with Ridley. Neither thanked the other during their respective acceptance speeches at the event.",d088c7bba72443dbba756295e527238c,,4
ridley,feud,"Since the event, Ridley has noted his regret for not mentioning McQueen and denied the feud. He spoke favorably of working with McQueen, and explained that his sole screenplay credit was due to the rules of the Writers Guild of America.",d088c7bba72443dbba756295e527238c,,4
"new orleans, louisiana",greater new orleans area,The production of the movie '12 Years a Slave' took place primarily in and around the greater New Orleans area to keep down production costs.,0311fb22525641679ed6330dd42d69e9,,4
"felicity, bocage, destrehan, magnolia",historic antebellum plantations,These four historic antebellum plantations were used as locations for filming '12 Years a Slave' because they are located in the north of Louisiana where Solomon Northup was enslaved.,0311fb22525641679ed6330dd42d69e9,,4
"magnolia, schriever",historic sites where northup was held,The Magnolia plantation in Schriever is just a few miles from one of the historic sites where Solomon Northup was held. This location was used for filming '12 Years a Slave' as it provided a powerful and emotional connection to the history of slavery.,0311fb22525641679ed6330dd42d69e9,,4
columns hotel,madame john's legacy,The scenes set in Washington D.C. Were filmed at the Columns Hotel and Madame John's Legacy in the French Quarter of New Orleans.,0311fb22525641679ed6330dd42d69e9,French Quarter of New Orleans,4
spanish painter francisco goya,visual comparisons in filming,"McQueen explained: ""Deliberately drawing visual comparisons in the filming to the works of Spanish painter Francisco Goya, """,2af81701970f4f35a124fc3810f72033,,4
film,audience's sense of period and quality,"Bobbitt said: ""Particularly for a period piece, film gives the audience a definite sense of period and quality,""",2af81701970f4f35a124fc3810f72033,,4
widescreen aspect ratio,epic tale of human endurance,"Bobbitt explained: ""And because of the story's epic nature, widescreen clearly made the most sense.""",2af81701970f4f35a124fc3810f72033,,4
arricam lt and st,sean bobbitt,The film's primary camera operator was Sean Bobbitt.,2af81701970f4f35a124fc3810f72033,,4
goya,exquisite paintings,"When you think about Goya, who painted the most horrendous pictures of violence and torture and so forth, and they're amazing, exquisite paintings, one of the reasons they're such wonderful paintings is because what he's saying is, 'Look – look at this.'",8914c86f198d4fa189a520d6dffc0d4f,,4
