node_1,node_2,edge,chunk_id,count
sharlto copley,wikus van de merwe,"Sharlto Copley played the role of Wikus van de Merwe, a mild-mannered, shy, bumbling, awkward bureaucrat at the MNU Department of Alien Affairs.",19f9c2767bde4f4dbc4c0af0f5503e30,4
wikus van de merwe,mnu department of alien affairs,Wikus van de Merwe worked at the MNU Department of Alien Affairs.,19f9c2767bde4f4dbc4c0af0f5503e30,4
jason cope,christopher johnson,"Jason Cope performed the role of Christopher Johnson, a District 9 prawn who assists Wikus in fighting MNU.",19f9c2767bde4f4dbc4c0af0f5503e30,4
christopher johnson,district 9 prawns,Christopher Johnson is a District 9 prawn who assists Wikus in fighting MNU.,19f9c2767bde4f4dbc4c0af0f5503e30,4
david james,colonel koobus venter,"David James played the role of Colonel Koobus Venter, an aggressive, sadistic, and xenophobic PMC mercenary-soldier sent to capture Wikus.",19f9c2767bde4f4dbc4c0af0f5503e30,4
vanessa haywood,tania smit-van de merwe,"Vanessa Haywood played the role of Tania Smit-van de Merwe, Wikus's wife.",19f9c2767bde4f4dbc4c0af0f5503e30,4
mandla gaduka,fundiswa mhlanga,"Mandla Gaduka played the role of Fundiswa Mhlanga, Wikus's assistant and trainee during the eviction.",19f9c2767bde4f4dbc4c0af0f5503e30,4
eugene wanangwa khumbanyiwa,obesandjo,"Eugene Wanangwa Khumbanyiwa played the role of Obesandjo, a paralyzed psychopathic Nigerian gang leader who believes that eating alien body parts will enable him to operate their weapons.",19f9c2767bde4f4dbc4c0af0f5503e30,4
louis minnaar,piet smit,"Louis Minnaar played the role of Piet Smit, managing director of MNU South Africa and Wikus's father-in-law.",19f9c2767bde4f4dbc4c0af0f5503e30,4
kenneth nkosi,thomas,"Kenneth Nkosi played the role of Thomas, an MNU security guard and good friend of Wikus.",19f9c2767bde4f4dbc4c0af0f5503e30,4
william allen young,dirk michaels,"William Allen Young played the role of Dirk Michaels, the CEO of MNU.",19f9c2767bde4f4dbc4c0af0f5503e30,4
nathalie boltt,sarah livingstone,"Nathalie Boltt portrayed Sarah Livingstone, a sociologist at Kempton Park University.",19f9c2767bde4f4dbc4c0af0f5503e30,4
william allen young,mnu,"Young portrays Dirk Michaels, the CEO of MNU in this context.",94699267f10449419984a85b62f67a92,4
nathalie boltt,kempton park university,Boltt's character Sarah Livingstone is a sociologist at Kempton Park University as mentioned in the context.,94699267f10449419984a85b62f67a92,4
sylvaine strike,department of social assistance,Strike's character Katrina McKenzie belongs to the Department of Social Assistance as described in the context.,94699267f10449419984a85b62f67a92,4
john sumner,mil engineer,"Sumner plays Les Feldman, an MIL engineer in this context.",94699267f10449419984a85b62f67a92,4
nick blake,civ engineer team,"Blake's character Francois Moraneu is a member of the CIV Engineer Team, as mentioned in the context.",94699267f10449419984a85b62f67a92,4
jed brophy,saps alien crimes unit,Brophy's character James Hope is an officer with the SAPS Alien Crimes Unit as described in the context.,94699267f10449419984a85b62f67a92,4
vittorio leonardi,mnu department of alien civil affairs,"Leonardi portrays Michael Bloemstein, who belongs to the MNU Department of Alien Civil Affairs as mentioned in the context.",94699267f10449419984a85b62f67a92,4
johan van schoor,wikus's father,"Van Schoor plays Nicolas van de Merwe, Wikus's father as described in the context.",94699267f10449419984a85b62f67a92,4
marian hooman,wikus's mother,"Hooman portrays Sandra van de Merwe, Wikus's mother as mentioned in the context.",94699267f10449419984a85b62f67a92,4
jonathan taylor,doctor,Taylor plays the Doctor in this context.,94699267f10449419984a85b62f67a92,4
stella steenkamp,mnu alien relations,Steenkamp's character Phyllis Sinderson belongs to MNU Alien Relations as described in the context.,94699267f10449419984a85b62f67a92,4
tim gordon,wlg university,"Gordon plays Clive Henderson, an entomologist at WLG University as mentioned in the context.",94699267f10449419984a85b62f67a92,4
nick boraine,lieutenant weldon,Boraine's character Lieutenant Weldon is Colonel Venter's right-hand man as described in the context.,94699267f10449419984a85b62f67a92,4
robert hobbs,mnu mercenary,Hobbs plays an MNU mercenary in this context.,94699267f10449419984a85b62f67a92,4
trevor coppola,mnu mercenary,Coppola's character is also a part of the MNU Mercenary team as mentioned in the context.,94699267f10449419984a85b62f67a92,4
morne erasmus,mnu medic,Erasmus plays an MNU Medic in this context.,94699267f10449419984a85b62f67a92,4
