Question & Options,Correct Answer
"What is the relationship between Sara Rana and Mr. Rana?
Options:
A. Sara is Mr. Rana's sister
B. Sara is Mr. Rana's daughter
C. Sara is Mr. Rana's cousin
D. Sara is Mr. Rana's friend",Sara is Mr. Rana's daughter
"Who does Sara Rana feel safe with when she meets him in India?
Options:
A. Raftaar Singh
B. Emily
C. Kirpal Singh
D. Sara's family",Kirpal Singh
"What changes Sara's opinion about Raftaar Singh?
Options:
A. Emily's translation skills
B. Raftaar's fighting skills
C. Raftaar helping a woman bothered by goons
D. Emily's warning to Sara",Raftaar helping a woman bothered by goons
"Who is the friend that helps Raftaar Singh become a successful businessman?
Options:
A. Emily
B. Sara
C. Kirpal
D. Raftaar",Kirpal
"What is the relationship between Raftaar Singh and Sara in the context of the movie?
Options:
A. A) Raftaar Singh is Sara's brother.
B. B) Raftaar Singh helps Sara by saving her from kidnappers.
C. C) Raftaar Singh is Sara's father.
D. D) Raftaar Singh is Sara's boss.",B) Raftaar Singh helps Sara by saving her from kidnappers.
"What location does Raftaar go to, which is also associated with his anger?
Options:
A. Park
B. Church
C. School
D. Hospital",Church
"Who does Raftaar Singh hire as a translator to communicate with Sara?
Options:
A. Sara
B. Emily
C. Mark
D. Raftaar",Emily
"Who was hired by Raftaar Singh to help communicate with Sara in the movie?
Options:
A. Mafia
B. Sara
C. Emily
D. Raftaar",Emily
"What does Raftaar Singh prioritize for his family?
Options:
A. Finding Sara's lost mother
B. Hiring a translator
C. Purchasing a cake, flowers, and new clothes
D. Communicating in Hindi","Purchasing a cake, flowers, and new clothes"
"Who does Raftaar Singh hire as a translator in order to communicate with Sara?
Options:
A. Mafia
B. Mark
C. Emily
D. Sara",Emily
"Who helps Raftaar become a successful businessman?
Options:
A. Sara
B. Kirpal
C. Amit
D. Raj",Kirpal
"What is the relationship between Raftaar and Sara in the context of the movie?
Options:
A. Raftaar is Sara's brother.
B. Raftaar saves Sara from kidnappers and falls in love with her.
C. Sara is a rival of Raftaar.
D. Sara is a police officer protecting Raftaar.",Raftaar saves Sara from kidnappers and falls in love with her.
"What does Sara feel about Raftaar's safety in the movie?
Options:
A. She is indifferent to his situation
B. She is worried that Raftaar may die
C. She is happy about his bravery
D. She believes he is invincible",She is worried that Raftaar may die
"What is Sara worried about in relation to Raftaar?
Options:
A. That Raftaar may leave her
B. That Raftaar may die
C. That Raftaar may marry someone else
D. That Raftaar may become a kidnapper",That Raftaar may die
"What is Raftaar's relationship with the mafia?
Options:
A. He is a member of the mafia
B. He saves Sara from the mafia
C. He has no connection to the mafia
D. He is afraid of the mafia",He saves Sara from the mafia
"What is Raftaar's relationship to his family in the context of the movie?
Options:
A. He is indifferent to them.
B. He is concerned about their well-being.
C. He has a strained relationship with them.
D. He is planning a surprise for them.",He is planning a surprise for them.
"What is the relationship between Sara and Mafia in the context of Raftaar's story?
Options:
A. A) Sara helps Mafia escape from kidnappers.
B. B) Sara is worried about Raftaar's safety.
C. C) Sara and Mafia are partners in crime.
D. D) Sara saves Mafia from being shot.",B) Sara is worried about Raftaar's safety.
"Who helps Raftaar become a successful businessman?
Options:
A. Sara
B. Kirpal
C. The kidnappers
D. Raftaar",Kirpal
"What event leads to Raftaar and Sara confirming their love for each other?
Options:
A. A) A family reunion
B. B) A rescue from kidnappers
C. C) A romantic dinner
D. D) A dance competition",B) A rescue from kidnappers
"What location does Raftaar go to after confirming his love for Sara?
Options:
A. School
B. Park
C. Church
D. Mall",Church
"What event causes Raftaar to become angry in relation to Sara?
Options:
A. He loses a bet
B. He finds Sara about to marry Mark
C. He receives bad news
D. He is betrayed by a friend",He finds Sara about to marry Mark
"What did Raftaar do to protect Sara from the mafia?
Options:
A. Saves her from kidnappers
B. Confirms their love for each other
C. Beats the mafia
D. Falls in love with her",Saves her from kidnappers
"What does Raftaar's family prepare to celebrate his love for Sara?
Options:
A. A cake
B. A car
C. A vacation
D. A party",A cake
"What does Raftaar manage to do before being shot in the movie?
Options:
A. Saves Sara from kidnappers
B. Confirms love for Sara
C. Beats Mark and his men
D. Falls in love with mafia",Beats Mark and his men
"Who helps Kirpal become a successful businessman?
Options:
A. Sara
B. Raftaar
C. Mark
D. None of the above",Raftaar
"Who does Raftaar save from kidnappers and eventually falls in love with?
Options:
A. Sara
B. Mark
C. Lisa
D. Anita",Sara
"What event at the church angers Raftaar?
Options:
A. A wedding ceremony
B. A choir performance
C. A baptism
D. A funeral",A wedding ceremony
"Who is the character that Raftaar is angered to find about marrying Mark?
Options:
A. Tina
B. Sara
C. Lily
D. Maya",Sara
"What is Raftaar's relationship with the mafia?
Options:
A. Raftaar is afraid of the mafia.
B. Raftaar is part of the mafia.
C. Raftaar is able to beat the mafia.
D. Raftaar is in love with the mafia.",Raftaar is able to beat the mafia.
"Who is worried about Raftaar's safety?
Options:
A. Sara
B. Mark
C. Raftaar
D. Family",Sara
"What happens to Raftaar after he manages to beat Mark and his men?
Options:
A. He gets married to Sara
B. He becomes a mafia leader
C. He is shot
D. He goes to church",He is shot
"Who helps Raftaar become a successful businessman?
Options:
A. Sara
B. Mark
C. Kirpal
D. His family",Kirpal
"What event brings Raftaar and Sara closer together in their relationship?
Options:
A. A) Buying a cake
B. B) Church visit
C. C) Saving from kidnappers
D. D) Confirming love",C) Saving from kidnappers
