Question & Options,Correct Answer
"What is the real name of the character who helped Munna Chavan in his plot against Aarya Desai?
Options:
A. Guru Gyaan Prakash
B. Munna Chavan
C. Vishal
D. Aarya Desai",Vishal
"What is the real name of the character Vishal in the movie context?
Options:
A. Aarya
B. Munna Chavan
C. Dilip Hathkaaka
D. Vishal",Vishal
"Who is the real name of Vishal in the context?
Options:
A. Dilip Hathkaaka
B. Aarya
C. Munna Chavan
D. Vishal",Dilip Hathkaaka
"Who planned Shakuntala's death in the context?
Options:
A. Guru Gyaan Prakash
B. Aarya Desai
C. Yogesh
D. Ravi",Yogesh
"Who was married to Yogesh and began using their wealth to run Gyaan Prakash's ashram?
Options:
A. Aarya Desai
B. Nandini
C. Yogesh
D. Shakuntala",Aarya Desai
"Who was responsible for planning Shakuntala's death in the context of the story?
Options:
A. Aarya Desai
B. Nandini
C. Yogesh
D. Shakuntala",Yogesh
"Who was involved in planning Shakuntala's death?
Options:
A. Aarya
B. Yogesh
C. Nandini
D. Gyaan Prakash",Nandini
"Who was responsible for planning Shakuntala's death?
Options:
A. Aarya
B. Yogesh
C. Nandini
D. Gyaan Prakash",Yogesh
"Who is the character that helped Munna Chavan to pretend to be in love with Aarya?
Options:
A. Gyaan Prakash
B. Aarya Desai
C. Guru Gyaan Prakash
D. Munna Chavan",Guru Gyaan Prakash
"Who is killed by Ravi in the context of the events surrounding Gyaan Prakash?
Options:
A. Aarya Desai
B. Guru Gyaan Prakash
C. Yogesh
D. Gyaan Prakash",Yogesh
"What was the relationship between Aarya Desai and Munna Chavan in the context of the plot?
Options:
A. Aarya Desai fell in love with Munna Chavan.
B. Munna Chavan helped Guru Gyaan Prakash.
C. Munna Chavan pretended to be in love with Aarya Desai.
D. Aarya Desai was a mentor to Munna Chavan.",Munna Chavan pretended to be in love with Aarya Desai.
"Who is killed in the context involving Guru Gyaan Prakash?
Options:
A. Aarya Desai
B. Vishal
C. Ravi
D. Yogesh",Yogesh
"Who is the step-mother that stopped Aarya from facing her fate?
Options:
A. Gyaan Prakash
B. Nandini
C. Yogesh
D. Aarya Desai",Nandini
"Who kills Aarya Desai in the context of the plot?
Options:
A. Gyaan Prakash
B. Nandini
C. Yogesh
D. Aarya Desai's father",Yogesh
"Who did Nandini marry after stopping Aarya Desai and Vishal?
Options:
A. Vishal
B. Gyaan Prakash
C. Yogesh
D. Aarya Desai",Yogesh
"Who is the character that gets killed by Yogesh in the story?
Options:
A. Aarya Desai
B. Vishal
C. Nandini
D. Yogesh",Nandini
"Who is the character that married Yogesh and began using their wealth to run Gyaan Prakash's ashram?
Options:
A. Shakuntala
B. Aarya
C. Nandini
D. Gyaan Prakash",Shakuntala
"Who is the character that Yogesh ultimately kills in the context?
Options:
A. Shakuntala
B. Aarya
C. Nandini
D. Gyaan Prakash",Shakuntala
"What profession does Aarya Desai seek help from in the context of her situation?
Options:
A. Nurse
B. Psychiatrist
C. Doctor
D. Therapist",Doctor
"What profession does the character associated with Node_4 hold?
Options:
A. Teacher
B. Engineer
C. Doctor
D. Artist",Doctor
"Who was killed by Nandini in the context of the plot?
Options:
A. Yogesh
B. Aarya
C. Shakuntala
D. Gyaan Prakash",Shakuntala
"Who planned the death of Shakuntala in the context?
Options:
A. Nandini
B. Yogesh
C. Aarya
D. Gyaan Prakash",Yogesh
"Who is the character that is involved in the death of Shakuntala?
Options:
A. Guru Gyaan Prakash
B. Yogesh
C. Aarya
D. Nandini",Yogesh
"What is the relationship between Vishal and Aarya Desai in the context of the plot?
Options:
A. A) They are enemies throughout the movie.
B. B) They fall in love after reconciling their differences.
C. C) They are siblings fighting against a common enemy.
D. D) They are colleagues working together to expose fake gurus.",B) They fall in love after reconciling their differences.
"Which character wins her battle against fake gurus at the end of the context?
Options:
A. Vishal
B. Aarya
C. Dilip Hathkaaka
D. Ravi",Aarya
"What is the final outcome of Aarya's conflict with fake gurus?
Options:
A. She becomes a guru herself
B. She wins her battle against fake gurus
C. She joins the fake gurus
D. She leaves the country",She wins her battle against fake gurus
"Who performs the last rites of Ravi in the context involving Aarya?
Options:
A. Dilip Hathkaaka
B. Vishal
C. Aarya
D. Gangster",Aarya
"What is the real name of Vishal, who was involved in the plot against Aarya Desai?
Options:
A. Guru Gyaan Prakash
B. Munna Chavan
C. Aarya Desai
D. Vishal",Guru Gyaan Prakash
"What is the real name of the character who helped Munna Chavan pretend to be in love with Aarya?
Options:
A. Guru Gyaan Prakash
B. Munna Chavan
C. Vishal
D. Aarya",Vishal
"What is the real name of the character who initially fights with Aarya Desai but later falls in love with her?
Options:
A. Munna Chavan
B. Guru Gyaan Prakash
C. Vishal
D. Aarya",Vishal
"Who was sent to pretend to be in love with Aarya in the context?
Options:
A. Munna Chavan
B. Vishal
C. Dilip Hathkaaka
D. Guru Gyaan Prakash",Munna Chavan
"Who arrives to save Vishal and Aarya from gangster Dilip Hathkaaka?
Options:
A. Pooja
B. Ravi
C. Vishal
D. Aarya Desai",Ravi
"Who arrives to save Aarya from gangster Dilip Hathkaaka?
Options:
A. Pooja
B. Ravi
C. Vishal
D. Aarya",Ravi
"What does Dilip Hathkaaka do to Guru Gyaan Prakash's image?
Options:
A. Helps him promote his teachings
B. Vandalises a placard of him
C. Fights alongside him
D. Ignores him completely",Vandalises a placard of him
"Who is the step-mother that stops the reconciliation between Vishal and Aarya in the context?
Options:
A. Aarya
B. Nandini
C. Dilip Hathkaaka
D. Yogesh",Nandini
"Who reconciled and fell in love with Vishal over a seminar exposing fake gurus?
Options:
A. Dilip Hathkaaka
B. Aarya Desai
C. Ravi Kishore Verma
D. Kailash",Aarya Desai
"Who is involved in a conflict with Guru Gyaan Prakash in the context of the story?
Options:
A. Vishal
B. Aarya Desai
C. Dilip Hathkaaka
D. Ravi",Dilip Hathkaaka
"Who is the step-mother that stopped Ravi from reaching Aarya Desai?
Options:
A. Aarya Desai
B. Vishal
C. Nandini
D. Dilip Hathkaaka",Nandini
"Who enters Ravi's home, stating she'd booked Kailash 3 months before?
Options:
A. Vishal
B. Aarya Desai
C. Dilip Hathkaaka
D. Ravi Kishore Verma",Aarya Desai
"What action does Aarya Desai take against Guru Gyaan Prakash?
Options:
A. Supports him
B. Vandalises a placard of him
C. Ignores him
D. Promotes his teachings",Vandalises a placard of him
"Who is the step-mother that stops Aarya Desai in the movie?
Options:
A. Vishal
B. Munna Chavan
C. Nandini
D. Gyaan Prakash",Nandini
"Who is the real name of Vishal in the context of the story?
Options:
A. Aarya Desai
B. Munna Chavan
C. Ravi Kishore Verma
D. Fake Guru",Munna Chavan
"What action did Aarya Desai take against Guru Gyaan Prakash?
Options:
A. Promoted his teachings
B. Vandalised a placard
C. Supported his seminar
D. Ignored him completely",Vandalised a placard
"Who is the step-mother that stopped Aarya Desai in the story?
Options:
A. Vishal
B. Gyaan Prakash
C. Yogesh
D. Nandini",Nandini
"Who is the character that enters Ravi's home, stating she'd booked Kailash 3 months before?
Options:
A. Vishal
B. Aarya Desai
C. Munna Chavan
D. Ravi Kishore Verma",Aarya Desai
"Who vandalizes a placard of Guru Gyaan Prakash?
Options:
A. Vishal
B. Aarya Desai
C. Ravi
D. Guru Gyaan Prakash",Ravi
"Who is the step-mother that stops Aarya Desai in the context of the story?
Options:
A. Ravi
B. Vishal
C. Nandini
D. Gyaan Prakash",Nandini
"Who enters Ravi's home after booking Kailash three months prior?
Options:
A. Vishal
B. Aarya Desai
C. Ravi Kishore Verma
D. John",Aarya Desai
"Who is the character that vandalizes the placard of Guru Gyaan Prakash?
Options:
A. Vishal
B. Aarya Desai
C. Aarya
D. Guru Gyaan Prakash",Aarya
"Who stopped Aarya from achieving her goals in the context?
Options:
A. Vishal
B. Aarya Desai
C. Nandini
D. Yogesh",Nandini
"Who is the character that performs the last rites of Ravi in the story?
Options:
A. Vishal
B. Aarya Desai
C. Ravi Kishore Verma
D. Aarya",Aarya
"Who is the gangster that corners Vishal and Aarya in the context?
Options:
A. Munna Chavan
B. Vishal
C. Aarya
D. Dilip Hathkaaka",Dilip Hathkaaka
"Who is cornered by gangster Dilip Hathkaaka along with Aarya?
Options:
A. Dilip Hathkaaka
B. Aarya
C. Vishal
D. Ravi",Vishal
"Who was sent to pretend to be in love with and kill Aarya in the context of the plot?
Options:
A. Ravi
B. Vishal
C. Aarya
D. Munna Chavan",Munna Chavan
"Who saves Vishal and Aarya from gangster Dilip Hathkaaka?
Options:
A. Ravi
B. Aarya
C. Dilip Hathkaaka
D. Vishal",Ravi
"Who was sent by Guru Gyaan Prakash to be killed by pretending to be in love with Munna Chavan?
Options:
A. Vishal
B. Dilip Hathkaaka
C. Aarya
D. Guru Gyaan Prakash",C) Aarya
"What is the real name of Vishal in the context?
Options:
A. Munna Chavan
B. Aarya
C. Dilip Hathkaaka
D. Ravi",Munna Chavan
"Who did Munna Chavan pretend to be in love with and kill?
Options:
A. Vishal
B. Aarya
C. Dilip Hathkaaka
D. Guru Gyaan Prakash",Aarya
