node_1,node_2,edge,chunk_id,node_3,count
welcome back,indian hindi-language action crime comedy film,Directed by Anees Bazmee and produced by Firoz A. Nadiadwala with Eros International serving as distributor and co-producer.,07286e98e054467199264cc640dbd91b,,4
anil kapoor,nana patekar,"Featured in the ensemble cast of Welcome Back, which is a sequel to the 2007 film Welcome",07286e98e054467199264cc640dbd91b,,4
john abraham,shruti haasan,New additions to the lead cast of Welcome Back,07286e98e054467199264cc640dbd91b,,4
dimple kapadia,paresh rawal,Reprised their roles from the previous film Welcome,07286e98e054467199264cc640dbd91b,Naseeruddin Shah,4
uday shetty,majnu pandey,Became honest businessmen and settled in Dubai after being duped by Uday's brother-in-law Rajiv,07286e98e054467199264cc640dbd91b,,4
poonam,babita,Posed as Maharani Padmavati and Rajkumari Chandni of Najafgarh in order to con Uday and Majnu,07286e98e054467199264cc640dbd91b,,4
shankar shetty's third marriage,ranjana,Uday and Majnu were emotionally blackmailed into arranging the marriage of Ranjana,07286e98e054467199264cc640dbd91b,,4
poonam,babita,Made it one of their conditions for getting Babita married to,07286e98e054467199264cc640dbd91b,,4
wanted bhai,ajju,"Wanted Bhai decides to arrange the marriage of Ajju with Ranjana, calling Ajju his 'second son'",6558109253a9442287750d17737b6f2d,,4
emirates palace,tutti song,First Bollywood film to be shot inside the Emirates Palace in Abu Dhabi for the song Tutti,6558109253a9442287750d17737b6f2d,,4
meydan racecourse,comedy sequence,"Shot at The Meydan, the world's first five-star track-side hotel, situated at the Meydan Racecourse in Dubai for a comedy sequence",6558109253a9442287750d17737b6f2d,,4
meydan racecourse,first five-star track-side hotel,situated at the Meydan Racecourse in Dubai,c2981d32345d4809a42b5671d0149634,,4
margham desert,scene location,with 1000 camels being arranged for it,c2981d32345d4809a42b5671d0149634,,4
comedy,entertainer,"Welcome Back is a pure massy, masala entertainer that's good to go on a lazy weekend (Filmfare). The film keeps you in splits for at least 120 minutes and is sporadically funny, one that ebbs and flows (Shilpa Jamkhandikar, writing for Reuters).",ac3a89bae7424b3984638b4c0fe1b3c1,,4
actors,kapoor and patekar,"But you'll forgive Bazmee and gang because for at least 120 minutes, this comedy keeps you in splits, thanks to the performances of Kapoor and Patekar (Shilpa Jamkhandikar, writing for Reuters). Ananya Bhattacharya from India Today gave it 3 stars out of 5 and wrote, 'Welcome Back is quite the laugh riot that can de-stress you after the atrocities of the week. Leave the brains aside, and you have (at least) two hours of hardcore fun'",ac3a89bae7424b3984638b4c0fe1b3c1,,4
screenplay,brilliant,"The screenplay is brilliant, just a little bit of loops in editing in the first song (Ananya Bhattacharya from India Today).",ac3a89bae7424b3984638b4c0fe1b3c1,,4
editing,loops,"The comic flavour of the movie has been kept intact and the direction has been profoundly beaded into scenes'. 'Leave the brains aside, and you have (at least) two hours of hardcore fun' (Ananya Bhattacharya from India Today). 'There are moments but they are very limited in number' (Rohit Vats from Hindustan Times)",ac3a89bae7424b3984638b4c0fe1b3c1,,4
movie,welcome back,"'Welcome Back is quite the laugh riot that can de-stress you after the atrocities of the week. Leave the brains aside, and you have (at least) two hours of hardcore fun' (Ananya Bhattacharya from India Today). 'Welcome Back is sporadically funny, one that ebbs and flows; but it just about passes the 'guilty pleasure' test thanks to Kapoor and Patekar' (Shilpa Jamkhandikar, writing for Reuters)",ac3a89bae7424b3984638b4c0fe1b3c1,,4
director,bazmee,"'Welcome Back is quite the laugh riot that can de-stress you after the atrocities of the week. Leave the brains aside, and you have (at least) two hours of hardcore fun' (Ananya Bhattacharya from India Today). 'But you'll forgive Bazmee and gang because for at least 120 minutes, this comedy keeps you in splits' (Shilpa Jamkhandikar, writing for Reuters)",ac3a89bae7424b3984638b4c0fe1b3c1,,4
ending,stupidity,"'Welcome Back is just a shade too long and the ending is a sandstorm of stupidity' (Deepanjana Pal from Firstpost). 'The ensemble cast keeps it gripping. The screenplay is brilliant, just a little bit of loops in editing in the first song' (Ananya Bhattacharya from India Today)",ac3a89bae7424b3984638b4c0fe1b3c1,,4
genre,"massy, masala entertainer","'watch the film if you like cornball comedies. It's a pure massy, masala entertainer that's good to go on a lazy weekend' (Filmfare)",ac3a89bae7424b3984638b4c0fe1b3c1,,4
welcome back,entertainer,"The author describes the movie as a 'pure massy, masala entertainer' and 'a fun watch'",cac924189e544edc929d7be6584824d8,,4
cornball comedies,welcome back,"The author mentions that if someone likes cornball comedies, they might also enjoy Welcome Back",cac924189e544edc929d7be6584824d8,,4
