node_1,node_2,edge,chunk_id,count
laxmii,indian hindi-language horror comedy film,"Laxmii is a 2020 Indian Hindi-language horror comedy film written and directed by Raghava Lawrence, marking his directorial debut in the Hindi film industry.",e431699fbf3349dfafb4dc2197fdf28b,4
raghava lawrence,directorial debut in the hindi film industry,"Lawrence, who is primarily known for his work in the Tamil and Telugu film industries, made his directorial debut in the Hindi film industry with Laxmii.",e431699fbf3349dfafb4dc2197fdf28b,4
kanchana,remake,Laxmii is a remake of Lawrence's own Tamil film Kanchana (2011).,e431699fbf3349dfafb4dc2197fdf28b,4
akshay kumar,laxmii,"Kumar, who is also the producer of Laxmii, stars in the film.",e431699fbf3349dfafb4dc2197fdf28b,4
kiara advani,laxmii,"Advani, who is known for her work in Hindi cinema, also appears in Laxmii.",e431699fbf3349dfafb4dc2197fdf28b,4
ayesha raza mishra,pivotal role,Mishra plays a pivotal role in Laxmii.,e431699fbf3349dfafb4dc2197fdf28b,4
rajesh sharma,laxmii,Sharma also appears in the film.,e431699fbf3349dfafb4dc2197fdf28b,4
ashwini kalsekar,laxmii,Kalsekar is another cast member of Laxmii.,e431699fbf3349dfafb4dc2197fdf28b,4
sharad kelkar,laxmii,Kelkar also plays a role in the film.,e431699fbf3349dfafb4dc2197fdf28b,4
laxmii,covid-19 pandemic,"Laxmii was originally scheduled for a theatrical release on May 22, 2020, but the release was postponed due to the COVID-19 pandemic.",73115c75f2674285aa9034617b3646da,4
disney+ hotstar,laxmii,"It was later streamed digitally through Disney+ Hotstar on November 9, 2020.",73115c75f2674285aa9034617b3646da,4
asif ahmed,rashmi rajput,Asif Ahmed lives with his wife Rashmi Rajput and nephew Shaan.,73115c75f2674285aa9034617b3646da,4
rashmi rajput,deepak,They're invited to Rashmi's parents' Ratna and Sachin's house in Daman for their silver jubilee.,73115c75f2674285aa9034617b3646da,4
rashmi rajput,rashmi's father,"Rashmi's father disapproves of the couple as Rashmi, a Hindu, had eloped with Asif, a Muslim,",73115c75f2674285aa9034617b3646da,4
asif ahmed,shaan,They're invited to Rashmi's parents' Ratna and Sachin's house in Daman for their silver jubilee.,73115c75f2674285aa9034617b3646da,4
asif ahmed,daman,"While he is putting stumps into the ground for a game of cricket, the stumps hit a buried body. Blood gets on the stumps but Asif mistakes it for wet soil and washes it off into the house's lemongrass plant.",73115c75f2674285aa9034617b3646da,4
asif ahmed,grounds next door,Asif and Shaan visit the grounds next door that are believed to be haunted.,73115c75f2674285aa9034617b3646da,4
laxman sharma alias laxmii,abdul chacha,were both taken in by a kind Muslim named Abdul Chacha,c3456d3370184b46a1b94399091b225d,4
laxman sharma alias laxmii,geeta,adopted another transgender girl named Geeta and worked hard to support her financially,c3456d3370184b46a1b94399091b225d,4
laxman sharma alias laxmii,girja,"confronted Girja illegally seized her property, when Laxmii angrily confronted Girja and his wife, they brutally murdered her, Abdul Chacha and his son, and buried the bodies in Laxmii's own land",c3456d3370184b46a1b94399091b225d,4
laxman sharma alias laxmii,asif,possessed Asif earlier and has already killed Girja’s henchmen while possessing Asif earlier,c3456d3370184b46a1b94399091b225d,4
girja,henchmen,"brutally murdered Laxmii, Abdul Chacha and his son, and buried the bodies in Laxmii's own land",c3456d3370184b46a1b94399091b225d,4
asif,lemongrass tea plant,"washed the blood of this plant while making lemongrass tea with it, when he drinks it, the ghost possesses him",c3456d3370184b46a1b94399091b225d,4
asif,ghost,"the ghost possesses him and makes him act effeminate, and goes on killing sprees at night, alerting the family except Asif, that something is wrong",c3456d3370184b46a1b94399091b225d,4
ghost,asif,possessed Asif earlier and has already killed Girja’s henchmen while possessing Asif earlier,c3456d3370184b46a1b94399091b225d,4
laxmii,asif,"After hearing her story, Asif is heartbroken at the lack of justice for Laxmii. Thus, he willingly lets her possess him once more to complete her revenge.",5d73ed44d3d14e999b4a2f31373662f2,4
laxmii,girja's wife and bodyguards,Laxmii kills Girja's wife and bodyguards,5d73ed44d3d14e999b4a2f31373662f2,4
aasif,girja,Forcibly dragging Girja out of the Maa Sherawali temple,5d73ed44d3d14e999b4a2f31373662f2,4
laxmii,asif,Laxmii returns and finally kills Girja,5d73ed44d3d14e999b4a2f31373662f2,4
laxmii,asif's body,Laxmii now exists symbiotically in Asif's body to help him out when the need arises.,5d73ed44d3d14e999b4a2f31373662f2,4
laxmmi bomb,kanchana (2011),Remake of the Tamil horror comedy film Kanchana directed by Raghava Lawrence,e4aafad1fd9544749f9dc4468f888b83,4
raghava lawrence,akshay kumar,"Director Raghava Lawrence signed to helm the Hindi version of Kanchana remake with Akshay Kumar playing the lead role, making his debut in Bollywood",e4aafad1fd9544749f9dc4468f888b83,4
kiara advani,akshay kumar,Kiara Advani plays the female lead opposite Akshay Kumar in the Laxmmi Bomb,e4aafad1fd9544749f9dc4468f888b83,4
bhool bhulaiyaa (2007),laxmmi bomb,Akshay Kumar returns to horror comedy-genre in Laxmmi Bomb after a decade since Bhool Bhulaiyaa,e4aafad1fd9544749f9dc4468f888b83,4
farhad samji,laxmmi bomb,"Farhad Samji wrote the screenplay for Laxmmi Bomb, after directing Housefull 4 with Akshay Kumar",e4aafad1fd9544749f9dc4468f888b83,4
tusshar kapoor,laxmmi bomb,"Tusshar Kapoor's stint as a producer for Laxmmi Bomb, after buying the rights of the film in 2013",e4aafad1fd9544749f9dc4468f888b83,4
bam bhole,bam bhole,"The song 'Bam Bhole' is a remake of the same name by its original artists, Viruss and Ullumanati.",f0fa8c0ff9b344ebb08b1db976e0baf7,4
mata ka jagrata,apna time aayega,The song 'Mata Ka Jagrata' is a medley of the songs 'Apna Time Aayega' from Gully Boy and other songs.,f0fa8c0ff9b344ebb08b1db976e0baf7,4
mata ka jagrata,kala chashma,"The song 'Mata Ka Jagrata' is a medley of the songs 'Apna Time Aayega' from Gully Boy, 'Kala Chashma' from Baar Baar Dekho and 'Main Nikla Gaddi Leke' from Gadar: Ek Prem Katha.",f0fa8c0ff9b344ebb08b1db976e0baf7,4
burj khalifa,akshay kumar,The song 'Burj Khalifa' featuring Akshay Kumar and Kiara was filmed at Dubai in January 2020.,f0fa8c0ff9b344ebb08b1db976e0baf7,4
burj khalifa,kiara,The song 'Burj Khalifa' featuring Akshay Kumar and Kiara was filmed at Dubai in January 2020.,f0fa8c0ff9b344ebb08b1db976e0baf7,4
