node_1,node_2,edge,chunk_id,count
yeh raaste hain pyaar ke,indian hindi-language romantic drama film,directed by Deepak Shivdasani,fad631319a434ec7bdc313975014443d,4
ajay devgn,vicky,played by Ajay Devgn in the movie Yeh Raaste Hain Pyaar Ke,fad631319a434ec7bdc313975014443d,4
preity zinta,sakshi,also played by Preity Zinta in the movie Yeh Raaste Hain Pyaar Ke,fad631319a434ec7bdc313975014443d,4
madhuri dixit,neha,played by Madhuri Dixit in the movie Yeh Raaste Hain Pyaar Ke,fad631319a434ec7bdc313975014443d,4
deep dhillon,bhanwarlal's brother,accidentally killed by Vicky and Sakshi in the movie Yeh Raaste Hain Pyaar Ke,fad631319a434ec7bdc313975014443d,4
sunny deol,extended special appearance,also appeared in the movie Yeh Raaste Hain Pyaar Ke,fad631319a434ec7bdc313975014443d,4
farhan akhtar,directorial debut dil chahta hai,clashed with Yeh Raaste Hain Pyaar Ke at the box office,fad631319a434ec7bdc313975014443d,4
aamir khan,also appeared in dil chahta hai,clashed with Yeh Raaste Hain Pyaar Ke at the box office along with Preity Zinta,fad631319a434ec7bdc313975014443d,4
vicky,car thief and con artist,played by Ajay Devgn in the movie Yeh Raaste Hain Pyaar Ke,fad631319a434ec7bdc313975014443d,4
sakshi,"female partner of vicky, also car thief and con artist",played by Preity Zinta in the movie Yeh Raaste Hain Pyaar Ke,fad631319a434ec7bdc313975014443d,4
bhanwarlal,brother of vicky's victim,seeking revenge for his brother's death in the movie Yeh Raaste Hain Pyaar Ke,fad631319a434ec7bdc313975014443d,4
rohit verma,wealthy person,"lookalike of Vicky, mistakenly killed by Bhanwarlal's brother in the movie Yeh Raaste Hain Pyaar Ke",fad631319a434ec7bdc313975014443d,4
pratap verma,father of rohit,discovered Vicky posing as Rohit in his house in the movie Yeh Raaste Hain Pyaar Ke,fad631319a434ec7bdc313975014443d,4
neha,daughter-in-law of pratap verma,denial/shock to the fact that Rohit is dead in the movie Yeh Raaste Hain Pyaar Ke,fad631319a434ec7bdc313975014443d,4
manali,location where vicky goes after mistaken identity,featured in the movie Yeh Raaste Hain Pyaar Ke,fad631319a434ec7bdc313975014443d,4
neha,rohit,"Relationship between Neha and Rohit is that of a married couple. Initially, Neha denies the fact that her husband is dead, but later accepts the reality.",bf85eadee47d4c84a3a45b4858576f8f,4
sakshi,rohit,"Sakshi falls in love with Rohit's impersonator, Vicky. However, she is also related to Rohit's wife Neha as they both married Rohit's brothers.",bf85eadee47d4c84a3a45b4858576f8f,4
vicky,rohit,"Vicky poses as Rohit for the sake of Neha and Sakshi's family. Later, he realizes his debt to Rohit and returns.",bf85eadee47d4c84a3a45b4858576f8f,4
bhanwarlal,rohit,Bhanwarlal intends to kill Rohit but mistakenly kills someone else. This incident results in Vicky's debt towards Rohit.,bf85eadee47d4c84a3a45b4858576f8f,4
sakshi,neha,"Relationship between Sakshi and Neha is that of a sister-in-law and a married sister, respectively.",bf85eadee47d4c84a3a45b4858576f8f,4
uncle,sakshi,Sakshi's uncle wants her to marry his brother.,bf85eadee47d4c84a3a45b4858576f8f,4
aunt,sakshi,"Similarly, Sakshi's aunt tries to have her marry their brother.",bf85eadee47d4c84a3a45b4858576f8f,4
