node_1,node_2,edge,chunk_id,count
pluto nash,little america (colony on the moon),"Pluto Nash buys a nightclub in Little America to fulfill his long-time wish and prevent the murder of its previous owner by mobsters. Seven years later, Pluto is accosted by henchmen who want to buy the club from him.",a3db2a9b60db48f4af5b8ef5b286cfa9,4
anthony frankowski,pluto nash,Anthony Frankowski (previous owner of the nightclub) is an old friend of Pluto Nash. Pluto tries to prevent his murder by mobsters.,a3db2a9b60db48f4af5b8ef5b286cfa9,4
migoel,pluto nash,Miguel helps Pluto clean up and turn the nightclub into a popular place.,a3db2a9b60db48f4af5b8ef5b286cfa9,4
bruno,pluto nash,Android named Bruno helps Pluto in his business activities.,a3db2a9b60db48f4af5b8ef5b286cfa9,4
dina lake,pluto nash,Dina Lake is a young woman who gets stranded on the Moon and needs money to travel back to Earth. Pluto gives her a job as a server.,a3db2a9b60db48f4af5b8ef5b286cfa9,4
mogan,pluto nash,Mogan is one of the henchmen who wants to buy Pluto's nightclub from him.,a3db2a9b60db48f4af5b8ef5b286cfa9,4
kelp,pluto nash,Kelp is another henchman who tries to force Pluto to sell his nightclub.,a3db2a9b60db48f4af5b8ef5b286cfa9,4
rex crater,pluto nash,Rex Crater is a mysterious entrepreneur and businessman who wants to buy Pluto's nightclub from him.,a3db2a9b60db48f4af5b8ef5b286cfa9,4
pluto nash,crater,"Crater reveals himself to be a clone of Pluto Nash, establishing his own criminal enterprise and killing Marucci and Dr. Runa Pendankin into orbit.",31aa2dc91ee842f981b1769a2930e7b7,4
pluto nash,mogan,Crater kills Mogan for his incompetence during the fight between Pluto Nash and Crater.,31aa2dc91ee842f981b1769a2930e7b7,4
pluto nash,kelp,Crater also kills Kelp for his incompetence during the fight between Pluto Nash and Crater.,31aa2dc91ee842f981b1769a2930e7b7,4
pluto nash,rowland,"Rowland learns that Rex Crater has associates linked to human cloning, revealing information about Crater's criminal enterprise.",31aa2dc91ee842f981b1769a2930e7b7,4
pluto nash,dina dupree,"Pluto Nash and Dina Dupree investigate further into Crater's associates linked to human cloning, uncovering crucial information about the criminal enterprise.",31aa2dc91ee842f981b1769a2930e7b7,4
pluto nash,felix laranga,Local smuggler Felix Laranga idolizes Pluto Nash and rescues Pluto Nash and Dina Dupree from Crater's henchmen during their investigation.,31aa2dc91ee842f981b1769a2930e7b7,4
michael 'mike' zoroaster marucci,crater,"Crater links Michael 'Mike' Zoroaster Marucci to his criminal enterprise, which is further investigated by Pluto Nash and Dina Dupree.",31aa2dc91ee842f981b1769a2930e7b7,4
flura,rowland,"Rowland also knows Flura, Pluto Nash's mother, adding more context to the investigation.",31aa2dc91ee842f981b1769a2930e7b7,4
neil cuthbert's script,pluto nash,Neil Cuthbert originally developed a script with the shorter title Pluto Nash under producer Martin Bregman as early as 1983.,ee6784fdea3444c18a965b6c12b43f1b,4
neil cuthbert's script,castle rock entertainment,"While Neil Cuthbert's script was in development with producer Martin Bregman, it moved to Castle Rock Entertainment.",ee6784fdea3444c18a965b6c12b43f1b,4
eddie murphy,neil cuthbert's script,Eddie Murphy became attached to Neil Cuthbert's script while it was in development at Castle Rock Entertainment.,ee6784fdea3444c18a965b6c12b43f1b,4
castle rock entertainment,ron underwood,Castle Rock Entertainment sent the script for Neil Cuthbert's project to director Ron Underwood.,ee6784fdea3444c18a965b6c12b43f1b,4
rick rosenthal,neil cuthbert's script,Directors Rick Rosenthal and Peter Faiman were attached to the project at different times.,ee6784fdea3444c18a965b6c12b43f1b,4
peter faiman,neil cuthbert's script,Directors Rick Rosenthal and Peter Faiman were attached to the project at different times.,ee6784fdea3444c18a965b6c12b43f1b,4
harrison ford,neil cuthbert's script,Various stars including Harrison Ford were rumored to have considered doing the film.,ee6784fdea3444c18a965b6c12b43f1b,4
ron underwood,satisfaction with the results of the film,Underwood expressed dissatisfaction with the results of the film while shooting it.,d74b0fac869a4a75b3b126ba7ee92085,4
ron underwood,fun and wit in the film,Underwood felt that the film lacked the desired level of humor and wit.,d74b0fac869a4a75b3b126ba7ee92085,4
cast and crew,ron underwood,Underwood praised the talents of the cast and crew while expressing dissatisfaction with the film's overall outcome.,d74b0fac869a4a75b3b126ba7ee92085,4
