node_1,node_2,edge,chunk_id,count
space jam: a new legacy,standalone sequel,The film is a standalone sequel to Space Jam (1996).,1e49aeed0e4d4e2a9e11c58f3326f799,4
space jam: a new legacy,live-action/animated sports comedy film,"The film is a live-action/animated sports comedy film produced by Warner Animation Group, Proximity Media, and The SpringHill Company.",1e49aeed0e4d4e2a9e11c58f3326f799,4
lebron james,fictional version of himself,James stars as a fictional version of himself in the film.,1e49aeed0e4d4e2a9e11c58f3326f799,4
space jam: a new legacy,looney tunes characters,"The film features the Looney Tunes characters, including Jeff Bergman, Eric Bauza, and Zendaya.",1e49aeed0e4d4e2a9e11c58f3326f799,4
space jam: a new legacy,warner bros.-themed virtual multiverse,The film follows James's mission in a Warner Bros.-themed virtual multiverse.,1e49aeed0e4d4e2a9e11c58f3326f799,4
space jam: a new legacy,rogue artificial intelligence's avatars,The film pits James against the rogue artificial intelligence's avatars.,1e49aeed0e4d4e2a9e11c58f3326f799,4
don cheadle,live-action roles,"Cheadle stars in live-action roles in the film, along with Khris Davis, Sonequa Martin-Green, and Cedric Joe.",1e49aeed0e4d4e2a9e11c58f3326f799,4
space jam,successor,Discussions for a Space Jam successor began following its release.,102ba147b37646ba9b608a95e3f8a1df,4
space jam,lead actor michael jordan's refusal to return,Stalled due to lead actor Michael Jordan's refusal to return.,102ba147b37646ba9b608a95e3f8a1df,4
space jam,lebron james-led sequel,"After several years in development, a LeBron James-led sequel was officially announced in 2014.",102ba147b37646ba9b608a95e3f8a1df,4
director joe pytka,space jam successor,Director Joe Pytka was attached to return in that capacity for the Space Jam successor.,102ba147b37646ba9b608a95e3f8a1df,4
spike brandt,animation directors,Spike Brandt and Tony Cervone signed on as the animation directors;,102ba147b37646ba9b608a95e3f8a1df,4
several possible spin-offs,focusing on other athletes,"several possible spin-offs focusing on other athletes, including Jeff Gordon, Tiger Woods, and Tony Hawk, were discussed but never materialized.",102ba147b37646ba9b608a95e3f8a1df,4
lebron james,space jam successor,a LeBron James-led sequel was officially announced in 2014 with filming under Nance taking place from June to September 2019 around Los Angeles.,102ba147b37646ba9b608a95e3f8a1df,4
christopher nolan,space jam successor,Original director Christopher Nolan was previously reported to be helming the film.,102ba147b37646ba9b608a95e3f8a1df,4
allen & company,space jam successor,"the company's media division, Warner Bros., announced that it was developing a Space Jam sequel during its annual conference.",102ba147b37646ba9b608a95e3f8a1df,4
terence nance,space jam successor director,"Terence Nance was originally set to direct the film, but left in July 2019.",102ba147b37646ba9b608a95e3f8a1df,4
jon m. chu,space jam successor director,Jon M. Chu took over as director in August 2019.,102ba147b37646ba9b608a95e3f8a1df,4
los angeles,filming location,Fiming under Nance taking place from June to September 2019 around Los Angeles.,102ba147b37646ba9b608a95e3f8a1df,4
industrial light & magic,visual effects and computer animation,Visual effects and computer animation were outsourced to Industrial Light & Magic.,102ba147b37646ba9b608a95e3f8a1df,4
lebron james,basketball,"In 1998, a young LeBron James attends a youth league basketball game. His friend Malik gives him a Game Boy, which LeBron plays with until the coach demands that he concentrate on the basketball.",b20938659e274ed88f753c4a392f9594,4
lebron james,game boy,"His friend Malik gives him a Game Boy, which LeBron plays with until the coach demands that he concentrate on the basketball. LeBron misses a potential buzzer beater and is reprimanded for not staying focused. Ashamed, he discards the Game Boy.",b20938659e274ed88f753c4a392f9594,4
lebron james,darius,"LeBron encourages his sons, Darius and Dominic, to pursue basketball careers. While his attempts with Darius are successful,",b20938659e274ed88f753c4a392f9594,4
dominic,basketball,"His friend Malik gives him a Game Boy, which LeBron plays with until the coach demands that he concentrate on the basketball.",b20938659e274ed88f753c4a392f9594,4
dominic,lebron james,"LeBron James, Malik, and Dom are later invited to Warner Bros. Studios to discuss a film deal. LeBron rejects the idea while Dom is interested in the studio's software,",b20938659e274ed88f753c4a392f9594,4
al-g rhythm,self-awareness,"having become self-aware and desiring more recognition in the world,",b20938659e274ed88f753c4a392f9594,4
lebron james,dominic,"LeBron, Malik, and Dom are later invited to Warner Bros. Studios to discuss a film deal. LeBron rejects the idea while Dom is interested in the studio's software, particularly its AI, Al-G Rhythm. Dom and LeBron argue,",b20938659e274ed88f753c4a392f9594,4
lebron james,warner bros. serververse,Al-G lures LeBron and Dom to the server room and traps them in the digital world 'Warner Bros. Serververse'.,b20938659e274ed88f753c4a392f9594,4
al-g,lebron,"orders LeBron to form a basketball team to compete against his own, only earning his freedom if he wins",47cb9bebf58046f0b0e7bed87dc11468,4
