node_1,node_2,edge,chunk_id,count
dragonball evolution,2009 american superhero film,"Dragonball Evolution is a 2009 American superhero film directed by James Wong, produced by Stephen Chow, and written by Ben Ramsey.",285e33d1b32a4936849d776d42817867,4
dragon ball manga series,loosely based on,Dragonball Evolution is loosely based on the Japanese Dragon Ball manga series created by Akira Toriyama.,285e33d1b32a4936849d776d42817867,4
james wong,directed by,Dragonball Evolution is directed by James Wong.,285e33d1b32a4936849d776d42817867,4
stephen chow,produced by,Dragonball Evolution is produced by Stephen Chow.,285e33d1b32a4936849d776d42817867,4
ben ramsey,written by,Dragonball Evolution is written by Ben Ramsey.,285e33d1b32a4936849d776d42817867,4
goku,reveals his past,"In the film, the teenager Goku reveals his past",285e33d1b32a4936849d776d42817867,4
lord piccolo,evil alien warlord,Goku sets out to fight the evil alien warlord Lord Piccolo who wishes to gain the powerful Dragon Balls and use them to take over Earth.,285e33d1b32a4936849d776d42817867,4
dragon balls,wishes to gain,Lord Piccolo wishes to gain the powerful Dragon Balls,285e33d1b32a4936849d776d42817867,4
james marsters,plays,"Emmy Rossum, James Marsters, Jamie Chung, Chow Yun-fat, Joon Park, and Eriko Tamura star in Dragonball Evolution.",285e33d1b32a4936849d776d42817867,4
north america,grossed only,Dragonball Evolution grossed only $9.4 million in North America,285e33d1b32a4936849d776d42817867,4
worldwide total,grossed,and a worldwide total of $56.5 million against a budget of $30 million,285e33d1b32a4936849d776d42817867,4
two thousand years ago,present day,time relation between Namekian King Piccolo's escape and search for Dragonballs,3257a7f1dcac4d008560ce0cfd2d5acd,4
namekian king piccolo,mai,"henchwoman of Namekian King Piccolo, Mai searches for Dragonballs with him",3257a7f1dcac4d008560ce0cfd2d5acd,4
grandpa gohan,goku,relationship between Grandpa Gohan and his grandson Goku,3257a7f1dcac4d008560ce0cfd2d5acd,4
mystics,powerful enchantment called the mafuba,mystics used a powerful enchantment called the Mafuba to seal Namekian King Piccolo away,3257a7f1dcac4d008560ce0cfd2d5acd,4
goku,grandpa gohan,grandson-grandfather relationship between Goku and Grandpa Gohan,3257a7f1dcac4d008560ce0cfd2d5acd,4
goku,four-star dragonball,Goku received the four-star Dragonball from his Grandpa Gohan on his eighteenth birthday,3257a7f1dcac4d008560ce0cfd2d5acd,4
bulma of the capsule corporation,device that locates dragonballs,Bulma invented a device to locate Dragonballs,3257a7f1dcac4d008560ce0cfd2d5acd,4
goku,bulma of the capsule corporation,Goku offered Bulma protection in exchange for helping him find Roshi,3257a7f1dcac4d008560ce0cfd2d5acd,4
master roshi,another dragonball,Roshi helps Goku and Bulma search for another Dragonball,3257a7f1dcac4d008560ce0cfd2d5acd,4
desert bandit yamcha,trap set by desert bandit yamcha,desert bandit Yamcha sets a trap to prevent Goku and Bulma from finding Roshi,3257a7f1dcac4d008560ce0cfd2d5acd,4
roshi,desert bandit yamcha,Roshi convinces desert bandit Yamcha to join them by promising some of the royalties for Bulma's invention,3257a7f1dcac4d008560ce0cfd2d5acd,4
mai,ambush,"Mai and her henchmen launch an ambush against Goku, Bulma, and Roshi to prevent them from finding Dragonballs",3257a7f1dcac4d008560ce0cfd2d5acd,4
chi-chi,goku's crush,Goku's crush Chi-Chi,3257a7f1dcac4d008560ce0cfd2d5acd,4
world martial arts tournament,chi-chi,Chi-Chi is competing at The World Martial Arts Tournament.,fb8dc130a4b44786919d7ba555da6907,4
mai,chi-chi,Mai steals a sample of Chi-Chi's blood and assumes her appearance.,fb8dc130a4b44786919d7ba555da6907,4
chi-chi,goku,Goku accidentally knocks out Chi-Chi due to mistaken identity with Mai.,fb8dc130a4b44786919d7ba555da6907,4
mai,dragonballs,Mai steals the team's Dragonballs.,fb8dc130a4b44786919d7ba555da6907,4
chi-chi,kamehameha wave,Chi-Chi helps Goku in his training to learn the most powerful of the ki-bending techniques: the Kamehameha Wave.,fb8dc130a4b44786919d7ba555da6907,4
roshi,sifu norris,Roshi consults his former teacher Sifu Norris at a temple.,fb8dc130a4b44786919d7ba555da6907,4
piccolo,mafuba enchantment,Roshi begins preparing a new Mafuba enchantment to reseal Piccolo.,fb8dc130a4b44786919d7ba555da6907,4
shenron,dragonballs,"In order to summon Shenron, all seven Dragonballs are needed.",e48337b9543741d994bc04ddc652d64a,4
piccolo,goku's team,"During the battle between Piccolo and Goku's team, Piccolo reveals to Goku that he is his minion.",e48337b9543741d994bc04ddc652d64a,4
piccolo,ōzaru,"Piccolo reveals to Goku that he is Ōzaru the Great Ape, having been sent to Earth as an infant to destroy it.",e48337b9543741d994bc04ddc652d64a,4
goku,ōzaru,The solar eclipse transforms Goku into Ōzaru.,e48337b9543741d994bc04ddc652d64a,4
roshi,mafuba,"Roshi attempts to use the Mafuba on Piccolo, but he doesn't have enough energy allowing Piccolo to break free.",e48337b9543741d994bc04ddc652d64a,4
piccolo,goku,"In a final battle, Goku seemingly defeats Piccolo with the Kamehameha Wave.",e48337b9543741d994bc04ddc652d64a,4
chi-chi,goku,"Before heading out, Goku meets with Chi-Chi and apologizes for knocking her unconscious.",e48337b9543741d994bc04ddc652d64a,4
