node_1,node_2,edge,chunk_id,node_3,count
grown ups 2,adam sandler,"Grown Ups 2 is a 2013 American comedy film directed by Dennis Dugan, written by Adam Sandler, Fred Wolf, and Tim Herlihy, and produced by Sandler and Jack Giarraputo. Sandler stars in the sequel.",39a1b91171bd482ca8eb9f29744d31e4,,4
grown ups 2,sony pictures releasing,"Distributed by Sony Pictures Releasing through its Columbia Pictures label, Grown Ups 2 was released on July 12, 2013.",39a1b91171bd482ca8eb9f29744d31e4,,4
lenny feder,stanton,"Lenny moves his family back to his hometown of Stanton,",39a1b91171bd482ca8eb9f29744d31e4,,4
eric lamonsoff,kurt mckenzie,"Lenny's friends Eric Lamonsoff, Kurt McKenzie, and Marcus Higgins live in Stanton.",39a1b91171bd482ca8eb9f29744d31e4,Marcus Higgins,4
mr. gigglesworth,deer,"A deer enters Lenny's bedroom, causing chaos until Mr. Gigglesworth lures it outside and it eventually tears Mr. Gigglesworth apart.",39a1b91171bd482ca8eb9f29744d31e4,,4
stanton,grown ups 2,"Three years after the events of the first film, Lenny moves his family back to Stanton, where Grown Ups 2 takes place.",39a1b91171bd482ca8eb9f29744d31e4,,4
lenny feder,becky feder,Lenny is a character in Grown Ups 2 and the father of Becky.,39a1b91171bd482ca8eb9f29744d31e4,,4
lenny,roxanne,Lenny dismisses his wife Roxanne's suggestion that they have another child;,b7d30b1adb1045df90c33892d8dc2bd1,,4
eric,sally,Eric worries that his wife Sally is encouraging their children's self-confidence above all else;,b7d30b1adb1045df90c33892d8dc2bd1,,4
kurt,deanne,"Kurt gives his wife Deanne a gift for their anniversary, which she has forgotten;",b7d30b1adb1045df90c33892d8dc2bd1,,4
marcus,braden,"Marcus prepares to spend the summer with Braden, his unknown son from one of his previous relationships, but is intimidated by Braden, who deeply hates him.",b7d30b1adb1045df90c33892d8dc2bd1,,4
lenny,tommy cavanaugh,"Police officers Fluzoo and Dante escort them to Becky's ballet recital at McDonough Elementary, where Lenny runs into Tommy, who openly threatens him.",b7d30b1adb1045df90c33892d8dc2bd1,,4
charlotte,lenny,"Kurt persuades Lenny to throw a party for the first day of summer,",b7d30b1adb1045df90c33892d8dc2bd1,,4
keith,duffy,"Lenny's younger son Keith struggles with his own bully Duffy,",b7d30b1adb1045df90c33892d8dc2bd1,,4
charlotte,kurt's daughter charlotte,"Charlotte agrees to go on a date,",b7d30b1adb1045df90c33892d8dc2bd1,,4
andre,greg,"Charlotte and Keith's older brothers Andre and Greg accompany Braden to an abandoned quarry, where they join a college party.",b7d30b1adb1045df90c33892d8dc2bd1,,4
lenny,keith,"Lenny learns that Keith is a gifted football kicker, but accidentally breaks his son's leg.",915fb4ae101040ecafbd00492d4656a9,,4
eric,sally,Eric apologizes to Sally for avoiding her to spend time with his mother.,915fb4ae101040ecafbd00492d4656a9,,4
lenny,roxanne,"Lenny becomes suspicious of Kyle's relationship with Roxanne,",915fb4ae101040ecafbd00492d4656a9,,4
roxanne,penny,Roxanne is angered by her employee Penny's lifelong obsession with Lenny.,915fb4ae101040ecafbd00492d4656a9,,4
marcus,braden,"Marcus bonds with Braden,",915fb4ae101040ecafbd00492d4656a9,,4
charlotte,n/a,Charlotte goes on her date.,915fb4ae101040ecafbd00492d4656a9,,4
andre,wiley,"Andre passes his driving test overseen by Wiley,",915fb4ae101040ecafbd00492d4656a9,,4
greg,nancy arbuckle,"Greg succeeds in asking out Nancy Arbuckle, a girl he has a crush on.",915fb4ae101040ecafbd00492d4656a9,,4
roxanne,keith's son,Lenny accidentally breaks Keith's son's leg.,915fb4ae101040ecafbd00492d4656a9,,4
tommy,n/a,"Many of the town arrives for the Feders’ 1980s-themed party. Lenny challenges Tommy to a fight, who takes a dive to allow Lenny to look tough in front of his bullied son.",915fb4ae101040ecafbd00492d4656a9,,4
lenny,becky's stuffed animal,"Lenny realizes she is not having an affair with Kyle, who has repaired Becky's stuffed animal.",915fb4ae101040ecafbd00492d4656a9,,4
fraternity,frat house vandalism,"Soon after, the fraternity crashes the party, looking for the culprit of the frat house vandalism, to which Braden admits.",2843cc592fdc4d07bd75812c8e0ce8f4,,4
braden,frat house vandalism,"Soon after, the fraternity crashes the party, looking for the culprit of the frat house vandalism, to which Braden admits.",2843cc592fdc4d07bd75812c8e0ce8f4,,4
fraternity members,townsfolk,"When the fraternity members insult the townsfolk, a massive brawl breaks out between them.",2843cc592fdc4d07bd75812c8e0ce8f4,,4
