node_1,node_2,edge
solomon northup,edwin epps,"Solomon Northup was sold to plantation owner Edwin Epps, who was abusive and sadistic towards him."
platt,solomon northup,"Slave trader Theophilus Freeman gave Solomon Northup the identity of 'Platt', a runaway slave from Georgia, to hide his true identity."
theophilus freeman,solomon northup,"Slave trader Theophilus Freeman sold Solomon Northup to plantation owner William Ford after drugging him and delivering him to James H. Birch, the owner of a slave pen."
william ford,solomon northup,"Plantation owner William Ford took a liking to Solomon Northup and gave him a violin, but eventually sold him to plantation owner Edwin Epps."
john tibeats,solomon northup,Tensions between Solomon Northup and plantation carpenter John Tibeats broke when Northup defended himself from Tibeats's violent beatings.
louisiana state university of alexandria,edwin epps house,"The Edwin Epps House, now located on the grounds of Louisiana State University of Alexandria, is a stop along Northup's Trail as Solomon Northup helped build it with Samuel Bass in 1852."
northup,ford,"Northup attempts to explain his situation, but Ford sells him to plantation owner Edwin Epps."
epps,northup,"Epps, unlike Ford, is abusive and sadistic to his slaves. Northup meets Patsey, a favored slave and Epps' top cotton picker."
patsey,epps,"Epps regularly rapes Patsey, and his jealous wife abuses her."
turner,northup,Turner favors Northup and allows him to fiddle at a celebration and keep his earnings.
armsby,northup,White field hand and former overseer Armsby takes Northup's money but betrays him.
epps,patsey,"Patsey is caught by Epps going to a neighboring plantation to acquire soap, as Mrs. Epps will not let her have any."
northup,epps,"Epps questions and threatens Northup, but Northup convinces him that Armsby is lying. Northup burns the letter."
northup,patsey,"Northup destroys his violin after Epps orders him to whip Patsey, which he reluctantly does, but Epps demands he strike her harder, eventually taking the whip and beating Patsey nearly to death."
bass,northup,"Canadian laborer Samuel Bass reveals Northup's kidnapping to Bass and asks for help sending his letter, but Bass hesitates because of the risk."
sheriff,northup,"Local sheriff arrives, and Northup recognizes his companion as Mr. Parker, a shopkeeper."
northup,local sheriff,"Northup recognizes the local sheriff as Mr. Parker, a shopkeeper he knew in New York."
northup,epps,Northup bids farewell to Patsey and rides off to his freedom. Epps furiously protests and tries to prevent Northup from leaving but is rebuffed.
northup,patsey,Northup bids farewell to Patsey as he leaves for his freedom.
northup,brown,Northup's unsuccessful lawsuits against Brown
northup,hamilton,Northup's unsuccessful lawsuits against Hamilton
northup,birch,Northup's unsuccessful lawsuits against Birch
northup,twelve years a slave,"Northup's 1853 publication of his slave narrative memoir, Twelve Years a Slave."
epps,patsey,Epps owns Patsey as a slave.
