Question,Answer
"""Was the movie 'American Hustle' released in 2013 originally titled 'American Bullshit'?""",YES
"""Is 'American Hustle' a direct and accurate depiction of the Abscam scandal?""",NO
"""Did Ben Affleck direct the 2013 film 'American Hustle'?""",NO
"""Was David O. Russell the director who ultimately signed on to helm 'American Hustle' released in 2013 after Ben Affleck was initially considered?""",YES
"[""Is the movie 'American Hustle' from 2013 a completely accurate depiction of the Abscam scandal of the late 1970s and early 1980s?""]",[NO]
"[""Does the movie 'American Hustle', released in 2013, contain a highly fictionalized version of the Abscam scandal of the late 1970s and early 1980s?""]",[YES]
"""Was the movie 'American Hustle' from 2013 shot exclusively in New York City?""",NO
"""Were the shooting locations for the 2013 movie 'American Hustle' both Boston and New York City?""",YES
"[""Was the soundtrack for the movie 'American Hustle' released in a different year than 2013?""]",[NO]
"[""Is there a main article that specifically discusses the soundtrack of the 2013 movie 'American Hustle'?""]",[YES]
