Question,Answer
"[""Is the movie 'John Wick Chapter 4', released in 2023, about a professional hitman named John Wick who is not being hunted by the High Table, a powerful organization that governs criminal activities?""]",[NO]
"[""In the movie 'John Wick Chapter 4', released in 2023, is the character John Wick, a professional hitman and assassin, hunted by a powerful organization called the High Table that governs criminal activities?""]",[YES]
"""In the 2023 movie 'John Wick Chapter 4', is Caine, a character in the movie, forced out of retirement to kill Wick to save his own life?""",NO
"""In 'John Wick Chapter 4' released in 2023, is Caine forced out of retirement to kill Wick to ensure the safety of his daughter at the request of the High Table?""",YES
"""Was the character Marquis Vincent Bisset de Gramont not a member of the High Table in the 2023 movie 'John Wick Chapter 4'?""",NO
"""Does Marquis Vincent Bisset de Gramont, a powerful member of the High Table, have his position challenged by Wick in the 2023 film 'John Wick Chapter 4'?""",YES
"""In the 2023 movie 'John Wick Chapter 4', is the Bowery King allied with the High Table?""",NO
"""In 'John Wick Chapter 4' released in 2023, does the Bowery King sponsor Wick and have an enmity with the High Table?""",YES
"[""Is Shimazu Koji, the manager of the Osaka Continental Hotel in the 2023 movie 'John Wick Chapter 4', not related to Shimazu Akira?""]",[NO]
"[""In the movie 'John Wick Chapter 4' released in 2023, are Shimazu Koji and his daughter Shimazu Akira old friends of Wick and Caine?""]",[YES]
"[""Is it true that in the 2023 movie 'John Wick Chapter 4', Wick is not being pursued by a bounty hunter named Mr. Nobody / The Tracker?""]",[NO]
"[""In the movie 'John Wick Chapter 4' released in 2023, does Mr. Nobody / The Tracker play the role of a bounty hunter pursuing Wick?""]",[YES]
"[""Is Charon, the character from 'John Wick Chapter 4' released in 2023, not associated with the Continental Hotel in New York?""]",[NO]
"[""In the 2023 movie 'John Wick Chapter 4', does Charon work at the Continental Hotel in New York?""]",[YES]
"[""Is Shimazu Akira, Koji's daughter and concierge of the Osaka Continental, not associated with the Osaka Continental Hotel in the 2023 movie 'John Wick Chapter 4'?""]",[NO]
"[""Does Shimazu Akira, Koji's daughter and concierge of the Osaka Continental, work at the Osaka Continental Hotel in the 2023 movie 'John Wick Chapter 4'?""]",[YES]
"""In the 2023 movie 'John Wick Chapter 4', is Chidi the leader of the Marquis Vincent Bisset de Gramont?""",NO
"""In 'John Wick Chapter 4' released in 2023, is Chidi portrayed as the second-in-command to Marquis Vincent Bisset de Gramont?""",YES
"[""Is Killa Harkan not associated with the German Table in the 2023 movie 'John Wick Chapter 4'?""]",[NO]
"[""In the movie 'John Wick Chapter 4' released in 2023, does Killa Harkan lead the German Table?""]",[YES]
"[""Is the Harbinger not associated with the High Table in the 2023 movie 'John Wick Chapter 4'?""]",[NO]
"[""Does the Harbinger, a high-ranking operative, belong to the High Table in the 2023 movie 'John Wick Chapter 4'?""]",[YES]
"[""Was Scott Adkins not part of the cast in 'John Wick Chapter 4' released in 2023, portraying the character 'Killa Harkan'?""]",[NO]
"[""Did Scott Adkins portray the character 'Killa Harkan' in a John Wick movie before 'John Wick Chapter 4' released in 2023?""]",[YES]
"""Was Ian McShane's character in the 2023 movie 'John Wick Chapter 4' named Winston Scott?""",NO
"""Did Ian McShane portray the character of Winston Scott in the John Wick series prior to 'John Wick Chapter 4' released in 2023?""",YES
"[""Was the character Katia, portrayed by Natalia Tena, not included in the movie 'John Wick Chapter 4' released in 2023?""]",[NO]
"[""Did Natalia Tena portray the character Katia, who is Wick's adoptive sister, in the 'John Wick' movie series before 'John Wick Chapter 4' released in 2023?""]",[YES]
"""Did Saïd Taghmaoui portray the character 'the elder' in the 2023 movie 'John Wick Chapter 4'?""",NO
"""In the John Wick series, is 'the elder' a character portrayed by George Georgiou?""",YES
"[""Did Clancy Brown portray the character 'the Harbinger' in 'John Wick Chapter 4' released in 2023?""]",[NO]
"[""Did Clancy Brown play a role in the 'John Wick' series prior to 'John Wick Chapter 4' released in 2023?""]",[YES]
"[""Was Bridget Moynahan not part of the cast in the 2023 movie, John Wick Chapter 4?""]",[NO]
"[""Did Bridget Moynahan appear as Wick's late wife, Helen in the John Wick series prior to John Wick Chapter 4 released in 2023?""]",[YES]
"[""Did Sven Marquardt play a character named Klaus in 'John Wick Chapter 4' released in 2023?""]",[NO]
"[""Did Sven Marquardt appear as a character named Klaus in the John Wick series before 'John Wick Chapter 4' released in 2023?""]",[YES]
"""Did Yoshinori Tashiro play the role of Osaka Continental gatekeeper in the movie 'John Wick Chapter 4' released in 2023?""",NO
"""Did retired sumo wrestler Yoshinori Tashiro make an appearance in the 'John Wick' movie series?""",YES
