Question,Answer
"[""Is it true that in the 2012 movie 'Django Unchained', Django was never separated from his wife Broomhilda von Shaft?""]",[NO]
"[""In the 2012 movie 'Django Unchained', was Django separated from his wife Broomhilda von Shaft and sold off?""]",[YES]
"[""In the 2012 movie 'Django Unchained', does Schultz have no interest in Django and does not seek his help in any way?""]",[NO]
"[""In the 2012 film 'Django Unchained', does Schultz seek to buy Django for his knowledge of the three outlaw Brittle brothers?""]",[YES]
"[""In the 2012 movie 'Django Unchained', does Schultz have a warrant for the arrest of someone other than the Brittle brothers?""]",[NO]
"[""In 'Django Unchained' released in 2012, is there a relation between Schultz and the Brittle brothers due to a warrant for their arrests?""]",[YES]
"[""In the 2012 movie 'Django Unchained', does Ace decide to sell Django to Schultz?""]",[NO]
"[""Does the 2012 movie 'Django Unchained' portray a relationship between Ace and Schultz where Ace threatens Schultz?""]",[YES]
"[""In the 2012 movie 'Django Unchained', did Schultz save Dicky instead of shooting his horse to pin him to the ground?""]",[NO]
"[""In 'Django Unchained' released in 2012, is there a significant relationship between the characters Dicky and Schultz, indicated by Schultz's actions towards Dicky?""]",[YES]
"""In the 2012 film 'Django Unchained', was Django not among the shackled black slaves?""",NO
"""In the film 'Django Unchained' released in 2012, is there a relation implied between Django and the shackled black slaves?""",YES
"""In the 2012 movie 'Django Unchained', is Broomhilda von Shaft not related to the shackled black slaves?""",NO
"""In the plot of 'Django Unchained', released in 2012, is Broomhilda von Shaft one of the shackled black slaves who can speak both German and English?""",YES
"[""Is it true that in the 2012 movie 'Django Unchained', Django and Schultz did not kill the Brittle brothers at Spencer 'Big Daddy' Bennett's Tennessee plantation?""]",[NO]
"[""In the movie 'Django Unchained' released in 2012, did Django kill Bennett after Schultz ambushed the posse with explosives?""]",[YES]
"[""In the 2012 movie 'Django Unchained', did Schultz refuse to help Django find and rescue Broomhilda?""]",[NO]
"[""In 'Django Unchained' released in 2012, did Schultz train Django to become a bounty hunter?""]",[YES]
"[""Is it true that in the 2012 movie 'Django Unchained', Broomhilda was owned by someone other than Calvin J. Candie?""]",[NO]
"[""In the 2012 film 'Django Unchained', was Broomhilda owned by Calvin J. Candie, the owner of the 'Candyland' plantation?""]",[YES]
"[""Did Django dispose of his first bounty's handbill in the 2012 movie 'Django Unchained'?""]",[NO]
"[""In the 2012 movie 'Django Unchained', did Django keep the handbill from his first bounty as a memento and for good luck?""]",[YES]
"[""Did Schultz and Candie never engage in a business transaction involving the sale of Broomhilda in the 2012 movie Django Unchained?""]",[NO]
"[""In the movie Django Unchained released in 2012, did Schultz and Candie engage in a business transaction involving the sale of Broomhilda?""]",[YES]
"[""Did Schultz plan to purchase Broomhilda as his escort during negotiations with Candie in the 2012 movie 'Django Unchained'?""]",[YES]
"[""In the 2012 movie 'Django Unchained', did Schultz plan to leave Broomhilda behind during negotiations with Candie?""]",[NO]
"[""In the 2012 movie 'Django Unchained', does Django work against Schultz in a plan involving the sale of Broomhilda?""]",[NO]
"[""In 'Django Unchained' released in 2012, do Schultz and Django collaborate on a plan involving the sale of Broomhilda?""]",[YES]
"[""In the 2012 movie 'Django Unchained', does Stephen trust Candie's loyalty towards him?""]",[NO]
"[""In 'Django Unchained' released in 2012, does Stephen deduce Schultz and Django's plan to purchase Broomhilda?""]",[YES]
"[""In the 2012 movie 'Django Unchained', does Django intervene to save a character named D'Artagnan from being bought by Schultz from Candie's trackers?""]",[NO]
"[""In 'Django Unchained', released in 2012, is Django a character who intervenes in a situation involving D'Artagnan and Candie's trackers?""]",[YES]
"[""In the 2012 movie 'Django Unchained', did Candie order his guard dogs to ignore D'Artagnan?""]",[NO]
"[""In 'Django Unchained' released in 2012, does Candie order his guard dogs to maul D'Artagnan, which angers Schultz?""]",[YES]
"[""In the 2012 movie 'Django Unchained', did Schultz refuse to buy Broomhilda from Candie for $12,000?""]",[NO]
"[""In 'Django Unchained' released in 2012, was there a scene where Candie threatened to kill Broomhilda if Schultz did not shake his hand to seal the deal?""]",[YES]
"[""In the 2012 movie 'Django Unchained', did Schultz refuse to pay $12,000 for Broomhilda when Candie threatened him at gunpoint?""]",[NO]
"[""In the 2012 movie 'Django Unchained', did Candie threaten to kill Broomhilda if Schultz did not shake his hand to seal the deal?""]",[YES]
"[""Is it true that in the 2012 movie 'Django Unchained', Candie's bodyguard Butch Pooch was killed by someone other than Django?""]",[NO]
"[""In the 2012 movie 'Django Unchained', did Django kill Butch Pooch, who was Candie's bodyguard?""]",[YES]
"[""Is it true that in the 2012 movie 'Django Unchained', Candie's lawyer Leonide Moguy was left unharmed in a prolonged gunfight?""]",[NO]
"[""In the 2012 movie 'Django Unchained', did Django kill Candie's lawyer Leonide Moguy during a prolonged gunfight?""]",[YES]
"[""Did Django, in the 2012 movie 'Django Unchained', spare Candie's bodyguard, Butch Pooch, during the prolonged gunfight?""]",[NO]
"[""In the 2012 movie 'Django Unchained', did Django kill Candie's lawyer, Leonide Moguy, during a gunfight?""]",[YES]
"[""In the 2012 movie 'Django Unchained', does Django kill Moguy in a prolonged gunfight?""]",[YES]
"[""In the 2012 film 'Django Unchained', is Moguy saved by Django during a gunfight?""]",[NO]
"[""In the 2012 movie Django Unchained, does Django fail to devise an escape plan while en route to the mines with other slaves?""]",[NO]
"[""In Django Unchained, released in 2012, does Django use his first handbill to convince his escorts that he is a bounty hunter?""]",[YES]
"[""In the 2012 movie 'Django Unchained', did Django leave Schultz's corpse untouched without recovering Broomhilda's freedom papers?""]",[NO]
"[""In the 2012 film 'Django Unchained', did Django avenge his deceased mentor by taking the necessary documents from Schultz's lifeless body?""]",[YES]
"[""Did Django fail to free Broomhilda, the woman he loves, from slavery in the 2012 movie 'Django Unchained'?""]",[NO]
"[""In the 2012 movie 'Django Unchained', does Django free Broomhilda, the woman he loves, who was previously lost to slavery?""]",[YES]
"[""In the 2012 movie 'Django Unchained', does Django disrupt the return of Candie's mourners from his burial to rescue Broomhilda?""]",[YES]
"[""In 'Django Unchained' released in 2012, does Django join Candie's mourners after his burial?""]",[NO]
"[""Did Django spare Lara's life in the 2012 movie 'Django Unchained'?""]",[NO]
"[""In the 2012 movie 'Django Unchained', was Django's killing of Lara part of his plan to free Broomhilda and avenge Schultz?""]",[YES]
"[""Did Django fail to eliminate Crash, an obstacle in his quest for freedom, in the 2012 movie 'Django Unchained'?""]",[NO]
"[""In the 2012 movie 'Django Unchained', does Django eliminate Crash as part of his quest for freedom?""]",[YES]
"[""In the 2012 movie 'Django Unchained', did Django leave the mansion with the henchmen still alive?""]",[NO]
"[""In 'Django Unchained' released in 2012, was Django the one who dispatched all the remaining henchmen, leaving the mansion empty except for Stephen?""]",[YES]
