Question,Answer
"[""In the 2016 movie 'Moonlight', does the character 'Little' have a conflict with 'Juan'?""]",[NO]
"[""In the plot of the 2016 movie 'Moonlight', does 'Juan' take care of 'Little' and teach him the basics of life?""]",[YES]
"[""Is the character 'Little' in the 2016 movie 'Moonlight' not neglected by his mother 'Paula' who is addicted to crack?""]",[NO]
"[""In the 2016 movie 'Moonlight', does Paula, Little's mother, imply that Little gets tormented by his peers because of 'the way he walks'?""]",[YES]
"[""In the 2016 movie 'Moonlight', is the character 'Little' known by a different name, specifically 'Chiron'?""]",[YES]
"[""In the 2016 movie 'Moonlight', is the character 'Chiron' never referred to as 'Little'?""]",[NO]
"[""In the 2016 movie 'Moonlight', did Juan leave Little alone overnight without any supervision?""]",[NO]
"[""In the 2016 movie 'Moonlight', did Juan let Little spend the night with him and his girlfriend Teresa?""]",[YES]
"[""In the 2016 movie 'Moonlight', does Chiron spend time with Teresa after Juan's death?""]",[YES]
"[""In the 2016 movie 'Moonlight', does Teresa die before Chiron gets a chance to spend time with her?""]",[NO]
"[""In the 2016 movie 'Moonlight', does Chiron willingly give his money to Paula?""]",[NO]
"[""In the 2016 film 'Moonlight', does Paula force Chiron to give her the money he receives from Teresa due to her worsening addiction?""]",[YES]
"[""In the 2016 movie 'Moonlight', does Chiron's childhood friend Kevin get detention for being caught having sex with a girl in a school cafeteria?""]",[NO]
"[""In the 2016 movie 'Moonlight', is Kevin a childhood friend of Chiron who tells him about a detention he received for being caught having sex with a girl in a school stairwell?""]",[YES]
"[""In the 2016 movie 'Moonlight', does Terrel support Chiron and prevent Kevin from participating in a hazing ritual against him?""]",[NO]
"[""In the 2016 movie 'Moonlight', does Terrel manipulate Kevin into participating in a hazing ritual against Chiron?""]",[YES]
"[""Did Kevin and Chiron have their first sexual encounter at a location other than the beach near Chiron's house in the 2016 movie 'Moonlight'?""]",[NO]
"[""In the 2016 movie 'Moonlight', did Kevin visit Chiron at the beach near his house and share a kiss with him before they went all the way, sexually?""]",[YES]
"[""In the 2016 movie 'Moonlight', did Terrel and other boys show kindness to Chiron during a hazing ritual?""]",[NO]
"[""Did a character named Terrel, along with other boys, savagely attack Chiron during a hazing ritual in the movie 'Moonlight' released in 2016?""]",[YES]
"[""In the 2016 movie 'Moonlight', does Chiron agree to reveal the identities of his attackers when urged by the principal?""]",[NO]
"[""Does the principal in the 2016 film 'Moonlight' urge Chiron to reveal his attackers' identities?""]",[YES]
"[""In the 2016 movie 'Moonlight', is Black a younger version of the character Chiron?""]",[NO]
"[""Does Black, who is an adult version of Chiron, deal drugs in Atlanta in the 2016 movie 'Moonlight'?""]",[YES]
"[""In the 2016 movie 'Moonlight', did Paula never ask Chiron to visit her at the drug treatment center where she is living?""]",[NO]
"[""In the 2016 movie 'Moonlight', does Paula ask Chiron to visit her at the drug treatment center where she is living?""]",[YES]
"""In the 2016 movie 'Moonlight', does Kevin invite Chiron to see him in New York?""",NO
"""In the 2016 movie 'Moonlight', does Kevin invite Chiron to see him in Miami?""",YES
"[""In the 2016 movie 'Moonlight', does Chiron's mother never express her love towards him?""]",[NO]
"[""In 'Moonlight' released in 2016, does Chiron's mother apologize for not loving him when he needed it most?""]",[YES]
"[""In the 2016 movie 'Moonlight', does Kevin play a song other than 'Hello Stranger' by Barbara Lewis on the jukebox?""]",[NO]
"[""In the movie 'Moonlight', released in 2016, does Kevin play 'Hello Stranger' by Barbara Lewis on the jukebox because it made him think of Chiron?""]",[YES]
