Question,Answer
"[""In the 2006 movie 'The Departed', did Frank Costello introduce himself to an old Colin Sullivan?""]",[NO]
"[""In the 2006 movie 'The Departed', does Frank Costello introduce himself to a young Colin Sullivan?""]",[YES]
"[""Did Colin Sullivan join the Special Investigation Unit (SIU) in the 2006 movie 'The Departed'?""]",[YES]
"[""In the 2006 movie 'The Departed', did Colin Sullivan leave the Special Investigation Unit (SIU)?""]",[NO]
"[""Did Billy Costigan refuse to go undercover as a criminal in the 2006 movie, 'The Departed', under the selection of Captain Queenan and Sergeant Dignam?""]",[NO]
"[""In the 2006 movie 'The Departed', were Captain Queenan and Sergeant Dignam the ones who selected Billy Costigan to go undercover as a criminal?""]",[YES]
"""In the 2006 movie 'The Departed', did Costigan follow Costello into a kids' theater one night?""",NO
"""In 'The Departed' released in 2006, did Costigan witness Costello giving Sullivan an envelope containing information of his crew in an adult theater?""",YES
"""In the 2006 movie 'The Departed', did Costigan witness Sullivan giving an envelope containing information of his crew to Costello?""",NO
"""In 'The Departed' released in 2006, does Costigan witness Costello giving Sullivan an envelope containing information of his crew?""",YES
"""In the 2006 movie 'The Departed', did Queenan advise Sullivan to ignore Costello in order to find the MSP mole?""",NO
"""In 'The Departed', released in 2006, does Queenan advise Sullivan to follow Costello to find the MSP mole?""",YES
"[""Did Costigan never call Queenan to set up a meeting to end the undercover operation in the 2006 movie 'The Departed'?""]",[NO]
"[""In the 2006 movie 'The Departed', does Costigan call Queenan to set up a meeting to end the undercover operation?""]",[YES]
"[""Did Sullivan, in the 2006 movie 'The Departed', tell the other officers that Queenan might be a spy without having him followed?""]",[NO]
"[""In the movie 'The Departed' released in 2006, did Sullivan have Queenan followed, while lying to other officers that Queenan may be the spy?""]",[YES]
"[""In the 2006 movie 'The Departed', did Sullivan fail to call in Costello's gang to the meeting location?""]",[NO]
"[""In 'The Departed', released in 2006, does Sullivan call in Costello's gang to the meeting location?""]",[YES]
"""Did Costello's men and the police become allies in the 2006 movie 'The Departed' due to Queenan's murder?""",NO
"""In the 2006 movie 'The Departed', did Queenan's murder cause a firefight between Costello's men and the police?""",YES
"[""In the 2006 movie 'The Departed', did Delahunt reveal that Costello believed the police department made up the claim to stop him from looking for the mole?""]",[YES]
"[""In the movie 'The Departed' released in 2006, did Delahunt deny any suspicions of Costello about the police department making up the claim to divert his attention from the mole?""]",[NO]
"[""In the 2006 movie 'The Departed', did Sullivan decide to support Costello during a critical gunfight?""]",[NO]
"[""In 'The Departed' released in 2006, was there a gunfight that resulted in the death of most of Costello's crew as a result of Sullivan's decision to turn on him?""]",[YES]
"[""In the 2006 movie 'The Departed', did Sullivan ignore Costello instead of confronting him?""]",[NO]
"[""In 'The Departed' released in 2006, did Costello admit to being an FBI informant when confronted by Sullivan?""]",[YES]
"[""In the 2006 movie 'The Departed', does Costigan go to Sullivan to hide his undercover status?""]",[NO]
"[""In the 2006 movie 'The Departed', is Costigan unaware of Sullivan's true identity when he reveals his undercover status to him?""]",[YES]
"[""In the 2006 movie 'The Departed', does Sullivan remain unaware of Costigan's true identity after Costigan finishes his assignment?""]",[YES]
"[""In 'The Departed' released in 2006, does Costigan go to someone other than Sullivan to reveal his undercover status after his assignment is finished?""]",[NO]
"[""In the 2006 movie 'The Departed', does Costigan fail to notice the same envelope from the theater on Sullivan's desk after Sullivan leaves the room?""]",[NO]
"[""In 'The Departed' released in 2006, does Costigan notice the same envelope from the theater on Sullivan's desk after Sullivan goes to another room?""]",[YES]
"[""Did Sullivan leave the room and Costigan noticed the same envelope from the theater on his desk in the 2006 movie 'The Departed'?""]",[YES]
"[""In the 2006 movie 'The Departed', did Costigan leave the room and Sullivan noticed the same envelope from the theater on his desk?""]",[NO]
"[""In the 2006 movie 'The Departed', did Costigan fail to realize that Sullivan was Costello's mole?""]",[NO]
"[""In 'The Departed', released in 2006, does Costigan discover that Sullivan was working as a mole for Costello?""]",[YES]
"[""In the 2006 movie 'The Departed', did Sullivan remain unaware of Costigan's realization that he was Costello's mole?""]",[NO]
"[""In 'The Departed' released in 2006, did Costigan realize that Sullivan was Costello's mole?""]",[YES]
"[""In the 2006 movie 'The Departed', does Sullivan find Costigan when he returns?""]",[NO]
"[""In the plot of 'The Departed', released in 2006, does Sullivan return to find Costigan gone?""]",[YES]
"[""In the 2006 movie 'The Departed', does Sullivan find Costigan when he returns?""]",[NO]
"[""In the plot of 'The Departed', released in 2006, does Sullivan return to find Costigan gone?""]",[YES]
"[""In the 2006 movie 'The Departed', did Costigan never visit Madden?""]",[NO]
"[""In the plot of 'The Departed' released in 2006, does Costigan visit Madden?""]",[YES]
"[""In the 2006 movie 'The Departed', did Madden ignore Costigan?""]",[NO]
"[""In the 2006 film 'The Departed', does Costigan visit Madden?""]",[YES]
"[""In the 2006 movie 'The Departed', did Madden reveal her pregnancy to Costigan?""]",[NO]
"[""In 'The Departed' released in 2006, did Madden reveal to Sullivan that she's pregnant?""]",[YES]
"[""In the 2006 movie 'The Departed', does Madden reveal her pregnancy to Costigan?""]",[NO]
"[""In 'The Departed' released in 2006, does Madden reveal to Sullivan that she's pregnant?""]",[YES]
"[""In the 2006 movie 'The Departed', did Sullivan shoot Costigan dead to remove suspicion from himself at Costigan's funeral?""]",[NO]
"[""In the 2006 movie 'The Departed', did Sullivan shoot Barrigan dead to remove suspicion from himself at Costigan's funeral?""]",[YES]
"[""Did Sullivan and Madden attend a different event, not Costigan's funeral, in the 2006 movie 'The Departed'?""]",[NO]
"[""In the 2006 movie 'The Departed', does Sullivan realize that Madden was involved with Costigan after observing Madden's silent tears at Costigan's funeral?""]",[YES]
"[""In the 2006 movie 'The Departed', does Dignam ignore Sullivan's fate and leave him unharmed?""]",[NO]
"[""In the plot of 'The Departed' released in 2006, does Dignam avenge Queenan’s and Costigan’s deaths by shooting Sullivan in the head?""]",[YES]
