Question,Answer
"Did any other songwriter besides Dev Kohli write songs for the movie ""Out of Control"" released in 2003?",NO
"Are all the songs in the movie ""Out of Control"" released in 2003 written by Dev Kohli?",YES
"Does the movie ""Out of Control"" released in 2003 feature a song sung by Sonu Nigam titled ""India Se""?",NO
"Is ""India Se"" part of the soundtrack for the movie ""Out of Control"" released in 2003?",YES
"Did Dev Kohli write all the songs for the movie ""Out of Control"" released in 2003?",NO
"Are all songs in the movie ""Out of Control"" from 2003 written by Dev Kohli?",YES
"Did Adnan Sami sing ""Jodiyan Ban Gayi"" in the movie ""Out of Control"" released in 2003?",NO
"Is ""Jodiyan Ban Gayi"" part of the soundtrack for the movie ""Out of Control"" released in 2003?",YES
"Did Udit Narayan sing ""Jodiyan Ban Gayi"" from the soundtrack of the movie ""Out of Control"" released in 2003?",NO
"Is ""Jodiyan Ban Gayi"" written by Dev Kohli for the movie ""Out of Control"" released in 2003?",YES
"Did Dev Kohli write all the songs for the movie ""Out of Control"" released in 2003?",NO
"Are there any songs in the movie ""Out of Control"" released in 2003 that were written by Dev Kohli?",YES
"Did Babul Supriyo sing a different song from the soundtrack of ""Out of Control"" released in 2003?",NO
"Is ""Kudi Vi Soni"" a song sung by Babul Supriyo in the soundtrack of ""Out of Control"" released in 2003?",YES
"Is the song ""Kudi Vi Soni"" from the movie ""Out of Control"" released in 2003 sung by someone other than Udit Narayan?",NO
"Is Udit Narayan the singer of ""Kudi Vi Soni"" from the soundtrack of the movie ""Out of Control"" released in 2003?",YES
"Are all songs in the movie ""Out of Control"" (2003) written by someone other than Dev Kohli?",NO
"Is it true that all songs in the movie ""Out of Control"" (2003) are written by Dev Kohli?",YES
"Does Remona sing any other song from the soundtrack of ""Out of Control"" released in 2003?",NO
"Is ""Meri Jaan Mujhe Choo Le"" a song from the soundtrack of ""Out of Control"" released in 2003?",YES
"Did Dev Kohli write all the songs for the movie ""Out of Control"" released in 2003?",NO
"Is ""Out of Control"" from the year 2003 known for its soundtrack written by Dev Kohli?",YES
"Is the song ""Tera Chand Sa Ye Chehra"" sung by Babul Supriyo in the movie ""Out of Control"" released in 2003?",NO
"Does Babul Supriyo sing ""Tera Chand Sa Ye Chehra"" from the soundtrack of the movie ""Out of Control"" released in 2003?",YES
"Is Shreya Ghoshal known for singing the song ""Tera Chand Sa Ye Chehra"" in the movie ""Out of Control"" released in 2003?",NO
"Did Shreya Ghoshal perform the song ""Tera Chand Sa Ye Chehra"" in the soundtrack of the movie ""Out of Control"" released in 2003?",YES
"Are there any songs in the movie ""Out of Control"" released in 2003 that are not written by Dev Kohli?",NO
"Is it true that all songs in the movie ""Out of Control"" released in 2003 are written by Dev Kohli?",YES
"Is the song ""Tu Mera Pyar Hai Sanam"" from the movie ""Out of Control"" released in 2003 sung by someone other than Babul Supriyo?",NO
"Does Babul Supriyo sing ""Tu Mera Pyar Hai Sanam"" in the soundtrack of ""Out of Control"" released in 2003?",YES
"Does Suzanne sing a song that is not part of the soundtrack in the movie ""Out of Control"" released in 2003?",NO
"Is the song ""Tu Mera Pyar Hai Sanam"" performed by Suzanne in the movie ""Out of Control"" released in 2003?",YES
"Did all songs in the movie ""Out of Control"" released in 2003 have lyrics written by someone other than Dev Kohli?",NO
"Are all songs in the movie ""Out of Control"" released in 2003 written by Dev Kohli?",YES
"Is Sunidhi Chauhan known for singing songs in the movie ""Out of Control"" released in 2003?",NO
"Does the soundtrack of the movie ""Out of Control"" released in 2003 include the song ""USA Wich LA"" sung by Sunidhi Chauhan?",YES
"Does the soundtrack of the movie ""Out of Control"" released in 2003 feature a song sung by Shaan titled ""USA Wich LA""?",NO
"Is ""USA Wich LA"" a song from the soundtrack of ""Out of Control"" released in 2003?",YES
