Question,Answer
"Did the director Jagannadh want to hire only one leading heroine for the movie ""Bbuddah... Hoga Terra Baap"" released in 2011?",NO
"Did the original title of the movie ""Bbuddah... Hoga Terra Baap"" released in 2011 include the word ""Buddah""?",YES
"Did Hema Malini play a leading role in the movie ""Bbuddah... Hoga Terra Baap"" released in 2011?",NO
"Was the original title of ""Bbuddah... Hoga Terra Baap"" in 2011 ""Buddah""?",YES
Is Raveena Tandon not one of the leading heroines in the movie Bbuddah... Hoga Terra Baap released in 2011?,NO
Did Raveena Tandon play a leading role in the movie Bbuddah... Hoga Terra Baap released in 2011?,YES
"Was Charmy Kaur the lead actress in the movie ""Bbuddah... Hoga Terra Baap"" released in 2011?",NO
"Did Charmy Kaur make her Bollywood debut in the movie ""Bbuddah... Hoga Terra Baap"" released in 2011?",YES
"Did Neha Sharma play Kaur's role in the movie ""Bbuddah... Hoga Terra Baap"" released in 2011?",NO
"Was Kaur's role in the movie ""Bbuddah... Hoga Terra Baap"" released in 2011 eventually played by Charmy Kaur?",YES
"Was Kangana Ranaut ultimately cast for another role in the movie ""Bbuddah... Hoga Terra Baap"" released in 2011?",NO
"Did Sonal Chauhan get the role in the movie ""Bbuddah... Hoga Terra Baap"" released in 2011?",YES
"Was the shooting of the movie ""Bbuddah... Hoga Terra Baap"" completed before March 2011?",NO
"Did the shooting of ""Bbuddah... Hoga Terra Baap"" begin in March 2011?",YES
Did Sonu Sood not participate in the shooting of the movie Bbuddah... Hoga Terra Baap in 2011?,NO
Was Sonu Sood involved in the mahurat shot of the movie Bbuddah... Hoga Terra Baap released in 2011?,YES
Did Actor Bachchan not attend the event for the mahurat shot of the movie Bbuddah... Hoga Terra Baap in 2011?,NO
Was the original title of the movie Bbuddah... Hoga Terra Baap in 2011 Buddah?,YES
"Did Abhishek Bachchan not attend the mahurat shot event for the movie ""Bbuddah... Hoga Terra Baap"" in 2011?",NO
"Did Abhishek Bachchan attend the mahurat shot event for the movie ""Bbuddah... Hoga Terra Baap"" in 2011?",YES
"Did Aishwarya Rai Bachchan attend the mahurat shot of the movie ""Bbuddah... Hoga Terra Baap"" in 2011?",NO
"Was Aishwarya Rai Bachchan involved in the shooting of the movie ""Bbuddah... Hoga Terra Baap"" in 2011?",YES
"Did Raj Thackeray support the shooting of foreigners in the movie ""Bbuddah... Hoga Terra Baap"" in 2011?",NO
"Did Raj Thackeray raise concerns about the legality of the foreigners shooting in ""Bbuddah... Hoga Terra Baap"" in 2011?",YES
"Did the Maharashtra Navnirman Sena support the shooting of the movie ""Bbuddah... Hoga Terra Baap"" in 2011?",NO
"Was there a police complaint filed regarding the shooting of ""Bbuddah... Hoga Terra Baap"" in 2011?",YES
"Did the director Jagannadh of the movie ""Bbuddah... Hoga Terra Baap"" in 2011 face any issues regarding proper documentation for foreign artists during the shooting?",NO
"Was there a police complaint filed by Raj Thackeray regarding the shooting of ""Bbuddah... Hoga Terra Baap"" in 2011?",YES
"Did the few junior foreign artists appear in the movie ""Bbuddah... Hoga Terra Baap"" in 2011 without proper documentation?",NO
"Is it true that proper documentation was required for the few junior foreign artists during the shoot of ""Bbuddah... Hoga Terra Baap"" in 2011?",YES
"In the movie ""Bbuddah... Hoga Terra Baap"" released in 2011, were the few junior foreign artists assured to be less vigilant in future?",NO
"In the movie ""Bbuddah... Hoga Terra Baap"" released in 2011, were the few junior foreign artists assured to be more vigilant in future?",YES
"Did Raveena Tandon not shoot for an item song titled ""Main Chandigarh Di Star"" in the movie ""Bbuddah... Hoga Terra Baap"" released in 2011?",NO
"Did Raveena Tandon shoot for an item song titled ""Main Chandigarh Di Star"" in the movie ""Bbuddah... Hoga Terra Baap"" released in 2011?",YES
