Question,Answer
"In the movie Great Grand Masti released in 2016, did Sapna's mother-in-law allow her to have physical relations with Amar?",NO
"In the movie Great Grand Masti released in 2016, did the mother-in-law stop Sapna from having physical relations with Amar to achieve the rebirth of her late husband?",YES
"In the movie ""Great Grand Masti"" released in 2016, does Meet successfully approach his wife without any interference from his brother-in-law?",NO
"In the movie ""Great Grand Masti"" released in 2016, does Meet's brother-in-law react whenever Meet tries to get close to his wife?",YES
"In the movie ""Great Grand Masti"" released in 2016, does the connection between prem's sister-in-law and prem's wife lead to a harmonious relationship?",NO
"In the movie ""Great Grand Masti"" released in 2016, does the connection between prem's sister-in-law and prem's wife create comedic chaos and misunderstandings?",YES
"In the movie ""Great Grand Masti"" released in 2016, is Ragini known for being unattractive to the people in the village?",NO
"Does the plot of ""Great Grand Masti"" released in 2016 involve a beautiful daughter named Ragini and her father who restricted her from marrying?",YES
Did Ragini have a happy life in the haveli in the movie Great Grand Masti released in 2016?,NO
Does Ragini's soul still reside in the haveli in search of a man who'll do masti with her in the movie Great Grand Masti released in 2016?,YES
"Is Ragini considered unattractive in the movie ""Great Grand Masti"" released in 2016?",NO
"Do many boys in ""Great Grand Masti"" released in 2016 express that Ragini is very beautiful?",YES
"Does Ragini end up living openly with the guys in ""Great Grand Masti"" released in 2016?",NO
"Does Ragini meet the hot girl in ""Great Grand Masti"" released in 2016?",YES
"In the movie ""Great Grand Masti"" released in 2016, does Ragini make the boys do weird stuff in front of their wives and in-laws for a noble cause?",NO
"In ""Great Grand Masti"" released in 2016, does Ragini inform the boys that one of them must have sex with her to free her soul, and whoever does so will die?",YES
"In the movie Great Grand Masti, released in 2016, does ragini's father allow any guy near ragini?",NO
"In the movie Great Grand Masti, released in 2016, is it true that ragini's father never lets any guy near ragini?",YES
"In the movie ""Great Grand Masti"" released in 2016, did babu rangeela hire a male prostitute to have sex with Ragini in order to buy them some time?",NO
"In the movie ""Great Grand Masti"" released in 2016, does babu rangeela play a significant role in the plot involving a male prostitute hired by the boys?",YES
"Is Ragini's father the owner of the haveli in the movie ""Great Grand Masti"" released in 2016?",NO
"Is it implied in the movie ""Great Grand Masti"" released in 2016 that Ragini resides in the haveli owned by someone else?",YES
"In the movie Great Grand Masti released in 2016, does Ragini's father call the boys for help?",NO
"In the movie Great Grand Masti released in 2016, does the caller of Ragini's father play a significant role in the plot?",YES
"In the movie ""Great Grand Masti"", released in 2016, do the wives fast for their husbands?",NO
"Does the plot of ""Great Grand Masti"", released in 2016, reveal the wives showing up in the given context?",YES
"In the movie ""Great Grand Masti"" released in 2016, does Ragini successfully harm the three wives?",NO
"In the movie ""Great Grand Masti"" released in 2016, do the three wives protect themselves by calling their husbands' spirits?",YES
"Did Ragini have a romantic relationship with Babu's spirit in the movie ""Great Grand Masti"" released in 2016?",NO
"Is it true that Babu's spirit satisfies Ragini's urge in the movie ""Great Grand Masti"" released in 2016?",YES
"In the movie ""Great Grand Masti"" released in 2016, do Ragini and Babu leave the world together without any complications?",NO
"In the movie ""Great Grand Masti"" released in 2016, is there a relationship where Ragini and Babu leave the world together?",YES
