Question,Answer
"In the movie ""Satyam Shivam Sundaram"" released in 2014, does Shashi Kapoor play the role of a doctor?",NO
"In the movie ""Satyam Shivam Sundaram"" released in 2014, does Shashi Kapoor play the role of Rajeev, a civil engineer?",YES
"Is Padmini Kolhapure not portraying the character of Young Roopa in the movie ""Satyam Shivam Sundaram"" released in 2014?",NO
"Does Padmini Kolhapure portray Young Roopa in the movie ""Satyam Shivam Sundaram"" released in 2014?",YES
"Does Zeenat Aman play a character other than Roopa in the movie ""Satyam Shivam Sundaram"" released in 2014?",NO
"Is Roopa a character portrayed by Zeenat Aman in the movie ""Satyam Shivam Sundaram"" released in 2014?",YES
"In the movie ""Satyam Shivam Sundaram"" released in 2014, does Kanhaiyalal play a character that is not a village priest?",NO
"In the movie ""Satyam Shivam Sundaram"" released in 2014, does Kanhaiyalal depict Pandit Shyam Sunder, a village priest?",YES
Did A. K. Hangal play the role of a character other than Bansi in the movie Satyam Shivam Sundaram released in 2014?,NO
Is A. K. Hangal's character Bansi related to Roopa in the movie Satyam Shivam Sundaram released in 2014?,YES
"Did Padmini Kolhapure play a different character in ""Satyam Shivam Sundaram"" released in 2014?",NO
"Is Padmini Kolhapure portrayed as the younger version of Roopa in ""Satyam Shivam Sundaram"" released in 2014?",YES
"Is David Abraham Cheulkar not playing the character of Bade Babu in the movie ""Satyam Shivam Sundaram"" released in 2014?",NO
"Does David Abraham Cheulkar portray the character of Bade Babu in the movie ""Satyam Shivam Sundaram"" released in 2014?",YES
"In the movie ""Satyam Shivam Sundaram"" released in 2014, does Leela Chitnis play a different character than Bade Babu's wife?",NO
"In the movie ""Satyam Shivam Sundaram"" released in 2014, does Leela Chitnis portray Bade Babu's wife?",YES
"Does Vishwa Mehra appear as Jai Singh in the movie ""Satyam Shivam Sundaram"" released in 2014?",NO
"Is it true that Vishwa Mehra plays the character Jai Singh in the movie ""Satyam Shivam Sundaram"" released in 2014?",YES
"In the movie ""Satyam Shivam Sundaram"" released in 2014, does Sheetal portray the character of Champa?",NO
"In the movie ""Satyam Shivam Sundaram"" released in 2014, is Sheetal the actress who plays the character of Champa?",YES
"Does Monika play the lead role in the movie ""Satyam Shivam Sundaram"" released in 2014?",NO
"Is Monika a character in the movie ""Satyam Shivam Sundaram"" released in 2014?",YES
"Is Subroto Mahapatra the main character in the movie ""Satyam Shivam Sundaram"" released in 2014?",NO
"Does Subroto Mahapatra depict Shastry, Roopa's prospective father-in-law in the movie ""Satyam Shivam Sundaram"" released in 2014?",YES
"Did Javed Khan play a different character in the movie ""Satyam Shivam Sundaram"" released in 2014?",NO
"Is Javed Khan portrayed as Shastry's son in the movie ""Satyam Shivam Sundaram"" released in 2014?",YES
"Did Tun Tun play a different role than the Fat Lady in the movie ""Satyam Shivam Sundaram"" released in 2014?",NO
"Is Tun Tun known for performing the role of the Fat Lady in the movie ""Satyam Shivam Sundaram"" released in 2014?",YES
