Question,Answer
"Did Kapoor play the same role as Katrina Kaif in the movie ""Thank You"" released in 2011?",NO
"Did Kapoor take on the role of lead actress in the movie ""Thank You"" released in 2011?",YES
"Did Bazmee want to keep Katrina Kaif as the lead actress in the movie ""Thank You"" released in 2011?",NO
"Did Bazmee want to have a change with Kumar's love interest in the movie ""Thank You"" released in 2011?",YES
"Was the movie ""Thank You"" released in 2011 shot exclusively in Vancouver?",NO
"Did ""Thank You"" release in 2011 feature scenes shot at different locations?",YES
"Was the movie ""Thank You"" released in 2011 shot exclusively in Toronto?",NO
"Did the movie ""Thank You"" released in 2011 have scenes shot at different locations?",YES
"Was the movie ""Thank You"" released in 2011 shot entirely in Bangkok?",NO
"Did ""Thank You"" in 2011 feature scenes shot at different locations including Bangkok?",YES
"Was the movie ""Thank You"" released in 2011 made on a budget of ₹ 1 billion?",NO
"Was the movie ""Thank You"" released in 2011 made on a budget of ₹ 500 million?",YES
"Did the movie ""Thank You"" released in 2011 spend less than ₹ 80 million on promotions?",NO
"Did ""Thank You"" released in 2011 incur an additional cost of ₹ 80 million on promotions?",YES
