Question,Answer
"Does the movie ""Son of Sardaar"" released in 2012 have a summary that is not represented by its summary?",NO
"Is the summary of the movie ""Son of Sardaar"" released in 2012 important for understanding its plot?",YES
Did Ajay Devgn play a minor role in the film Son of Sardaar released in 2012?,NO
Did Ajay Devgn play the starring role in the film Son of Sardaar released in 2012?,YES
"Did Sanjay Dutt play a supporting role in the film ""Son of Sardaar"" released in 2012?",NO
"Did Sanjay Dutt have a starring role in the film ""Son of Sardaar"" released in 2012?",YES
Did Sonakshi Sinha play a minor role in the movie Son of Sardaar released in 2012?,NO
Is Sonakshi Sinha in a starring role in the movie Son of Sardaar released in 2012?,YES
Did Juhi Chawla not play a starring role in the movie Son of Sardaar released in 2012?,NO
Did Juhi Chawla play a starring role in the movie Son of Sardaar released in 2012?,YES
Is Son of Sardaar an original film that does not draw inspiration from any other movies in 2012?,NO
Is Son of Sardaar a remake of S. S. Rajamouli's Telugu film Maryada Ramanna released in 2012?,YES
"Was ""Son of Sardaar"" released on November 14, 2012?",NO
"Did ""Son of Sardaar"" release in the year 2012?",YES
"Is Divya Khosla Kumar the director of the movie ""Son of Sardaar"" released in 2012?",NO
"Is Divya Khosla Kumar the producer of the movie ""Son of Sardaar"" released in 2012?",YES
"Is Aditya Chopra a character in the movie ""Son of Sardaar"" released in 2012?",NO
"Did ""Son of Sardaar"" compete with ""Jab Tak Hai Jaan"" at the box office in 2012?",YES
"Is there a peaceful relationship between the Sandhus and the Randhawas in the movie ""Son of Sardaar"" released in 2012?",NO
"Does the movie ""Son of Sardaar"" released in 2012 depict a massive rivalry between the Sandhus and the Randhawas?",YES
"Did jassi singh randhawa's father and balwinder 'billu' singh sandhu's uncle kill each other on the night of Billu's wedding with Parmeet 'Pammi' Kaur in the movie ""Son of Sardaar"" released in 2012?",NO
"Is the relationship between jassi singh randhawa's father and balwinder 'billu' singh sandhu's uncle characterized by conflict in the movie ""Son of Sardaar"" released in 2012?",YES
"Is the marriage of Jaswinder ""Jassi"" Singh Randhawa and Parmeet ""Pammi"" Kaur a central theme in the movie ""Son of Sardaar"" released in 2012?",NO
"Does the movie ""Son of Sardaar"" released in 2012 feature the marriage of Jaswinder ""Jassi"" Singh Randhawa and Parmeet ""Pammi"" Kaur?",YES
"Did Jassi's mother settle in London with Jassi after fleeing the village in the movie ""Son of Sardaar"" released in 2012?",NO
"Is the setting of ""Son of Sardaar"" in London where Jassi and his mother relocate in 2012?",YES
Are Pathan and Jassi enemies in the movie Son of Sardaar released in 2012?,NO
Do Pathan and Jassi play best friends in the movie Son of Sardaar released in 2012?,YES
"Does Jassi decide to stay in India in the movie ""Son of Sardaar"" released in 2012?",NO
"Does Jassi go to India because his father left him some land in Phagwara, Punjab in the movie ""Son of Sardaar"" released in 2012?",YES
"Is Sukhmeet Kaur Sandhu the main character in the movie ""Son of Sardaar"" released in 2012?",NO
"Does Sukhmeet Kaur Sandhu have a connection to Sukh in the movie ""Son of Sardaar"" released in 2012?",YES
"Did Tony successfully kill Jassi in the movie ""Son of Sardaar"" released in 2012?",NO
"Does Tony find out that Jassi is Randhawa's son in the movie ""Son of Sardaar"" released in 2012?",YES
"In the movie ""Son of Sardaar"" released in 2012, did Jassi refuse a ride offered by Tony to the Gurudwara because the land behind the Gurudwara is not Jassi's?",NO
"In the movie ""Son of Sardaar"" released in 2012, is the land behind the Gurudwara indeed Jassi's as mentioned in the context of the ride offered by Tony?",YES
"In the movie ""Son of Sardaar"" released in 2012, does Jassi find Billu in the sandhu household instead of a temple?",NO
"In ""Son of Sardaar"" released in 2012, does Jassi encounter Billu at a temple where villagers suggest he would guide him to the land better?",YES
"Does the character Tony in ""Son of Sardaar"" reveal to Billu that Jassi is not the person they were searching for these 25 years in the movie released in 2012?",NO
"Is it true that Tony reveals to Billu that Jassi is the person they were searching for these 25 years in ""Son of Sardaar"", which was released in 2012?",YES
"Is Jassi a friend of Billu in the movie ""Son of Sardaar"" released in 2012?",NO
"Have Jassi and Billu been enemies for 25 years in the movie ""Son of Sardaar"" released in 2012?",YES
"In the movie ""Son of Sardaar"" released in 2012, is it a tradition in the Sandhu household to treat guests poorly?",NO
"Does the movie ""Son of Sardaar"" released in 2012 depict a tradition that forbids any killings during the period guests are present?",YES
"Is Jassi permanently living in the Sandhu household in the movie ""Son of Sardaar"" released in 2012?",NO
"Does Jassi stay in the Sandhu household due to a faked injury in the movie ""Son of Sardaar"" released in 2012?",YES
"In the movie ""Son of Sardaar"" released in 2012, did the inspector successfully escort Jassi to safety?",NO
"In the movie ""Son of Sardaar"" released in 2012, does the inspector lead Jassi to a dilapidated mansion instead of escorting him out?",YES
"Is Sukh an enemy of Tej ""Bobby"" Jaswal in the movie ""Son of Sardaar"" released in 2012?",NO
"Is there a friendship between Tej ""Bobby"" Jaswal and Sukh in the movie ""Son of Sardaar"" released in 2012?",YES
"In the movie ""Son of Sardaar"" released in 2012, does Jassi inform the local inspector about Billu and his brothers being friendly towards him?",NO
