Question,Answer
"Does Ajay Devgn play a different character in the movie ""Son of Sardaar"" released in 2012?",NO
"Is Jaswinder ""Jassi"" Singh Randhawa a character portrayed by Ajay Devgn in the movie ""Son of Sardaar"" released in 2012?",YES
"Does Sanjay Dutt play a different character in the movie ""Son of Sardaar"" released in 2012?",NO
"Is Balwinder ""Billu"" Singh Sandhu a character played by Sanjay Dutt in the movie ""Son of Sardaar"" released in 2012?",YES
Did Sonakshi Sinha play a different character in the movie Son of Sardaar released in 2012?,NO
Does Sonakshi Sinha appear as Sukhmeet 'Sukh' Kaur Sandhu in the movie Son of Sardaar released in 2012?,YES
"Did Juhi Chawla play a different character in the movie ""Son of Sardaar"" released in 2012?",NO
"Is Parmmeet ""Pammi"" Kaur a character portrayed by Juhi Chawla in the movie ""Son of Sardaar"" released in 2012?",YES
"Does Salman Khan appear as a regular character in the movie ""Son of Sardaar"" released in 2012?",NO
"Is Salman Khan featured in a special appearance as the character Pathan in the movie ""Son of Sardaar"" released in 2012?",YES
Did Arjan Bajwa play a different character in the movie Son of Sardaar released in 2012?,NO
Is Arjan Bajwa's character named Tej Bobby Jaswal in the movie Son of Sardaar released in 2012?,YES
"Does Puneet Issar play a leading role in the movie ""Son of Sardaar"" released in 2012?",NO
"Is Puneet Issar appearing as Inspector Sardar in a special appearance in the movie ""Son of Sardaar"" released in 2012?",YES
"Does Mukul Dev play a different character in the movie ""Son of Sardaar"" released in 2012?",NO
"Is Tony Singh Sandhu a character portrayed by Mukul Dev in the movie ""Son of Sardaar"" released in 2012?",YES
"Does Vindu Dara Singh play a different character in the movie ""Son of Sardaar"" released in 2012?",NO
"Is Tito Singh Sandhu a character portrayed by Vindu Dara Singh in the movie ""Son of Sardaar"" released in 2012?",YES
"Did Tanuja have a leading role in the movie ""Son of Sardaar"" released in 2012?",NO
"Does Tanuja appear as Bebe in a special appearance in the movie ""Son of Sardaar"" released in 2012?",YES
"Did Sanjay Mishra play a leading role in the movie ""Son of Sardaar"" released in 2012?",NO
"Is Sanjay Mishra featured as the club owner in London in the movie ""Son of Sardaar"" released in 2012?",YES
