Question,Answer
"Did Shahid Kapoor dub for the dumb parts in the movie ""Chup Chup Ke"" released in 2006?",NO
"Did Dileep dub for the dumb parts of Shahid Kapoor's character Jeetu in the movie ""Chup Chup Ke"" released in 2006?",YES
Did Shahid Kapoor play the role of Jeetu in the movie Chup Chup Ke released in 2006?,NO
Is Anupam Kher's character Jeetu's father in the movie Chup Chup Ke released in 2006?,YES
"Did Kareena Kapoor play a character other than Shruti Singh Chauhan in the movie ""Chup Chup Ke"" released in 2006?",NO
"Is Shruti Singh Chauhan the character played by Kareena Kapoor in the movie ""Chup Chup Ke"" released in 2006?",YES
"Did Suniel Shetty play a character other than Mangal Singh Chauhan in the movie ""Chup Chup Ke"" released in 2006?",NO
"Is Mangal Singh Chauhan a character portrayed by Suniel Shetty in the movie ""Chup Chup Ke"" released in 2006?",YES
"Did Neha Dhupia play the character of Meenakshi Singh Chauhan in the movie ""Chup Chup Ke"" released in 2006?",NO
"Is Neha Dhupia the actress who portrayed Meenakshi Singh Chauhan in the movie ""Chup Chup Ke"" released in 2006?",YES
"Did Paresh Rawal play the role of Gundya Lal in the movie ""Chup Chup Ke"" released in 2006?",NO
"Is Gundya Lal a character played by Paresh Rawal in the movie ""Chup Chup Ke"" from 2006?",YES
"Did Rajpal Yadav play a different character other than Bandya Lal in the movie ""Chup Chup Ke"" released in 2006?",NO
"Did Rajpal Yadav portray Bandya Lal in the movie ""Chup Chup Ke"" released in 2006?",YES
"Did Shakti Kapoor play the character of Natwar Jhunjhunwala in the movie ""Chup Chup Ke"" released in 2006?",NO
"Is it true that Shakti Kapoor portrayed Natwar Jhunjhunwala in the movie ""Chup Chup Ke"" released in 2006?",YES
"Did Om Puri not act as Prabhat Singh Chauhan in the movie ""Chup Chup Ke"" released in 2006?",NO
"Did Om Puri act as Prabhat Singh Chauhan in the movie ""Chup Chup Ke"" released in 2006?",YES
"Did Anupam Kher play a role other than Jeetu's father in the movie ""Chup Chup Ke"" released in 2006?",NO
"Is Anupam Kher's character in ""Chup Chup Ke"" released in 2006 specifically identified as Jeetu's father?",YES
"Did Manoj Joshi play a different character other than Mohan Prakash Rao in the movie ""Chup Chup Ke"" released in 2006?",NO
"Is it true that Manoj Joshi enacted the character Mohan Prakash Rao in the movie ""Chup Chup Ke"" released in 2006?",YES
"Did Asrani play a different character in the movie ""Chup Chup Ke"" released in 2006?",NO
"Is Sharmaji, the househelper, a character played by Asrani in the movie ""Chup Chup Ke"" released in 2006?",YES
"Did Sushama Reddy portray Pooja Rao in the movie ""Chup Chup Ke"" released in 2006?",NO
"Is it true that Sushama Reddy portrayed Pooja Rao in the movie ""Chup Chup Ke"" released in 2006?",YES
"Did Amita Rajan play a character other than a Gujarati woman in the movie ""Chup Chup Ke"" released in 2006?",NO
"Is Amita Rajan featured in the movie ""Chup Chup Ke"" released in 2006 as a Gujarati woman?",YES
