Question,Answer
Did the lady in blue survive the storm in the movie Blue released in 2009?,NO
Is Aarav's fishing company named Blue Fisheries in the movie Blue released in 2009?,YES
"Does the captain of the lady in blue survive in the movie ""Blue"" released in 2009?",NO
"Is the opening sequence of the movie ""Blue"" (2009) about the captain emerging alone on the seashore after Lady in Blue sank in a storm?",YES
Does Sagar own Aarav's fishing company Blue Fisheries in the movie Blue released in 2009?,NO
Is Sagar a diver working for Aarav's fishing company Blue Fisheries in the movie Blue released in 2009?,YES
"Is Sagar planning to marry someone other than Mona in the movie ""Blue"" released in 2009?",NO
"Does Sagar plan to marry Mona in the movie ""Blue"" released in 2009?",YES
"Did Sam meet Nikki, a female biker who is not connected to the underworld gangster Gulshan in the movie ""Blue"" released in 2009?",NO
"Is Nikki a female biker who works for the underworld gangster Gulshan in the movie ""Blue"" released in 2009?",YES
"Does Nikki work for a legitimate business in the movie ""Blue"" released in 2009?",NO
"Is Gulshan an underworld gangster in the movie ""Blue"" released in 2009?",YES
"In the movie ""Blue"" released in 2009, did Sam genuinely work for Gulshan without any ulterior motives?",NO
"In the movie ""Blue"" released in 2009, does Sam end up causing Gulshan a financial loss of $50 million?",YES
"In the movie ""Blue"" released in 2009, does Sam successfully evade Gulshan and his crew in the Bahamas?",NO
"In the movie ""Blue"" released in 2009, does Sam face a confrontation with Gulshan?",YES
"In the movie ""Blue"" released in 2009, does Sam refuse to convince Sagar to retrieve the treasure from Lady in Blue?",NO
"In the movie ""Blue"" released in 2009, does Sam decide to convince Sagar to retrieve the treasure from Lady in Blue?",YES
"In the movie ""Blue"" released in 2009, does Gulshan not kidnap Mona for a ransom of $50 million?",NO
"In the movie ""Blue"" released in 2009, does Gulshan kidnap Mona with a ransom involved?",YES
"Did Sagar successfully stay with his archaeologist father, Aadesh Singh, on the ship Lady in Blue in the movie Blue released in 2009?",NO
Did Sagar have to abandon his father to save his own life in the movie Blue released in 2009?,YES
"In the movie ""Blue"" released in 2009, did Sagar willingly agree to work with Gulshan without any pressure from Aarav?",NO
"In the movie ""Blue"" released in 2009, did Gulshan have a role in forcing Sam to flee Bangkok?",YES
"Is Aarav trying to find the treasure in the movie ""Blue"" released in 2009 for personal gain?",NO
"Does Aarav seek to bring honor back to his family name in the movie ""Blue"" released in 2009?",YES
"In the movie ""Blue"" released in 2009, is Nikki actually a character who is dead throughout the film?",NO
"Does the character Nikki in the movie ""Blue"" released in 2009 reveal her real name as Nikita Malhotra?",YES
"Does the plot of the movie ""Blue"" released in 2009 involve Aarav abandoning his family honor?",NO
"Is Aarav in the movie ""Blue"" released in 2009 focused on restoring his family honor?",YES
"Does the movie ""Blue"" released in 2009 depict Nikki as a character who does not help bring honor back to her husband's family name?",NO
"Is it true that in the movie ""Blue"" released in 2009, Nikki reveals herself as Nikita Malhotra, Aarav's wife, to help restore honor to her husband's family name?",YES
"Is Nikki's real name something other than Nikita Malhotra in the movie ""Blue"" released in 2009?",NO
"Is Nikki's real name Nikita Malhotra in the movie ""Blue"" released in 2009?",YES
"In the movie ""Blue"" released in 2009, does the film reveal if Sam accepted Nikki's apology?",NO
"Is it true that the film ""Blue"" released in 2009 leaves the acceptance of Nikki's apology by Sam ambiguous?",YES
