Question,Answer
"Did Sunny Leone play the role of a detective in the movie ""Jism 2"" released in 2012?",NO
"Is Izna portrayed by Sunny Leone in the movie ""Jism 2"" released in 2012?",YES
"Does Izna work for an intelligence agency in the movie ""Jism 2"" released in 2012?",NO
"Is Izna a spy in the movie ""Jism 2"" released in 2012?",YES
"Is Randeep Hooda not a character in the movie ""Jism 2"" released in 2012?",NO
"Does Randeep Hooda play the character Kabir Wilson in the movie ""Jism 2"" released in 2012?",YES
Does Arunoday Singh play a character other than Ayaan Thakur in the movie Jism 2 released in 2012?,NO
Is Ayaan Thakur portrayed by Arunoday Singh in the movie Jism 2 released in 2012?,YES
"Did Ayaan Thakur play the character of Karan Rajput in the movie ""Jism 2"" released in 2012?",NO
"Is Karan Rajput a PR representative of the Devi group of Hotels in the movie ""Jism 2"" released in 2012?",YES
"Did Arif Zakaria play the role of Guru Saldanah in the movie ""Jism 2"" released in 2012?",NO
"Is Guru Saldanah portrayed as the security chief of an intelligence agency in the movie ""Jism 2"" released in 2012?",YES
Is Guru Saldanah not portrayed as Mr. Thakur in the movie Jism 2 released in 2012?,NO
Is Mr. Thakur Ayaan's father in the movie Jism 2 released in 2012?,YES
"Does Sumit Nijhawan play the role of Kabir's enemy in the movie ""Jism 2"" released in 2012?",NO
"Is Sumit Nijhawan's character a friend of Kabir in the movie ""Jism 2"" released in 2012?",YES
Did Imran Zahid play a role in the movie Jism 2 released in 2012 as a villain?,NO
Is Imran Zahid a narcotics detective in the movie Jism 2 released in 2012?,YES
