Question,Answer
"Did Rohan Sachdev and Mridula Chawla aka Mia end their relationship in the movie ""Student of the Year 2"" released in 2019?",NO
"Did Rohan Sachdev and Mridula Chawla aka Mia start their relationship as childhood sweethearts in the movie ""Student of the Year 2"" released in 2019?",YES
"Did Rohan Sachdev lose the college competition in ""Student of the Year 2"" released in 2019?",NO
"Did Rohan Sachdev begin a relationship with Mridula Chawla aka Mia in ""Student of the Year 2"" released in 2019?",YES
"Did Rohan Sachdev become friends with Manav Singh Randhawa in the movie ""Student of the Year 2"" released in 2019?",NO
"Is it true that Manav Singh Randhawa is the son of a wealthy school donor in the movie ""Student of the Year 2"" released in 2019?",YES
"Is Sukesh Singh Randhawa the brother of Manav Singh Randhawa in the movie ""Student of the Year 2"" released in 2019?",NO
"Is Sukesh Singh Randhawa the father of Manav Singh Randhawa in the movie ""Student of the Year 2"" released in 2019?",YES
"Did Rohan Sachdev and Shreya Randhawa remain at odds throughout the entirety of ""Student of the Year 2"" released in 2019?",NO
"Did Shreya Randhawa help Rohan Sachdev make amends with his old friends at Pishorilal in ""Student of the Year 2"" released in 2019?",YES
"Is Shreya Randhawa the main character in ""Student of the Year 2"" released in 2019?",NO
"Is Shreya Randhawa the sister of Manav Singh Randhawa in ""Student of the Year 2"" released in 2019?",YES
"Did Rohan Sachdev and Mia have a positive relationship in the movie ""Student of the Year 2"" released in 2019?",NO
"Did Rohan Sachdev get expelled from St. Teresa's College in the movie ""Student of the Year 2"" released in 2019?",YES
"In the movie ""Student of the Year 2"" released in 2019, did Manav Singh Randhawa deliberately plant Mia to help Rohan?",NO
"In ""Student of the Year 2"" from 2019, did Rohan slap Manav for stealing Mia?",YES
"In the movie ""Student of the Year 2"" released in 2019, did Shreya Randhawa continue to insult Rohan Sachdev throughout the film?",NO
"In the movie ""Student of the Year 2"" released in 2019, was Shreya Randhawa eventually impressed by Rohan Sachdev's sincerity at Pishorilal?",YES
"Did Shreya Randhawa convince Rohan Sachdev to join her in a national dance competition in the movie ""Student of the Year 2"" released in 2019?",NO
"Does Shreya Randhawa fall in love with Rohan Sachdev at St. Teresa's College in the movie ""Student of the Year 2"" released in 2019?",YES
"In the movie ""Student of the Year 2"", released in 2019, does Rohan help Shreya make amends with his old friends without falling in love with her during their dance practice?",NO
"In the movie ""Student of the Year 2"", released in 2019, does Rohan fall in love with Shreya as they practice for a national dance competition while helping her make amends with his old friends?",YES
"In the movie ""Student of the Year 2"" released in 2019, did Mia and Rohan have a disagreement in front of Shreya where coffee was accidentally spilled?",NO
"In the movie ""Student of the Year 2"" released in 2019, do Mia and Rohan participate together in a national dance competition?",YES
"In the movie ""Student of the Year 2"" released in 2019, does Shreya agree to get back together with Rohan after Mia tries to kiss him?",NO
"In the movie ""Student of the Year 2"" released in 2019, does Mia attempt to kiss Rohan?",YES
"In the movie ""Student of the Year 2"" released in 2019, did pishorilal win the inter-school multi-event tournament against St. Teresa's students?",NO
"In the movie ""Student of the Year 2"" released in 2019, does pishorilal fight against St. Teresa's students in an inter-school multi-event tournament?",YES
"In the movie Student of the Year 2 released in 2019, does Mia have a romantic relationship with Rohan?",NO
"In the movie Student of the Year 2 released in 2019, does Mia support Rohan as a friend after their disagreement?",YES
"Does Shreya leave feeling upset about Rohan's dream of winning the tournament in ""Student of the Year 2"" (2019)?",NO
"Is Mia aware of Rohan's success in the tournament before Shreya leaves smiling in ""Student of the Year 2"" (2019)?",YES
"Did Rohan and Shreya celebrate their victory together after the tournament in the movie ""Student of the Year 2"" released in 2019?",NO
"Is it true that Rohan helps his team fight and win the tournament in ""Student of the Year 2"", which was released in 2019?",YES
"In the movie ""Student of the Year 2"" released in 2019, did Rohan become the Student of the Year without leaving Manav upset?",NO
"In the movie ""Student of the Year 2"" released in 2019, does Rohan become the Student of the Year?",YES
"Does Rohan from the movie ""Student of the Year 2"" help his team lose the tournament in 2019?",NO
"Does Rohan help his team fight and win the tournament in the movie ""Student of the Year 2"" released in 2019?",YES
"Did Rohan's team lose to St. Teresa in the movie ""Student of the Year 2"" released in 2019?",NO
"Did Rohan's team defeat St. Teresa in the movie ""Student of the Year 2"" released in 2019?",YES
"In the movie ""Student of the Year 2"", does Mia know that Rohan will not achieve his dream of being the Student of the Year in 2019?",NO
"In the movie ""Student of the Year 2"", does Mia leave smiling because she knows that Rohan's dream of being the Student of the Year will come true in 2019?",YES
"Did Pishorilal celebrate their first-ever victory in the movie ""Student of the Year 2"" released in 2019?",NO
"Is the celebration of Pishorilal's first-ever victory a significant event in the plot of ""Student of the Year 2"" released in 2019?",YES
