Question,Answer
"Does Akshay Kumar play the role of Asif Ahmed in the movie ""Lakshmi"" released in 2020?",NO
"Is Asif Ahmed also known as Laxmi Sharma when possessed by Sharad Khelkar in the movie ""Lakshmi"" released in 2020?",YES
Does Kiara Advani play a different character in the movie Lakshmi released in 2020?,NO
Is Rashmi Rajput Ahmed a character portrayed by Kiara Advani in the movie Lakshmi released in 2020?,YES
"In the movie ""Lakshmi"" released in 2020, does Sharad Kelkar play a character that is not Laxman Sharma or Laxmi Sharma?",NO
"In the movie ""Lakshmi"" released in 2020, does Sharad Kelkar portray both Laxman Sharma and Laxmi Sharma when possessed?",YES
Is Aryan Preet not playing the role of Little Laxman in the movie Lakshmi released in 2020?,NO
Does Aryan Preet play the role of Little Laxman in the movie Lakshmi released in 2020?,YES
"Is Rajesh Sharma the character of Sachin Rajput in the movie ""Lakshmi"" released in 2020?",NO
"Does Rajesh Sharma depict the character of Sachin Rajput in the movie ""Lakshmi"" released in 2020?",YES
"In the movie ""Lakshmi"" released in 2020, does Ayesha Raza portray the character of Ratna Rajput?",NO
"In the movie ""Lakshmi"" released in 2020, is Ayesha Raza connected to Ratna Rajput through her portrayal of the character?",YES
Does Manu Rishi play a different character than Deepak Rajput in the movie Lakshmi released in 2020?,NO
Is Manu Rishi the actor who portrays Deepak Rajput in the movie Lakshmi released in 2020?,YES
"Does Ashwini Kalsekar play a different character in the movie ""Lakshmi"" released in 2020?",NO
"Is Ashwini Rajput a character played by Ashwini Kalsekar in the movie ""Lakshmi"" released in 2020?",YES
Does Tarun Arora play the character of MLA Girija Shankar in the movie Lakshmi released in 2020?,NO
Is Tarun Arora a character in the movie Lakshmi released in 2020?,YES
Does Muskaan Khubchandani play the role of Palak in the movie Lakshmi released in 2020?,NO
Is Muskaan Khubchandani the actress who portrays Palak in the movie Lakshmi from 2020?,YES
"Does Prachi Shah play a character other than Supriya Shankar in the movie ""Lakshmi"" released in 2020?",NO
"Is Supriya Shankar portrayed by Prachi Shah in the movie ""Lakshmi"" released in 2020?",YES
"Is Adhvik Mahajan not playing the role of Angad Shankar in the movie ""Lakshmi"" released in 2020?",NO
"Does Adhvik Mahajan act as Angad Shankar in the movie ""Lakshmi"" released in 2020?",YES
Does Amika Shail play a character other than Ankita Jain in the movie Lakshmi released in 2020?,NO
Is Ankita Jain a character portrayed by Amika Shail in the movie Lakshmi released in 2020?,YES
"Does Aazeen Shaikh play a character named Geeta in the movie ""Lakshmi"" released in 2020?",NO
"Is Geeta also known as Laxmi Sharma when possessed by Sharad Khelkar in the movie ""Lakshmi"" released in 2020?",YES
Is Biju Antony not portraying the character of Pankaj Rana in the movie Lakshmi released in 2020?,NO
Does Biju Antony portray the character of Pankaj Rana in the movie Lakshmi released in 2020?,YES
Does Vinita Joshi play a different character than Anjali Kaul in the movie Lakshmi released in 2020?,NO
Is Vinita Joshi the actress who portrays Anjali Kaul in the movie Lakshmi released in 2020?,YES
Does Mir Sarwar play a character other than Abdul Chacha in the movie Lakshmi released in 2020?,NO
Is Mir Sarwar the actor who portrays Abdul Chacha in the movie Lakshmi released in 2020?,YES
Does Rajesh Dubeay play a different character than Panditji in the movie Lakshmi released in 2020?,NO
Is Rajesh Dubeay acting as Panditji in the movie Lakshmi released in 2020?,YES
"Does Vijay Jasper play a different character in the movie ""Lakshmi"" released in 2020?",NO
"Is Vijay Jasper portrayed as the Muslim Priest in the movie ""Lakshmi"" released in 2020?",YES
Does Arun Shekhar play the role of Abhishek in the movie Lakshmi released in 2020?,NO
Is Arun Shekhar the actor who portrays Abhishek in the movie Lakshmi from 2020?,YES
Does Chetan Pandit play the role of Abhishek's first assistant in the movie Lakshmi released in 2020?,NO
Is Chetan Pandit featured in the movie Lakshmi released in 2020 as Abhishek's first assistant?,YES
"Is Akshay Kumar the writer, director, and producer of ""Lakshmi"" released in 2020?",NO
"Is K (Akshay Kumar) involved in the production of ""Lakshmi"" released in 2020?",YES
