Question,Answer
Did Mike Tyson make his acting debut in Hollywood with the movie Liger released in 2022?,NO
Did Mike Tyson sign for an extended cameo in the film Liger released in 2022?,YES
Was Ananya Panday cast opposite someone other than Vijay Deverakonda in the movie Liger released in 2022?,NO
Was Vijay Deverakonda one of the lead actors in the movie Liger released in 2022?,YES
"Did Janhvi Kapoor accept the role in the movie ""Liger"" released in 2022?",NO
"Was Ananya Panday ultimately cast in the movie ""Liger"" released in 2022?",YES
"Did Vijay Deverakonda play a role as a romantic lead in the movie ""Liger"" released in 2022?",NO
"Did Vijay Deverakonda undergo a dramatic physical transformation to portray an MMA fighter in the movie ""Liger"" released in 2022?",YES
Did Mani Sharma compose the score for the movie Liger released in 2022?,NO
"Is Liger a film that features a fighter in its storyline, released in 2022?",YES
Is Tanishk Baggui not the composer for the movie Liger released in 2022?,NO
Is Tanishk Baggui the composer for the movie Liger released in 2022?,YES
