Question,Answer
"Did Aarya Desai vandalise a placard of Guru Gyaan Prakash in the movie ""Sadak 2"" released in 2020?",NO
"Is the relationship between Aarya Desai and Guru Gyaan Prakash significant in the plot of ""Sadak 2"" released in 2020?",YES
"In the movie ""Sadak 2"", released in 2020, did Aarya Desai successfully avoid being stopped by her step-mother Nandini and father Yogesh?",NO
"In ""Sadak 2"", released in 2020, does Aarya Desai confront Nandini and the people from Gyaan Prakash's ashram?",YES
"In the movie ""Sadak 2"" released in 2020, does Ravi Kishore Verma ask the doctor to admit himself in a mental rehab?",NO
"In the movie ""Sadak 2"" released in 2020, does the doctor ask Ravi Kishore Verma to admit himself in a mental rehab?",YES
"Does Aarya Desai leave Ravi Kishore Verma's home in ""Sadak 2"" released in 2020?",NO
"Does Aarya Desai enter Ravi Kishore Verma's home in ""Sadak 2"" released in 2020, stating she'd booked Kailash 3 months before?",YES
"In the movie ""Sadak 2"", released in 2020, does Gyaan Prakash believe that Aarya Desai will survive?",NO
"In the movie ""Sadak 2"", released in 2020, does Gyaan Prakash predict that Aarya Desai will die by her own blood?",YES
"Is Nandini in ""Sadak 2"" (2020) married to someone other than Yogesh?",NO
"Did Nandini and Yogesh use their wealth to run Gyaan Prakash's ashram in ""Sadak 2"" (2020)?",YES
"In the movie ""Sadak 2"" released in 2020, did Shakuntala kill Aarya's mother Nandini?",NO
"In the movie ""Sadak 2"" released in 2020, did Shakuntala marry Yogesh and begin using their wealth to run Gyaan Prakash's ashram?",YES
"Does the movie ""Sadak 2"" released in 2020 depict Vishal and Aarya Desai initially fighting without any reconciliation?",NO
"In the movie ""Sadak 2"" released in 2020, do Vishal and Aarya Desai reconcile and fall in love during a seminar exposing fake gurus?",YES
"In the movie ""Sadak 2"", released in 2020, does the hitman successfully kill Aarya Desai and Vishal?",NO
"In the movie ""Sadak 2"", released in 2020, does Vishal kill the hitman in self-defense during an ambush?",YES
"Is the security footage related to Aarya Desai and Vishal's reunion in the movie ""Sadak 2"" from 2020?",NO
"Was the security footage found by Yogesh and Nandini in the movie ""Sadak 2"" from 2020?",YES
"In the movie ""Sadak 2"", released in 2020, did Dilip Hathkaaka successfully corner Aarya Desai and Vishal?",NO
"In the movie ""Sadak 2"", released in 2020, is Aarya Desai and Vishal involved in a situation where they are cornered by gangster Dilip Hathkaaka?",YES
"In the movie ""Sadak 2"" released in 2020, are Vishal and Aarya not cornered by gangster Dilip Hathkaaka?",NO
"In the movie ""Sadak 2"" released in 2020, are Vishal and Aarya cornered by gangster Dilip Hathkaaka?",YES
"In the movie ""Sadak 2"", released in 2020, does dilip hathkaaka help Vishal escape from the gangster?",NO
"In the movie ""Sadak 2"", released in 2020, does dilip hathkaaka corner Vishal along with Aarya in the context of the plot?",YES
"Is Dilip Hathkaaka a hero in the movie ""Sadak 2"" released in 2020?",NO
"Does Dilip Hathkaaka corner both Vishal and Aarya in the movie ""Sadak 2"" released in 2020?",YES
Does Ravi fail to save Vishal and Aarya from gangster Dilip Hathkaaka in the movie Sadak 2 released in 2020?,NO
Does Ravi arrive and save Vishal and Aarya from gangster Dilip Hathkaaka in the movie Sadak 2 released in 2020?,YES
Is munna chavan the real name of Vishal in the movie Sadak 2 released in 2020?,NO
Is the character Vishal revealed to have the real name munna chavan in the movie Sadak 2 released in 2020?,YES
"Did Munna Chavan come to win a reality show in Mumbai in the movie ""Sadak 2"" released in 2020?",NO
"Is Vishal a character associated with Munna Chavan in the movie ""Sadak 2"" released in 2020?",YES
"In the movie ""Sadak 2"", released in 2020, did guru gyaan prakash help Munna Chavan to genuinely fall in love with Aarya?",NO
"In the movie ""Sadak 2"", released in 2020, did guru gyaan prakash send Munna Chavan to pretend to be in love with Aarya to kill her?",YES
"In the movie ""Sadak 2"" released in 2020, did Guru Gyaan Prakash send Aarya to pretend to be in love with Munna Chavan to kill him?",NO
"In the movie ""Sadak 2"" released in 2020, was Aarya the person whom Guru Gyaan Prakash sent Munna Chavan to pretend to be in love with?",YES
"Is ""Sadak 2"" set in john's house in 2020?",NO
"Does Ravi take Vishal to john's house in ""Sadak 2"" released in 2020?",YES
"In the movie ""Sadak 2"", released in 2020, did Yogesh plan Shakuntala's death?",NO
"In the movie ""Sadak 2"", released in 2020, is there a character named Shakuntala?",YES
"Does Pooja call out to Ravi in reality at the end of the movie ""Sadak 2"" released in 2020?",NO
"Does Pooja call out to Ravi in his imagination at the end of the movie ""Sadak 2"" released in 2020?",YES
"In the movie ""Sadak 2"" released in 2020, does guru gyaan prakash survive after being attacked by Ravi?",NO
"In the movie ""Sadak 2"" released in 2020, is yogesh killed by Ravi?",YES
Does Aarya perform the last rites of Ravi in the movie Sadak 2 released in 2020 without winning her battle against fake gurus?,NO
"In the movie Sadak 2 released in 2020, does Aarya win her battle against fake gurus after performing the last rites of Ravi?",YES
