Question,Answer
"Is the summary of the movie ""Karzzzz"" from the year 2008 irrelevant to understanding its plot?",NO
"Does the summary of the movie ""Karzzzz"" released in 2008 provide a brief overview of its key events?",YES
"Is ""Karzzzz"" an original film released in 2008?",NO
"Is ""Karzzzz"" a remake of ""Karz"" which was released in 1980?",YES
"In the movie ""Karzzzz"" released in 2008, does debt represent an increase in wealth for Ravi Verma?",NO
"In the movie ""Karzzzz"" released in 2008, is wealth portrayed as a desirable outcome for Ravi Verma?",YES
"Did Kamini help Ravi Verma survive in the movie ""Karzzzz"" released in 2008?",NO
"Does Kamini sabotage the plane in which she and Ravi Verma are traveling in the movie ""Karzzzz"" released in 2008?",YES
"In the movie ""Karzzzz"" released in 2008, did Kamini keep her original name after inheriting Ravi's wealth?",NO
"In the movie ""Karzzzz"" released in 2008, did Kamini change her name to Princess Kamini after inheriting Ravi's wealth?",YES
"In the movie Karzzzz released in 2008, did Ravi Verma's mother and sister inherit his wealth?",NO
"In the movie Karzzzz released in 2008, are Ravi Verma's mother and sister forced to live in abject poverty after Kamini inherits his wealth?",YES
"Is Monty the biological son of J.J. Oberoi in the movie ""Karzzzz"" released in 2008?",NO
"Is Monty the adopted son of J.J. Oberoi in the movie ""Karzzzz"" released in 2008?",YES
"Does Monty have a romantic interest in Tina in the movie ""Karzzzz"" released in 2008?",NO
"Is Tina a character that Monty is romantically interested in within the plot of ""Karzzzz"" from 2008?",YES
"Does Monty realize that he is not the reincarnation of Ravi in the movie ""Karzzzz"" released in 2008?",NO
"Is it true that Monty realizes he is the reincarnation of Ravi after getting flashbacks of events from Ravi's life in the movie ""Karzzzz"" released in 2008?",YES
Is Kabira unhappy about Tina and Monty being together in the movie Karzzzz released in 2008?,NO
Is Kabira Tina's caretaker in the movie Karzzzz released in 2008?,YES
"In the movie ""Karzzzz"" released in 2008, was princess kamini misled about the circumstances of the accident involving the mother and sister of Monty/Ravi?",NO
"In the movie ""Karzzzz"" released in 2008, did princess kamini have any connection to the mother and sister of Monty/Ravi through the misled circumstances of the accident?",YES
"In the movie ""Karzzzz"" released in 2008, did Monty discover that his mother and sister were living with his nephew and niece?",NO
"In the movie ""Karzzzz"" released in 2008, does Monty find out about the living situation of his mother and sister with his nephew and niece?",YES
"Did princess kamini confess to the murder of Monty in the movie ""Karzzzz"" released in 2008?",NO
"Did princess kamini confess to the murder of Ravi in anger in the movie ""Karzzzz"" released in 2008?",YES
"In the movie ""Karzzzz"" released in 2008, does kabira accompany the police without a confession on record?",NO
"In the movie ""Karzzzz"" released in 2008, is kabira accompanied by the police with a confession on record?",YES
"Did judah successfully release princess kamini in the movie ""Karzzzz"" released in 2008?",NO
"Did judah hold Tina hostage and demand the release of princess kamini in the movie ""Karzzzz"" released in 2008?",YES
"In the movie ""Karzzzz"" released in 2008, does Judah successfully release Princess Kamini without any conditions?",NO
"In the movie ""Karzzzz"" released in 2008, does Judah hold Tina hostage to demand Princess Kamini's release?",YES
"Did Kabira fail to rescue Tina from Princess Kamini in the movie ""Karzzzz"" released in 2008?",NO
"Did Kabira successfully rescue Tina during the fight with Judah in the movie ""Karzzzz"" released in 2008?",YES
"Does Monty successfully capture Princess Kamini in the movie ""Karzzzz"" released in 2008?",NO
"Does Monty chase after Princess Kamini in the movie ""Karzzzz"" released in 2008?",YES
"Did Princess Kamini board the plane and shoot Monty in the movie ""Karzzzz"" released in 2008?",NO
"Does Monty set his car on fire that engulfs the plane in the movie ""Karzzzz"" released in 2008?",YES
"In the movie ""Karzzzz"" released in 2008, does Kabira successfully defeat Judah in the fight to rescue Tina?",NO
"In the movie ""Karzzzz"" released in 2008, does Kabira attempt to tackle Judah to rescue Tina who is held hostage?",YES
"Did Princess Kamini arrive at a different location than the spot where Ravi was killed in his previous birth in the movie ""Karzzzz"" released in 2008?",NO
"Is the spot where Ravi was killed in his previous birth significant to the plot of the movie ""Karzzzz"" released in 2008?",YES
"Is the song ""Ek Haseena Thi"" from the movie ""Karzzzz"" released in 2008 not taken from the original movie of 1980, Karz?",NO
"Is it true that the song ""Ek Haseena Thi"" in the movie ""Karzzzz"" released in 2008 is taken from the original movie of 1980, Karz?",YES
"Is ""Karzzzz"" from 2008 considered an original film by critics?",NO
"Does the film ""Karzzzz"" from 2008 feature duplicated characters and dialogues?",YES
"Did the movie ""Karzzzz"" released in 2008 not have a thunderous start at the box-office?",NO
"Did the movie ""Karzzzz"" released in 2008 fetch a thunderous start at the box-office?",YES
"Was the movie ""Karzzzz"" released in 2008 a financial failure?",NO
"Did ""Karzzzz"" achieve significant box office success in 2008?",YES
