node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
christian,ana,hyde,liz,Spouse relationship between Christian and Ana,Ana pulls out the revolver and shoots Hyde in the leg.,"psychotic and vengeful Hyde attacks Liz, kicking her abdomen."
christian,ana,christian,ana,Spouse relationship between Christian and Ana,Christian reflects on his whole journey with Ana and how they fell in love.,Spouse relationship between Christian and Ana
christian,ana,christian,ana,Spouse relationship between Christian and Ana,Christian reflects on his whole journey with Ana and how they fell in love.,"Christian and his security team, who tracked Ana's phone, arrive with the police who apprehend Hyde and Liz."
christian,ana,christian,grace,Spouse relationship between Christian and Ana,Christian reflects on his whole journey with Ana and how they fell in love.,"Christian's adoptive mother, Grace, assures him that Ana will not leave him."
christian,ana,christian,ana,Spouse relationship between Christian and Ana,Christian reflects on his whole journey with Ana and how they fell in love.,Christian and Ana reconcile after she wakes up from a three-day hospital stay.
christian,ana,christian,hyde,Spouse relationship between Christian and Ana,Christian reflects on his whole journey with Ana and how they fell in love.,"Christian and Hyde had shared the same foster family, though Christian seems to have no memory of this."
christian,ana,christian,ana,Spouse relationship between Christian and Ana,"Years later, Ana and Christian are at their house by the lake with their son Teddy and Ana is already pregnant with their second child.",Spouse relationship between Christian and Ana
christian,ana,christian,ana,Spouse relationship between Christian and Ana,"Years later, Ana and Christian are at their house by the lake with their son Teddy and Ana is already pregnant with their second child.","Christian and his security team, who tracked Ana's phone, arrive with the police who apprehend Hyde and Liz."
christian,ana,christian,grace,Spouse relationship between Christian and Ana,"Years later, Ana and Christian are at their house by the lake with their son Teddy and Ana is already pregnant with their second child.","Christian's adoptive mother, Grace, assures him that Ana will not leave him."
christian,ana,christian,ana,Spouse relationship between Christian and Ana,"Years later, Ana and Christian are at their house by the lake with their son Teddy and Ana is already pregnant with their second child.",Christian and Ana reconcile after she wakes up from a three-day hospital stay.
christian,ana,christian,hyde,Spouse relationship between Christian and Ana,"Years later, Ana and Christian are at their house by the lake with their son Teddy and Ana is already pregnant with their second child.","Christian and Hyde had shared the same foster family, though Christian seems to have no memory of this."
elena lincoln,christian,ana,architect gia matteo,"Christian texted and met his ex-lover and former BDSM dominant, Elena Lincoln, who had groomed him as a minor.",Spouse relationship between Christian and Ana,Interaction between Ana and architect Gia Matteo
elena lincoln,christian,ana,bank manager,"Christian texted and met his ex-lover and former BDSM dominant, Elena Lincoln, who had groomed him as a minor.",Spouse relationship between Christian and Ana,The suspicious bank manager calls Christian after Ana takes a checkbook and revolver from Christian's desk and goes to the bank to withdraw the money for Hyde's ransom.
elena lincoln,christian,ana,hyde,"Christian texted and met his ex-lover and former BDSM dominant, Elena Lincoln, who had groomed him as a minor.",Spouse relationship between Christian and Ana,Ana pulls out the revolver and shoots Hyde in the leg.
elena lincoln,christian,ana,christian,"Christian texted and met his ex-lover and former BDSM dominant, Elena Lincoln, who had groomed him as a minor.",Spouse relationship between Christian and Ana,Christian reflects on his whole journey with Ana and how they fell in love.
elena lincoln,christian,ana,red room,"Christian texted and met his ex-lover and former BDSM dominant, Elena Lincoln, who had groomed him as a minor.",Spouse relationship between Christian and Ana,Ana invites Christian to join her in the red room.
elena lincoln,christian,ana,christian,"Christian texted and met his ex-lover and former BDSM dominant, Elena Lincoln, who had groomed him as a minor.",Spouse relationship between Christian and Ana,"Years later, Ana and Christian are at their house by the lake with their son Teddy and Ana is already pregnant with their second child."
elena lincoln,christian,ana,architect gia matteo,"Christian texted and met his ex-lover and former BDSM dominant, Elena Lincoln, who had groomed him as a minor.","Christian and his security team, who tracked Ana's phone, arrive with the police who apprehend Hyde and Liz.",Interaction between Ana and architect Gia Matteo
elena lincoln,christian,ana,bank manager,"Christian texted and met his ex-lover and former BDSM dominant, Elena Lincoln, who had groomed him as a minor.","Christian and his security team, who tracked Ana's phone, arrive with the police who apprehend Hyde and Liz.",The suspicious bank manager calls Christian after Ana takes a checkbook and revolver from Christian's desk and goes to the bank to withdraw the money for Hyde's ransom.
elena lincoln,christian,ana,hyde,"Christian texted and met his ex-lover and former BDSM dominant, Elena Lincoln, who had groomed him as a minor.","Christian and his security team, who tracked Ana's phone, arrive with the police who apprehend Hyde and Liz.",Ana pulls out the revolver and shoots Hyde in the leg.
elena lincoln,christian,ana,christian,"Christian texted and met his ex-lover and former BDSM dominant, Elena Lincoln, who had groomed him as a minor.","Christian and his security team, who tracked Ana's phone, arrive with the police who apprehend Hyde and Liz.",Christian reflects on his whole journey with Ana and how they fell in love.
elena lincoln,christian,ana,red room,"Christian texted and met his ex-lover and former BDSM dominant, Elena Lincoln, who had groomed him as a minor.","Christian and his security team, who tracked Ana's phone, arrive with the police who apprehend Hyde and Liz.",Ana invites Christian to join her in the red room.
elena lincoln,christian,ana,christian,"Christian texted and met his ex-lover and former BDSM dominant, Elena Lincoln, who had groomed him as a minor.","Christian and his security team, who tracked Ana's phone, arrive with the police who apprehend Hyde and Liz.","Years later, Ana and Christian are at their house by the lake with their son Teddy and Ana is already pregnant with their second child."
elena lincoln,christian,ana,architect gia matteo,"Christian texted and met his ex-lover and former BDSM dominant, Elena Lincoln, who had groomed him as a minor.",Christian and Ana reconcile after she wakes up from a three-day hospital stay.,Interaction between Ana and architect Gia Matteo
elena lincoln,christian,ana,bank manager,"Christian texted and met his ex-lover and former BDSM dominant, Elena Lincoln, who had groomed him as a minor.",Christian and Ana reconcile after she wakes up from a three-day hospital stay.,The suspicious bank manager calls Christian after Ana takes a checkbook and revolver from Christian's desk and goes to the bank to withdraw the money for Hyde's ransom.
elena lincoln,christian,ana,hyde,"Christian texted and met his ex-lover and former BDSM dominant, Elena Lincoln, who had groomed him as a minor.",Christian and Ana reconcile after she wakes up from a three-day hospital stay.,Ana pulls out the revolver and shoots Hyde in the leg.
elena lincoln,christian,ana,christian,"Christian texted and met his ex-lover and former BDSM dominant, Elena Lincoln, who had groomed him as a minor.",Christian and Ana reconcile after she wakes up from a three-day hospital stay.,Christian reflects on his whole journey with Ana and how they fell in love.
elena lincoln,christian,ana,red room,"Christian texted and met his ex-lover and former BDSM dominant, Elena Lincoln, who had groomed him as a minor.",Christian and Ana reconcile after she wakes up from a three-day hospital stay.,Ana invites Christian to join her in the red room.
