node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
julia,grant,julia,grant," romantic relationship between Julia and Grant as they have dinner, go to her apartment, and have sex","Julia hits her head on a power box and suddenly can read people's thoughts, revealing Andy's intentions towards Grant."," romantic relationship between Julia and Grant as they have dinner, go to her apartment, and have sex"
julia,grant,julia,andy," romantic relationship between Julia and Grant as they have dinner, go to her apartment, and have sex","Julia hits her head on a power box and suddenly can read people's thoughts, revealing Andy's intentions towards Grant.",Andy wants to get back together with Grant and plans to split Julia and Grant up.
julia,grant,julia,grant," romantic relationship between Julia and Grant as they have dinner, go to her apartment, and have sex","Julia hits her head on a power box and suddenly can read people's thoughts, revealing Andy's intentions towards Grant.","Flashbacks about their relationship cause Julia to regret marrying Nicky and agreeing to marry Nicky. Julia hurries to meet Grant as he is leaving, shoving aside Andy who was pursuing him too."
eduardo,grant,julia,grant, Grant lost his virginity to Eduardo according to Roz,"Julia hits her head on a power box and suddenly can read people's thoughts, revealing Andy's intentions towards Grant."," romantic relationship between Julia and Grant as they have dinner, go to her apartment, and have sex"
eduardo,grant,julia,andy, Grant lost his virginity to Eduardo according to Roz,"Julia hits her head on a power box and suddenly can read people's thoughts, revealing Andy's intentions towards Grant.",Andy wants to get back together with Grant and plans to split Julia and Grant up.
eduardo,grant,julia,grant, Grant lost his virginity to Eduardo according to Roz,"Julia hits her head on a power box and suddenly can read people's thoughts, revealing Andy's intentions towards Grant.","Flashbacks about their relationship cause Julia to regret marrying Nicky and agreeing to marry Nicky. Julia hurries to meet Grant as he is leaving, shoving aside Andy who was pursuing him too."
julia,andy,grant,julia,Andy wants to get back together with Grant and plans to split Julia and Grant up.,"Seemingly harbors no resentment towards Julia for marrying Grant, even helping Julia shop for her wedding dress. Andy shares a kiss with Grant, but Julia is unaware of it.","Julia hits her head on a power box and suddenly can read people's thoughts, revealing Andy's intentions towards Grant."
grant,julia,grant,julia,"Julia hits her head on a power box and suddenly can read people's thoughts, revealing Andy's intentions towards Grant."," romantic relationship between Julia and Grant as they have dinner, go to her apartment, and have sex","Julia hits her head on a power box and suddenly can read people's thoughts, revealing Andy's intentions towards Grant."
grant,julia,andy,grant,"Julia hits her head on a power box and suddenly can read people's thoughts, revealing Andy's intentions towards Grant.",Andy wants to get back together with Grant and plans to split Julia and Grant up.,"Seemingly harbors no resentment towards Julia for marrying Grant, even helping Julia shop for her wedding dress. Andy shares a kiss with Grant, but Julia is unaware of it."
grant,julia,grant,julia,"Julia hits her head on a power box and suddenly can read people's thoughts, revealing Andy's intentions towards Grant.","Flashbacks about their relationship cause Julia to regret marrying Nicky and agreeing to marry Nicky. Julia hurries to meet Grant as he is leaving, shoving aside Andy who was pursuing him too.","Julia hits her head on a power box and suddenly can read people's thoughts, revealing Andy's intentions towards Grant."
andy,grant,julia,grant,"Seemingly harbors no resentment towards Julia for marrying Grant, even helping Julia shop for her wedding dress. Andy shares a kiss with Grant, but Julia is unaware of it.","Julia hits her head on a power box and suddenly can read people's thoughts, revealing Andy's intentions towards Grant."," romantic relationship between Julia and Grant as they have dinner, go to her apartment, and have sex"
andy,grant,julia,andy,"Seemingly harbors no resentment towards Julia for marrying Grant, even helping Julia shop for her wedding dress. Andy shares a kiss with Grant, but Julia is unaware of it.","Julia hits her head on a power box and suddenly can read people's thoughts, revealing Andy's intentions towards Grant.",Andy wants to get back together with Grant and plans to split Julia and Grant up.
andy,grant,julia,grant,"Seemingly harbors no resentment towards Julia for marrying Grant, even helping Julia shop for her wedding dress. Andy shares a kiss with Grant, but Julia is unaware of it.","Julia hits her head on a power box and suddenly can read people's thoughts, revealing Andy's intentions towards Grant.","Flashbacks about their relationship cause Julia to regret marrying Nicky and agreeing to marry Nicky. Julia hurries to meet Grant as he is leaving, shoving aside Andy who was pursuing him too."
julia,grant,julia,grant,"Flashbacks about their relationship cause Julia to regret marrying Nicky and agreeing to marry Nicky. Julia hurries to meet Grant as he is leaving, shoving aside Andy who was pursuing him too.","Julia hits her head on a power box and suddenly can read people's thoughts, revealing Andy's intentions towards Grant."," romantic relationship between Julia and Grant as they have dinner, go to her apartment, and have sex"
julia,grant,julia,andy,"Flashbacks about their relationship cause Julia to regret marrying Nicky and agreeing to marry Nicky. Julia hurries to meet Grant as he is leaving, shoving aside Andy who was pursuing him too.","Julia hits her head on a power box and suddenly can read people's thoughts, revealing Andy's intentions towards Grant.",Andy wants to get back together with Grant and plans to split Julia and Grant up.
julia,grant,julia,grant,"Flashbacks about their relationship cause Julia to regret marrying Nicky and agreeing to marry Nicky. Julia hurries to meet Grant as he is leaving, shoving aside Andy who was pursuing him too.","Julia hits her head on a power box and suddenly can read people's thoughts, revealing Andy's intentions towards Grant.","Flashbacks about their relationship cause Julia to regret marrying Nicky and agreeing to marry Nicky. Julia hurries to meet Grant as he is leaving, shoving aside Andy who was pursuing him too."
