node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
dia,sever,dia,sever,ex-DIA agent Sever kidnaps DIA director Robert Gant's son Michael and wipes out his security detail in the process.,"Former DIA agent Sever was adopted and trained by the agency as a covert operative and assassin with 'no fear, no conscience, and no morality.'",ex-DIA agent Sever kidnaps DIA director Robert Gant's son Michael and wipes out his security detail in the process.
dia,sever,martin,sever,ex-DIA agent Sever kidnaps DIA director Robert Gant's son Michael and wipes out his security detail in the process.,"Sever shoots Martin,",Sever shoots Ecks' old boss Julio Martin during their pursuit.
dia,sever,ecks,julio martin,ex-DIA agent Sever kidnaps DIA director Robert Gant's son Michael and wipes out his security detail in the process.,"During a car chase, Sever throws a piece of paper at Ecks and tells him to ask Gant about his wife.",Ecks' old boss Julio Martin asks him to investigate the Gant case and claims that Michael's mother Vin is still alive if Ecks helps take down Sever.
dia,sever,ecks,ross,ex-DIA agent Sever kidnaps DIA director Robert Gant's son Michael and wipes out his security detail in the process.,"During a car chase, Sever throws a piece of paper at Ecks and tells him to ask Gant about his wife.",Ecks wipes out Ross's forces in a lengthy gun battle.
dia,sever,ecks,sever,ex-DIA agent Sever kidnaps DIA director Robert Gant's son Michael and wipes out his security detail in the process.,"During a car chase, Sever throws a piece of paper at Ecks and tells him to ask Gant about his wife.","Ecks pursues Sever, climaxing with a fight that's cut off when Ross starts shooting at them with an M60 machine gun, giving Sever a chance to escape."
dia,sever,ecks,sever,ex-DIA agent Sever kidnaps DIA director Robert Gant's son Michael and wipes out his security detail in the process.,"During a car chase, Sever throws a piece of paper at Ecks and tells him to ask Gant about his wife.","In the final battle, Ecks and Sever eventually gain the upper hand and Sever kills Ross in a fight in the bunker."
dia,sever,ecks,police,ex-DIA agent Sever kidnaps DIA director Robert Gant's son Michael and wipes out his security detail in the process.,"During a car chase, Sever throws a piece of paper at Ecks and tells him to ask Gant about his wife.",Ecks escapes as the police arrive.
dia,sever,ecks,family,ex-DIA agent Sever kidnaps DIA director Robert Gant's son Michael and wipes out his security detail in the process.,"During a car chase, Sever throws a piece of paper at Ecks and tells him to ask Gant about his wife.",The film concludes with Ecks and Sever looking over the sea and Ecks thanking Sever for reuniting him with his family.
dia,sever,gant,michael,ex-DIA agent Sever kidnaps DIA director Robert Gant's son Michael and wipes out his security detail in the process.,"During the final battle, Sever kills Gant using a Softkill-loaded bullet and escapes as the police arrive.",Gant tries to retrieve the Softkill in Michael's arm but is surprised to find it's not there.
dia,sever,gant,softkill-loaded bullet,ex-DIA agent Sever kidnaps DIA director Robert Gant's son Michael and wipes out his security detail in the process.,"During the final battle, Sever kills Gant using a Softkill-loaded bullet and escapes as the police arrive.",Kills Gant using a Softkill-loaded bullet.
