node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
gene,mel,smiler,gene,"Parents of Gene, Mel and Mary are two meh emojis.",enemy relationship due to Smiler's threat to delete Mel,Smiler concludes that Gene is a 'malfunction' and therefore must be deleted.
gene,mel,smiler,gene,"Parents of Gene, Mel and Mary are two meh emojis.",enemy relationship due to Smiler's threat to delete Mel,"Smiler sends more bots to look for Gene when she finds out that he has left Textopolis, as his actions have caused Alex to think that his phone needs to be fixed."
smiler,gene,mel,smiler,Smiler concludes that Gene is a 'malfunction' and therefore must be deleted.,"Parents of Gene, Mel and Mary are two meh emojis.",enemy relationship due to Smiler's threat to delete Mel
smiler,gene,alex,addie,Smiler concludes that Gene is a 'malfunction' and therefore must be deleted.,Gene is the emoji selected by Alex to send as a text message.,communication relationship between Alex and Addie through text message
smiler,gene,smiler,gene,Smiler concludes that Gene is a 'malfunction' and therefore must be deleted.,enemy relationship due to Smiler's threat to delete Gene,Smiler concludes that Gene is a 'malfunction' and therefore must be deleted.
smiler,gene,smiler,gene,Smiler concludes that Gene is a 'malfunction' and therefore must be deleted.,enemy relationship due to Smiler's threat to delete Gene,"Smiler sends more bots to look for Gene when she finds out that he has left Textopolis, as his actions have caused Alex to think that his phone needs to be fixed."
hi-5,gene,mel,smiler,Hi-5 rescues Gene from bots sent by Smiler.,"Parents of Gene, Mel and Mary are two meh emojis.",enemy relationship due to Smiler's threat to delete Mel
hi-5,gene,alex,addie,Hi-5 rescues Gene from bots sent by Smiler.,Gene is the emoji selected by Alex to send as a text message.,communication relationship between Alex and Addie through text message
hi-5,gene,smiler,gene,Hi-5 rescues Gene from bots sent by Smiler.,enemy relationship due to Smiler's threat to delete Gene,Smiler concludes that Gene is a 'malfunction' and therefore must be deleted.
hi-5,gene,smiler,gene,Hi-5 rescues Gene from bots sent by Smiler.,enemy relationship due to Smiler's threat to delete Gene,"Smiler sends more bots to look for Gene when she finds out that he has left Textopolis, as his actions have caused Alex to think that his phone needs to be fixed."
smiler,gene,mel,smiler,"Smiler sends more bots to look for Gene when she finds out that he has left Textopolis, as his actions have caused Alex to think that his phone needs to be fixed.","Parents of Gene, Mel and Mary are two meh emojis.",enemy relationship due to Smiler's threat to delete Mel
smiler,gene,alex,addie,"Smiler sends more bots to look for Gene when she finds out that he has left Textopolis, as his actions have caused Alex to think that his phone needs to be fixed.",Gene is the emoji selected by Alex to send as a text message.,communication relationship between Alex and Addie through text message
smiler,gene,smiler,gene,"Smiler sends more bots to look for Gene when she finds out that he has left Textopolis, as his actions have caused Alex to think that his phone needs to be fixed.",enemy relationship due to Smiler's threat to delete Gene,Smiler concludes that Gene is a 'malfunction' and therefore must be deleted.
smiler,gene,smiler,gene,"Smiler sends more bots to look for Gene when she finds out that he has left Textopolis, as his actions have caused Alex to think that his phone needs to be fixed.",enemy relationship due to Smiler's threat to delete Gene,"Smiler sends more bots to look for Gene when she finds out that he has left Textopolis, as his actions have caused Alex to think that his phone needs to be fixed."
