node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
traitoro,leonidas,xerxes,leonidas,"Accompanied by Spartan politician Traitoro, Persian messenger presents Persian King Xerxes' demands for Sparta's submission; Despite Traitoro's advice that the messenger's guards are now needed to convey the actual message, Leonidas kicks them in as well",Leonidas pursues Xerxes and plays Grand Theft Auto: San Andreas.,Xerxes personally approaches Leonidas to bribe him during their faceoff.
paris hilton,leonidas,xerxes,leonidas,Paris Hilton encounters Leonidas while facing off against Xerxes' messenger and his Immortals.,Leonidas pursues Xerxes and plays Grand Theft Auto: San Andreas.,Xerxes personally approaches Leonidas to bribe him during their faceoff.
dilio,leonidas,xerxes,leonidas,Dilio is a slightly unfit Spartan soldier who serves under Leonidas at the Hot Gates.,Leonidas pursues Xerxes and plays Grand Theft Auto: San Andreas.,Xerxes personally approaches Leonidas to bribe him during their faceoff.
xerxes' messenger and his immortals,leonidas,xerxes,leonidas,Leonidas faces off against Xerxes' messenger and his Immortals at the Hot Gates.,Leonidas pursues Xerxes and plays Grand Theft Auto: San Andreas.,Xerxes personally approaches Leonidas to bribe him during their faceoff.
xerxes,leonidas,xerxes,leonidas,Xerxes personally approaches Leonidas to bribe him during their faceoff.,Leonidas pursues Xerxes and plays Grand Theft Auto: San Andreas.,Xerxes personally approaches Leonidas to bribe him during their faceoff.
xerxestron,leonidas,xerxes,leonidas,"Xerxestron accidentally trips on his extension cord and falls on Leonidas and the surviving Spartans, killing them.",Leonidas pursues Xerxes and plays Grand Theft Auto: San Andreas.,Xerxes personally approaches Leonidas to bribe him during their faceoff.
captain,xerxes,leonidas,oracle ugly betty,Captain avenges Sonio with Botox poisoning before being struck down by Xerxes.,Xerxes personally approaches Leonidas to bribe him during their faceoff.,Leonidas consults the Oracle Ugly Betty for advice before going to war against Persians.
captain,xerxes,leonidas,xerxes,Captain avenges Sonio with Botox poisoning before being struck down by Xerxes.,Xerxes personally approaches Leonidas to bribe him during their faceoff.,Leonidas pursues Xerxes and plays Grand Theft Auto: San Andreas.
leonidas,xerxes,leonidas,oracle ugly betty,Leonidas pursues Xerxes and plays Grand Theft Auto: San Andreas.,Xerxes personally approaches Leonidas to bribe him during their faceoff.,Leonidas consults the Oracle Ugly Betty for advice before going to war against Persians.
leonidas,xerxes,leonidas,xerxes,Leonidas pursues Xerxes and plays Grand Theft Auto: San Andreas.,Xerxes personally approaches Leonidas to bribe him during their faceoff.,Leonidas pursues Xerxes and plays Grand Theft Auto: San Andreas.
hilton,xerxes,leonidas,oracle ugly betty,"Deciding to betray the Spartans, Hilton tells Xerxes where the goat path is in return for various gifts and for having her deformed hump removed.",Xerxes personally approaches Leonidas to bribe him during their faceoff.,Leonidas consults the Oracle Ugly Betty for advice before going to war against Persians.
hilton,xerxes,leonidas,xerxes,"Deciding to betray the Spartans, Hilton tells Xerxes where the goat path is in return for various gifts and for having her deformed hump removed.",Xerxes personally approaches Leonidas to bribe him during their faceoff.,Leonidas pursues Xerxes and plays Grand Theft Auto: San Andreas.
