node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
d'artagnan,febre,queen,buckingham,"D'Artagnan witnesses the murder of his parents at the hands of Febre, a cruel swordsman in the employ of Cardinal Richelieu. D'Artagnan is nearly killed after using his dead father's sword to attack Febre, who is then left with a permanent scar and the loss of his left eye.",Febre kidnaps the queen.,"The queen writes a letter to Buckingham asking him to meet her at a heavily fortified castle of his choosing, using the queen's ring to convince him of the authenticity of the message."
d'artagnan,febre,richelieu,king's authority,"D'Artagnan witnesses the murder of his parents at the hands of Febre, a cruel swordsman in the employ of Cardinal Richelieu. D'Artagnan is nearly killed after using his dead father's sword to attack Febre, who is then left with a permanent scar and the loss of his left eye.","Richelieu visits d'Artagnan and reveals Febre's plans, pleading for his help to stop him due to losing control of his chief henchman.",Richelieu plots to usurp the king's authority and render him a powerless figurehead.
d'artagnan,febre,richelieu,hostility,"D'Artagnan witnesses the murder of his parents at the hands of Febre, a cruel swordsman in the employ of Cardinal Richelieu. D'Artagnan is nearly killed after using his dead father's sword to attack Febre, who is then left with a permanent scar and the loss of his left eye.","Richelieu visits d'Artagnan and reveals Febre's plans, pleading for his help to stop him due to losing control of his chief henchman.","Richelieu is trying to foment hostility between France, England, and Spain to gain more political power for himself."
d'artagnan,febre,richelieu,febre,"D'Artagnan witnesses the murder of his parents at the hands of Febre, a cruel swordsman in the employ of Cardinal Richelieu. D'Artagnan is nearly killed after using his dead father's sword to attack Febre, who is then left with a permanent scar and the loss of his left eye.","Richelieu visits d'Artagnan and reveals Febre's plans, pleading for his help to stop him due to losing control of his chief henchman.","Richelieu realizes that the jingoistic Febre intends to incite full-blown war between England and France. Richelieu realizes that he has lost control of his chief henchman, Febre."
d'artagnan,febre,francesca,d'artagnan,"D'Artagnan witnesses the murder of his parents at the hands of Febre, a cruel swordsman in the employ of Cardinal Richelieu. D'Artagnan is nearly killed after using his dead father's sword to attack Febre, who is then left with a permanent scar and the loss of his left eye.",Febre is holding Francesca and d'Artagnan agrees to help stop him because of this.,D'Artagnan marries Francesca at the end of the film.
richelieu,febre,queen,buckingham,"Richelieu realizes that the jingoistic Febre intends to incite full-blown war between England and France. Richelieu realizes that he has lost control of his chief henchman, Febre.",Febre kidnaps the queen.,"The queen writes a letter to Buckingham asking him to meet her at a heavily fortified castle of his choosing, using the queen's ring to convince him of the authenticity of the message."
richelieu,febre,richelieu,king's authority,"Richelieu realizes that the jingoistic Febre intends to incite full-blown war between England and France. Richelieu realizes that he has lost control of his chief henchman, Febre.","Richelieu visits d'Artagnan and reveals Febre's plans, pleading for his help to stop him due to losing control of his chief henchman.",Richelieu plots to usurp the king's authority and render him a powerless figurehead.
richelieu,febre,richelieu,hostility,"Richelieu realizes that the jingoistic Febre intends to incite full-blown war between England and France. Richelieu realizes that he has lost control of his chief henchman, Febre.","Richelieu visits d'Artagnan and reveals Febre's plans, pleading for his help to stop him due to losing control of his chief henchman.","Richelieu is trying to foment hostility between France, England, and Spain to gain more political power for himself."
richelieu,febre,richelieu,febre,"Richelieu realizes that the jingoistic Febre intends to incite full-blown war between England and France. Richelieu realizes that he has lost control of his chief henchman, Febre.","Richelieu visits d'Artagnan and reveals Febre's plans, pleading for his help to stop him due to losing control of his chief henchman.","Richelieu realizes that the jingoistic Febre intends to incite full-blown war between England and France. Richelieu realizes that he has lost control of his chief henchman, Febre."
richelieu,febre,francesca,d'artagnan,"Richelieu realizes that the jingoistic Febre intends to incite full-blown war between England and France. Richelieu realizes that he has lost control of his chief henchman, Febre.",Febre is holding Francesca and d'Artagnan agrees to help stop him because of this.,D'Artagnan marries Francesca at the end of the film.
d'artagnan,francesca,d'artagnan,febre,D'Artagnan and Francesca become intimate.,D'Artagnan marries Francesca at the end of the film.,"D'Artagnan witnesses the murder of his parents at the hands of Febre, a cruel swordsman in the employ of Cardinal Richelieu. D'Artagnan is nearly killed after using his dead father's sword to attack Febre, who is then left with a permanent scar and the loss of his left eye."
d'artagnan,francesca,d'artagnan,francesca,D'Artagnan and Francesca become intimate.,D'Artagnan marries Francesca at the end of the film.,D'Artagnan and Francesca become intimate.
d'artagnan,francesca,d'artagnan,parents' murder,D'Artagnan and Francesca become intimate.,D'Artagnan marries Francesca at the end of the film.,"In this version, D'Artagnan bears witness to the gratuitous crime of his parents' murder, which is not part of Richelieu's conspiracy and neither Athos, Porthos nor Aramis are aware of it."
landlord,d'artagnan,febre,queen,The landlord overhears d'Artagnan and Francesca and tells Febre.,"D'Artagnan witnesses the murder of his parents at the hands of Febre, a cruel swordsman in the employ of Cardinal Richelieu. D'Artagnan is nearly killed after using his dead father's sword to attack Febre, who is then left with a permanent scar and the loss of his left eye.",Febre kidnaps the queen.
landlord,d'artagnan,febre,mob,The landlord overhears d'Artagnan and Francesca and tells Febre.,"D'Artagnan witnesses the murder of his parents at the hands of Febre, a cruel swordsman in the employ of Cardinal Richelieu. D'Artagnan is nearly killed after using his dead father's sword to attack Febre, who is then left with a permanent scar and the loss of his left eye.","Febre incites a mob to attack the royal palace during a state dinner for Lord Buckingham, a visiting English dignitary."
landlord,d'artagnan,febre,richelieu,The landlord overhears d'Artagnan and Francesca and tells Febre.,"D'Artagnan witnesses the murder of his parents at the hands of Febre, a cruel swordsman in the employ of Cardinal Richelieu. D'Artagnan is nearly killed after using his dead father's sword to attack Febre, who is then left with a permanent scar and the loss of his left eye.","Richelieu visits d'Artagnan and reveals Febre's plans, pleading for his help to stop him due to losing control of his chief henchman."
landlord,d'artagnan,febre,francesca,The landlord overhears d'Artagnan and Francesca and tells Febre.,"D'Artagnan witnesses the murder of his parents at the hands of Febre, a cruel swordsman in the employ of Cardinal Richelieu. D'Artagnan is nearly killed after using his dead father's sword to attack Febre, who is then left with a permanent scar and the loss of his left eye.",Febre is holding Francesca and d'Artagnan agrees to help stop him because of this.
landlord,d'artagnan,febre,historical figures,The landlord overhears d'Artagnan and Francesca and tells Febre.,"D'Artagnan witnesses the murder of his parents at the hands of Febre, a cruel swordsman in the employ of Cardinal Richelieu. D'Artagnan is nearly killed after using his dead father's sword to attack Febre, who is then left with a permanent scar and the loss of his left eye.","In this version, Febre takes precedence over the historical figures mentioned in the book."
