node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
glen/glenda,chucky,tiffany,glen/glenda,"Parent-child relationship between Glen/Glenda, who is gender-confused, and Chucky",but Chucky breaks in and kills Tiffany with an axe.,"Parent-child relationship between Tiffany and Glen/Glenda, whom she calls 'Glenda'"
glen/glenda,chucky,glen,chucky,"Parent-child relationship between Glen/Glenda, who is gender-confused, and Chucky","Chucky assumes it's Glenda,","Devastated, Glen snaps and attacks Chucky,"
glen/glenda,chucky,glen,chucky,"Parent-child relationship between Glen/Glenda, who is gender-confused, and Chucky","Chucky assumes it's Glenda,","Meanwhile, Glen opens a birthday present to find Chucky's severed arm,"
glen/glenda,chucky,glen,chucky,"Parent-child relationship between Glen/Glenda, who is gender-confused, and Chucky","Glen dismembers Chucky,","Devastated, Glen snaps and attacks Chucky,"
glen/glenda,chucky,glen,chucky,"Parent-child relationship between Glen/Glenda, who is gender-confused, and Chucky","Glen dismembers Chucky,","Meanwhile, Glen opens a birthday present to find Chucky's severed arm,"
tiffany,glen/glenda,chucky,living doll,"Parent-child relationship between Tiffany and Glen/Glenda, whom she calls 'Glenda'","Parent-child relationship between Glen/Glenda, who is gender-confused, and Chucky","Chucky accepts his life as a living doll and no longer wishes to become human, disgusted by this realization."
tiffany,glen/glenda,chucky,tiffany,"Parent-child relationship between Tiffany and Glen/Glenda, whom she calls 'Glenda'","Parent-child relationship between Glen/Glenda, who is gender-confused, and Chucky",but Chucky breaks in and kills Tiffany with an axe.
tiffany,glen/glenda,chucky,glen,"Parent-child relationship between Tiffany and Glen/Glenda, whom she calls 'Glenda'","Parent-child relationship between Glen/Glenda, who is gender-confused, and Chucky","Chucky assumes it's Glenda,"
tiffany,glen/glenda,chucky,glen,"Parent-child relationship between Tiffany and Glen/Glenda, whom she calls 'Glenda'","Parent-child relationship between Glen/Glenda, who is gender-confused, and Chucky","Glen dismembers Chucky,"
tiffany,glen/glenda,chucky,living doll,"Parent-child relationship between Tiffany and Glen/Glenda, whom she calls 'Glenda'",Glen/Glenda is horrified while Chucky is delighted by the accidental killing of Peters,"Chucky accepts his life as a living doll and no longer wishes to become human, disgusted by this realization."
tiffany,glen/glenda,chucky,tiffany,"Parent-child relationship between Tiffany and Glen/Glenda, whom she calls 'Glenda'",Glen/Glenda is horrified while Chucky is delighted by the accidental killing of Peters,but Chucky breaks in and kills Tiffany with an axe.
tiffany,glen/glenda,chucky,glen,"Parent-child relationship between Tiffany and Glen/Glenda, whom she calls 'Glenda'",Glen/Glenda is horrified while Chucky is delighted by the accidental killing of Peters,"Chucky assumes it's Glenda,"
tiffany,glen/glenda,chucky,glen,"Parent-child relationship between Tiffany and Glen/Glenda, whom she calls 'Glenda'",Glen/Glenda is horrified while Chucky is delighted by the accidental killing of Peters,"Glen dismembers Chucky,"
pete peters,glen/glenda,chucky,living doll,"Chucky takes Glen/Glenda on a secret joyride to kill Pete Peters, a paparazzo who had been following Jennifer around","Parent-child relationship between Glen/Glenda, who is gender-confused, and Chucky","Chucky accepts his life as a living doll and no longer wishes to become human, disgusted by this realization."
pete peters,glen/glenda,chucky,tiffany,"Chucky takes Glen/Glenda on a secret joyride to kill Pete Peters, a paparazzo who had been following Jennifer around","Parent-child relationship between Glen/Glenda, who is gender-confused, and Chucky",but Chucky breaks in and kills Tiffany with an axe.
pete peters,glen/glenda,chucky,glen,"Chucky takes Glen/Glenda on a secret joyride to kill Pete Peters, a paparazzo who had been following Jennifer around","Parent-child relationship between Glen/Glenda, who is gender-confused, and Chucky","Chucky assumes it's Glenda,"
pete peters,glen/glenda,chucky,glen,"Chucky takes Glen/Glenda on a secret joyride to kill Pete Peters, a paparazzo who had been following Jennifer around","Parent-child relationship between Glen/Glenda, who is gender-confused, and Chucky","Glen dismembers Chucky,"
pete peters,glen/glenda,chucky,living doll,"Chucky takes Glen/Glenda on a secret joyride to kill Pete Peters, a paparazzo who had been following Jennifer around",Glen/Glenda is horrified while Chucky is delighted by the accidental killing of Peters,"Chucky accepts his life as a living doll and no longer wishes to become human, disgusted by this realization."
pete peters,glen/glenda,chucky,tiffany,"Chucky takes Glen/Glenda on a secret joyride to kill Pete Peters, a paparazzo who had been following Jennifer around",Glen/Glenda is horrified while Chucky is delighted by the accidental killing of Peters,but Chucky breaks in and kills Tiffany with an axe.
pete peters,glen/glenda,chucky,glen,"Chucky takes Glen/Glenda on a secret joyride to kill Pete Peters, a paparazzo who had been following Jennifer around",Glen/Glenda is horrified while Chucky is delighted by the accidental killing of Peters,"Chucky assumes it's Glenda,"
pete peters,glen/glenda,chucky,glen,"Chucky takes Glen/Glenda on a secret joyride to kill Pete Peters, a paparazzo who had been following Jennifer around",Glen/Glenda is horrified while Chucky is delighted by the accidental killing of Peters,"Glen dismembers Chucky,"
glen/glenda,chucky,tiffany,glen/glenda,Glen/Glenda is horrified while Chucky is delighted by the accidental killing of Peters,but Chucky breaks in and kills Tiffany with an axe.,"Parent-child relationship between Tiffany and Glen/Glenda, whom she calls 'Glenda'"
