node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
victoria,old deuteronomy,mr. mistoffelees,victoria,Old Deuteronomy witnesses their quiet camaraderie and assures Victoria that she can become a Jellicle herself in time.,"Old Deuteronomy asks Mr. Mistoffelees to use his powers to conjure Old Deuteronomy back, and he eventually succeeds in doing so.",Mr. Mistoffelees and Victoria dance together after Mr. Mistoffelees makes Old Deuteronomy reappear.
victoria,old deuteronomy,grizabella,victoria,Old Deuteronomy witnesses their quiet camaraderie and assures Victoria that she can become a Jellicle herself in time.,Old Deuteronomy names Grizabella the Jellicle Choice and sends her off to the Heaviside Layer in a chandelier.,Victoria relates to Grizabella's feelings of abandonment.
victoria,old deuteronomy,grizabella,jellicles,Old Deuteronomy witnesses their quiet camaraderie and assures Victoria that she can become a Jellicle herself in time.,Old Deuteronomy names Grizabella the Jellicle Choice and sends her off to the Heaviside Layer in a chandelier.,"The Jellicles listen to Grizabella's passionate ballad about her mistakes, her former glory, and her beauty, sentiments that touch their hearts."
victoria,old deuteronomy,victoria,jellicles,Old Deuteronomy witnesses their quiet camaraderie and assures Victoria that she can become a Jellicle herself in time.,Old Deuteronomy welcomes Victoria to the tribe at the end of the story.,"Abandoned by her owner in the streets of London, Victoria is rescued and introduced to a group of alley cats known as the Jellicles who prepare her for the annual Jellicle Ball."
victoria,old deuteronomy,victoria,mistoffelees,Old Deuteronomy witnesses their quiet camaraderie and assures Victoria that she can become a Jellicle herself in time.,Old Deuteronomy welcomes Victoria to the tribe at the end of the story.,Mr. Mistoffelees takes Victoria under his wing and shows her the world of the Jellicles during their preparations for the Jellicle Ball.
victoria,old deuteronomy,victoria,family dog,Old Deuteronomy witnesses their quiet camaraderie and assures Victoria that she can become a Jellicle herself in time.,Old Deuteronomy welcomes Victoria to the tribe at the end of the story.,"The family dog is alerted to the presence of Victoria, Mungojerrie, and Rumpleteazer during preparations for the Jellicle Ball."
victoria,old deuteronomy,victoria,old deuteronomy,Old Deuteronomy witnesses their quiet camaraderie and assures Victoria that she can become a Jellicle herself in time.,Old Deuteronomy welcomes Victoria to the tribe at the end of the story.,Old Deuteronomy witnesses their quiet camaraderie and assures Victoria that she can become a Jellicle herself in time.
victoria,old deuteronomy,victoria,grizabella,Old Deuteronomy witnesses their quiet camaraderie and assures Victoria that she can become a Jellicle herself in time.,Old Deuteronomy welcomes Victoria to the tribe at the end of the story.,Victoria vouches for Grizabella and urges her to sing her true feelings when she returns to the Egyptian Theatre.
grizabella,victoria,jellicles,lion statue,Victoria relates to Grizabella's feelings of abandonment.,"Abandoned by her owner in the streets of London, Victoria is rescued and introduced to a group of alley cats known as the Jellicles who prepare her for the annual Jellicle Ball.","The Jellicles, reunited with their kidnapped brethren, and perched on a lion statue, watch Grizabella ascend as the morning sun appears above the horizon."
grizabella,victoria,old deuteronomy,mr. mistoffelees,Victoria relates to Grizabella's feelings of abandonment.,Old Deuteronomy witnesses their quiet camaraderie and assures Victoria that she can become a Jellicle herself in time.,"Old Deuteronomy asks Mr. Mistoffelees to use his powers to conjure Old Deuteronomy back, and he eventually succeeds in doing so."
grizabella,victoria,old deuteronomy,cats,Victoria relates to Grizabella's feelings of abandonment.,Old Deuteronomy witnesses their quiet camaraderie and assures Victoria that she can become a Jellicle herself in time.,The cats rejoice and praise Old Deuteronomy when he reappears.
grizabella,victoria,old deuteronomy,grizabella,Victoria relates to Grizabella's feelings of abandonment.,Old Deuteronomy witnesses their quiet camaraderie and assures Victoria that she can become a Jellicle herself in time.,Old Deuteronomy names Grizabella the Jellicle Choice and sends her off to the Heaviside Layer in a chandelier.
grizabella,victoria,old deuteronomy,victoria,Victoria relates to Grizabella's feelings of abandonment.,Old Deuteronomy witnesses their quiet camaraderie and assures Victoria that she can become a Jellicle herself in time.,Old Deuteronomy welcomes Victoria to the tribe at the end of the story.
grizabella,victoria,grizabella,victoria,Victoria relates to Grizabella's feelings of abandonment.,Victoria vouches for Grizabella and urges her to sing her true feelings when she returns to the Egyptian Theatre.,Victoria relates to Grizabella's feelings of abandonment.
