node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
sharon,steven,tex,sharon,"Sharon brings the Manson recording to Steven, who is knowledgeable about technology, and he determines that it contains subliminal messages when played in reverse.",Steven attempts to use a CB radio to call for help as Tex tracks the group.,"Tex breaches the camper, but Steven beats him with a shovel before Sharon shoots him to death."
sharon,steven,tex,sharon,"Sharon rushes to the car with Steven, attempting to thwart his impending murder. They both flee back to the house on foot as Tex shoots in their direction repeatedly.",Steven attempts to use a CB radio to call for help as Tex tracks the group.,"Tex breaches the camper, but Steven beats him with a shovel before Sharon shoots him to death."
sharon,tex,sharon,manson,"Sharon confronts Tex and stabs him with a penknife, freeing Jay during the ensuing melee.","Tex breaches the camper, but Steven beats him with a shovel before Sharon shoots him to death.",Sharon uncovers a recording of folk music by Manson and becomes convinced that Manson and his 'family' are plotting to kill her.
sharon,tex,sharon,abigail,"Sharon confronts Tex and stabs him with a penknife, freeing Jay during the ensuing melee.","Tex breaches the camper, but Steven beats him with a shovel before Sharon shoots him to death.","Sharon tells Jay that she finds Abigail and Wojciech's extended stay at her home oppressive, and that she wishes they would leave."
sharon,tex,sharon,tex watson,"Sharon confronts Tex and stabs him with a penknife, freeing Jay during the ensuing melee.","Tex breaches the camper, but Steven beats him with a shovel before Sharon shoots him to death.","Sharon has a nightmare in which she, Jay, Abigail, and Wojciech are brutally murdered by Tex Watson, Patricia Krenwinkel, and Susan Atkins."
sharon,tex,sharon,steven,"Sharon confronts Tex and stabs him with a penknife, freeing Jay during the ensuing melee.","Tex breaches the camper, but Steven beats him with a shovel before Sharon shoots him to death.","Sharon brings the Manson recording to Steven, who is knowledgeable about technology, and he determines that it contains subliminal messages when played in reverse."
sharon,tex,sharon,melcher,"Sharon confronts Tex and stabs him with a penknife, freeing Jay during the ensuing melee.","Tex breaches the camper, but Steven beats him with a shovel before Sharon shoots him to death.",Sharon uncovers a recording of folk music by Manson left behind by Melcher.
sharon,tex,sharon,steven,"Sharon confronts Tex and stabs him with a penknife, freeing Jay during the ensuing melee.","Tex breaches the camper, but Steven beats him with a shovel before Sharon shoots him to death.","Sharon rushes to the car with Steven, attempting to thwart his impending murder. They both flee back to the house on foot as Tex shoots in their direction repeatedly."
sharon,tex,sharon,tex,"Sharon confronts Tex and stabs him with a penknife, freeing Jay during the ensuing melee.","Tex breaches the camper, but Steven beats him with a shovel before Sharon shoots him to death.","Sharon confronts Tex and stabs him with a penknife, freeing Jay during the ensuing melee."
sharon,tex,sharon,sharon,"Sharon confronts Tex and stabs him with a penknife, freeing Jay during the ensuing melee.","Tex breaches the camper, but Steven beats him with a shovel before Sharon shoots him to death.","Sharon returns to observe the crime scene and realizes that her ""premonitions"" were actually memories, and she and the others are, in fact, ghosts."
