node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
bruttenholm,hellboy,nimue,pendleton,Bruttenholm raised Hellboy instead of killing him when he came into the human world as a result of Project Ragna Rok by the Nazis.,"Hellboy attempts to stop Nimue, but is overwhelmed as she poisons Alice and flees.","Nimue reveals herself fully restored and kills her coven at Pendleton, but spares Ganeida."
bruttenholm,hellboy,nimue,alice,Bruttenholm raised Hellboy instead of killing him when he came into the human world as a result of Project Ragna Rok by the Nazis.,"Hellboy attempts to stop Nimue, but is overwhelmed as she poisons Alice and flees.","attempts to stop her, but is overwhelmed. Nimue poisons Alice and flees"
alice monaghan,hellboy,nimue,pendleton,"Alice Monaghan, a medium rescued by Hellboy as a baby, recognizes him when he collapses in her flat after being betrayed and nearly killed by the hunters during the hunt for three giants.","Hellboy attempts to stop Nimue, but is overwhelmed as she poisons Alice and flees.","Nimue reveals herself fully restored and kills her coven at Pendleton, but spares Ganeida."
alice monaghan,hellboy,nimue,alice,"Alice Monaghan, a medium rescued by Hellboy as a baby, recognizes him when he collapses in her flat after being betrayed and nearly killed by the hunters during the hunt for three giants.","Hellboy attempts to stop Nimue, but is overwhelmed as she poisons Alice and flees.","attempts to stop her, but is overwhelmed. Nimue poisons Alice and flees"
baba yaga's house,hellboy,nimue,pendleton,Hellboy is magically transported to Baba Yaga's house after an argument with Bruttenholm about his adoption.,"Hellboy attempts to stop Nimue, but is overwhelmed as she poisons Alice and flees.","Nimue reveals herself fully restored and kills her coven at Pendleton, but spares Ganeida."
baba yaga's house,hellboy,nimue,alice,Hellboy is magically transported to Baba Yaga's house after an argument with Bruttenholm about his adoption.,"Hellboy attempts to stop Nimue, but is overwhelmed as she poisons Alice and flees.","attempts to stop her, but is overwhelmed. Nimue poisons Alice and flees"
baba yaga,hellboy,nimue,pendleton,Hellboy shoots out Baba Yaga's eye before being talked into giving up one of his eyes for Nimue's location.,"Hellboy attempts to stop Nimue, but is overwhelmed as she poisons Alice and flees.","Nimue reveals herself fully restored and kills her coven at Pendleton, but spares Ganeida."
baba yaga,hellboy,nimue,alice,Hellboy shoots out Baba Yaga's eye before being talked into giving up one of his eyes for Nimue's location.,"Hellboy attempts to stop Nimue, but is overwhelmed as she poisons Alice and flees.","attempts to stop her, but is overwhelmed. Nimue poisons Alice and flees"
ganeida,hellboy,nimue,pendleton,Ganeida directs Hellboy to the resting place of Merlin to save Alice.,"Hellboy attempts to stop Nimue, but is overwhelmed as she poisons Alice and flees.","Nimue reveals herself fully restored and kills her coven at Pendleton, but spares Ganeida."
ganeida,hellboy,nimue,alice,Ganeida directs Hellboy to the resting place of Merlin to save Alice.,"Hellboy attempts to stop Nimue, but is overwhelmed as she poisons Alice and flees.","attempts to stop her, but is overwhelmed. Nimue poisons Alice and flees"
