node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
susan,lucy,white bitch,silas,relation: Both Susan and Lucy are displaced adopted girls who find Golden Tickets in a vending machine candy bar.,"relation: The White Bitch convinces Edward, one of Lucy's friends, to trap the other orphans in order to become the king of Gnarnia in her White Castle.",The White Bitch sends Silas after the trio;
susan,lucy,white bitch,fair and just trial,relation: Both Susan and Lucy are displaced adopted girls who find Golden Tickets in a vending machine candy bar.,"relation: The White Bitch convinces Edward, one of Lucy's friends, to trap the other orphans in order to become the king of Gnarnia in her White Castle.",Peter declares that the White Bitch will receive a fair and just trial in the new Narnia.
susan,lucy,white bitch,plan,relation: Both Susan and Lucy are displaced adopted girls who find Golden Tickets in a vending machine candy bar.,"relation: The White Bitch convinces Edward, one of Lucy's friends, to trap the other orphans in order to become the king of Gnarnia in her White Castle.","Together, they kill the army, defeat the White Bitch, and stop her plan."
susan,lucy,susan,lucy,relation: Both Susan and Lucy are displaced adopted girls who find Golden Tickets in a vending machine candy bar.,"[ Lucy, Susan, and Peter head to the camp of Aslo. Aslo agrees to help Edward and manages to kill Silas, but while breaking Edward out, he is slain by the White Bitch. As the orphans have a pre-battle party with their allies, Susan gets drunk and vomits everywhere, disgusting their army enough that nobody shows up to help the orphans the next day.]",relation: Both Susan and Lucy are displaced adopted girls who find Golden Tickets in a vending machine candy bar.
susan,lucy,susan,lucy,relation: Both Susan and Lucy are displaced adopted girls who find Golden Tickets in a vending machine candy bar.,"[ Lucy, Susan, and Peter engage the White Bitch in battle and all (except for Peter) are killed. ]",relation: Both Susan and Lucy are displaced adopted girls who find Golden Tickets in a vending machine candy bar.
tumnus,lucy,white bitch,silas,"relation: Lucy finds Mr. Tumnus in Gnarnia, and he welcomes her to that world and warns her of danger.","relation: The White Bitch convinces Edward, one of Lucy's friends, to trap the other orphans in order to become the king of Gnarnia in her White Castle.",The White Bitch sends Silas after the trio;
tumnus,lucy,white bitch,fair and just trial,"relation: Lucy finds Mr. Tumnus in Gnarnia, and he welcomes her to that world and warns her of danger.","relation: The White Bitch convinces Edward, one of Lucy's friends, to trap the other orphans in order to become the king of Gnarnia in her White Castle.",Peter declares that the White Bitch will receive a fair and just trial in the new Narnia.
tumnus,lucy,white bitch,plan,"relation: Lucy finds Mr. Tumnus in Gnarnia, and he welcomes her to that world and warns her of danger.","relation: The White Bitch convinces Edward, one of Lucy's friends, to trap the other orphans in order to become the king of Gnarnia in her White Castle.","Together, they kill the army, defeat the White Bitch, and stop her plan."
tumnus,lucy,susan,lucy,"relation: Lucy finds Mr. Tumnus in Gnarnia, and he welcomes her to that world and warns her of danger.","[ Lucy, Susan, and Peter head to the camp of Aslo. Aslo agrees to help Edward and manages to kill Silas, but while breaking Edward out, he is slain by the White Bitch. As the orphans have a pre-battle party with their allies, Susan gets drunk and vomits everywhere, disgusting their army enough that nobody shows up to help the orphans the next day.]",relation: Both Susan and Lucy are displaced adopted girls who find Golden Tickets in a vending machine candy bar.
tumnus,lucy,susan,lucy,"relation: Lucy finds Mr. Tumnus in Gnarnia, and he welcomes her to that world and warns her of danger.","[ Lucy, Susan, and Peter engage the White Bitch in battle and all (except for Peter) are killed. ]",relation: Both Susan and Lucy are displaced adopted girls who find Golden Tickets in a vending machine candy bar.
