node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
kelly,justin,luke,justin,"The characters, Kelly and Justin, connect during their time on the boat and make plans to meet at the beach the following night.","Luke appears and claims that Kelly is his girlfriend, causing confusion for Justin.","Luke and Justin decide to settle their differences through a hovercraft race, but Luke gets injured during the race."
kelly,justin,alexa,kelly,"The characters, Kelly and Justin, connect during their time on the boat and make plans to meet at the beach the following night.","Alexa lies, claiming that Justin called her and said he only wanted to be with Alexa.",Alexa pretends to be Kelly and instructs Justin to meet her at a bar instead of the beach.
kelly,justin,alexa,justin,"The characters, Kelly and Justin, connect during their time on the boat and make plans to meet at the beach the following night.","Alexa lies, claiming that Justin called her and said he only wanted to be with Alexa.","Alexa gives advice to Justin on how to win Kelly back, but Alexa also kisses Justin, which Kelly witnesses."
kelly,justin,alexa,kelly,"The characters, Kelly and Justin, connect during their time on the boat and make plans to meet at the beach the following night.","Alexa lies, claiming that Justin called her and said he only wanted to be with Alexa.","Alexa approaches, pretending to want food. Kelly confronts her about Luke and Justin."
kelly,justin,alexa,kelly,"The characters, Kelly and Justin, connect during their time on the boat and make plans to meet at the beach the following night.","Alexa lies, claiming that Justin called her and said he only wanted to be with Alexa.",Alexa tells Kelly she stopped Justin and admits to being jealous of the attention Kelly receives from guys.
kelly,justin,kelly,justin,"The characters, Kelly and Justin, connect during their time on the boat and make plans to meet at the beach the following night.",Kelly realizes something is amiss as Justin storms off.,"The characters, Kelly and Justin, connect during their time on the boat and make plans to meet at the beach the following night."
kelly,justin,kelly,alexa,"The characters, Kelly and Justin, connect during their time on the boat and make plans to meet at the beach the following night.",Kelly realizes something is amiss as Justin storms off.,"Kelly witnesses Alexa kissing someone, which is Carlos."
kelly,justin,kelly,justin,"The characters, Kelly and Justin, connect during their time on the boat and make plans to meet at the beach the following night.",Kelly realizes something is amiss as Justin storms off.,Kelly realizes something is amiss as Justin storms off.
kelly,justin,kelly,alexa,"The characters, Kelly and Justin, connect during their time on the boat and make plans to meet at the beach the following night.",Kelly realizes something is amiss as Justin storms off.,"Kelly reveals what Alexa told her, and they argue."
kelly,justin,kelly,justin,"The characters, Kelly and Justin, connect during their time on the boat and make plans to meet at the beach the following night.",Alexa arranges for Justin and Kelly to reunite.,"The characters, Kelly and Justin, connect during their time on the boat and make plans to meet at the beach the following night."
kelly,justin,kelly,alexa,"The characters, Kelly and Justin, connect during their time on the boat and make plans to meet at the beach the following night.",Alexa arranges for Justin and Kelly to reunite.,"Kelly witnesses Alexa kissing someone, which is Carlos."
kelly,justin,kelly,justin,"The characters, Kelly and Justin, connect during their time on the boat and make plans to meet at the beach the following night.",Alexa arranges for Justin and Kelly to reunite.,Kelly realizes something is amiss as Justin storms off.
kelly,justin,kelly,alexa,"The characters, Kelly and Justin, connect during their time on the boat and make plans to meet at the beach the following night.",Alexa arranges for Justin and Kelly to reunite.,"Kelly reveals what Alexa told her, and they argue."
kelly,justin,kelly,justin,"The characters, Kelly and Justin, connect during their time on the boat and make plans to meet at the beach the following night.","The following day, Justin and Kelly dance together at a pool party.","The characters, Kelly and Justin, connect during their time on the boat and make plans to meet at the beach the following night."
kelly,justin,kelly,alexa,"The characters, Kelly and Justin, connect during their time on the boat and make plans to meet at the beach the following night.","The following day, Justin and Kelly dance together at a pool party.","Kelly witnesses Alexa kissing someone, which is Carlos."
kelly,justin,kelly,justin,"The characters, Kelly and Justin, connect during their time on the boat and make plans to meet at the beach the following night.","The following day, Justin and Kelly dance together at a pool party.",Kelly realizes something is amiss as Justin storms off.
kelly,justin,kelly,alexa,"The characters, Kelly and Justin, connect during their time on the boat and make plans to meet at the beach the following night.","The following day, Justin and Kelly dance together at a pool party.","Kelly reveals what Alexa told her, and they argue."
alexa,kelly,justin,luke,Alexa pretends to be Kelly and instructs Justin to meet her at a bar instead of the beach.,"The characters, Kelly and Justin, connect during their time on the boat and make plans to meet at the beach the following night.","Luke appears and claims that Kelly is his girlfriend, causing confusion for Justin."
alexa,kelly,justin,alexa,Alexa pretends to be Kelly and instructs Justin to meet her at a bar instead of the beach.,"The characters, Kelly and Justin, connect during their time on the boat and make plans to meet at the beach the following night.","Alexa lies, claiming that Justin called her and said he only wanted to be with Alexa."
alexa,kelly,justin,kelly,Alexa pretends to be Kelly and instructs Justin to meet her at a bar instead of the beach.,"The characters, Kelly and Justin, connect during their time on the boat and make plans to meet at the beach the following night.",Kelly realizes something is amiss as Justin storms off.
alexa,kelly,justin,kelly,Alexa pretends to be Kelly and instructs Justin to meet her at a bar instead of the beach.,"The characters, Kelly and Justin, connect during their time on the boat and make plans to meet at the beach the following night.",Alexa arranges for Justin and Kelly to reunite.
alexa,kelly,justin,kelly,Alexa pretends to be Kelly and instructs Justin to meet her at a bar instead of the beach.,"The characters, Kelly and Justin, connect during their time on the boat and make plans to meet at the beach the following night.","The following day, Justin and Kelly dance together at a pool party."
alexa,kelly,alexa,kelly,Alexa pretends to be Kelly and instructs Justin to meet her at a bar instead of the beach.,"Kelly witnesses Alexa kissing someone, which is Carlos.",Alexa pretends to be Kelly and instructs Justin to meet her at a bar instead of the beach.
alexa,kelly,alexa,justin,Alexa pretends to be Kelly and instructs Justin to meet her at a bar instead of the beach.,"Kelly witnesses Alexa kissing someone, which is Carlos.","Alexa gives advice to Justin on how to win Kelly back, but Alexa also kisses Justin, which Kelly witnesses."
alexa,kelly,alexa,kelly,Alexa pretends to be Kelly and instructs Justin to meet her at a bar instead of the beach.,"Kelly witnesses Alexa kissing someone, which is Carlos.","Alexa approaches, pretending to want food. Kelly confronts her about Luke and Justin."
alexa,kelly,alexa,kelly,Alexa pretends to be Kelly and instructs Justin to meet her at a bar instead of the beach.,"Kelly witnesses Alexa kissing someone, which is Carlos.",Alexa tells Kelly she stopped Justin and admits to being jealous of the attention Kelly receives from guys.
alexa,kelly,justin,luke,Alexa pretends to be Kelly and instructs Justin to meet her at a bar instead of the beach.,Kelly realizes something is amiss as Justin storms off.,"Luke appears and claims that Kelly is his girlfriend, causing confusion for Justin."
alexa,kelly,justin,alexa,Alexa pretends to be Kelly and instructs Justin to meet her at a bar instead of the beach.,Kelly realizes something is amiss as Justin storms off.,"Alexa lies, claiming that Justin called her and said he only wanted to be with Alexa."
alexa,kelly,justin,kelly,Alexa pretends to be Kelly and instructs Justin to meet her at a bar instead of the beach.,Kelly realizes something is amiss as Justin storms off.,Kelly realizes something is amiss as Justin storms off.
alexa,kelly,justin,kelly,Alexa pretends to be Kelly and instructs Justin to meet her at a bar instead of the beach.,Kelly realizes something is amiss as Justin storms off.,Alexa arranges for Justin and Kelly to reunite.
alexa,kelly,justin,kelly,Alexa pretends to be Kelly and instructs Justin to meet her at a bar instead of the beach.,Kelly realizes something is amiss as Justin storms off.,"The following day, Justin and Kelly dance together at a pool party."
alexa,kelly,alexa,kelly,Alexa pretends to be Kelly and instructs Justin to meet her at a bar instead of the beach.,"Kelly reveals what Alexa told her, and they argue.",Alexa pretends to be Kelly and instructs Justin to meet her at a bar instead of the beach.
alexa,kelly,alexa,justin,Alexa pretends to be Kelly and instructs Justin to meet her at a bar instead of the beach.,"Kelly reveals what Alexa told her, and they argue.","Alexa gives advice to Justin on how to win Kelly back, but Alexa also kisses Justin, which Kelly witnesses."
alexa,kelly,alexa,kelly,Alexa pretends to be Kelly and instructs Justin to meet her at a bar instead of the beach.,"Kelly reveals what Alexa told her, and they argue.","Alexa approaches, pretending to want food. Kelly confronts her about Luke and Justin."
