node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
charlie,rainbird,charlie,rainbird,Charlie's powers overwhelm her and she sends a concussive burst of flames throughout the house while Rainbird holds Andy at knifepoint. They escape into their truck.,"Rainbird telepathically calls for Charlie, not Andy. Later, Rainbird shoots the men in hazmat suits from behind and surrenders to Charlie.",Charlie's powers overwhelm her and she sends a concussive burst of flames throughout the house while Rainbird holds Andy at knifepoint. They escape into their truck.
charlie,rainbird,charlie,rainbird,Charlie's powers overwhelm her and she sends a concussive burst of flames throughout the house while Rainbird holds Andy at knifepoint. They escape into their truck.,"Rainbird telepathically calls for Charlie, not Andy. Later, Rainbird shoots the men in hazmat suits from behind and surrenders to Charlie.","Charlie uses her push to trick Rainbird so he releases Charlie's father, allowing her to escape. Later, when both are surrounded by DSI agents, Charlie spares Rainbird's life."
charlie,rainbird,charlie,dsi,Charlie's powers overwhelm her and she sends a concussive burst of flames throughout the house while Rainbird holds Andy at knifepoint. They escape into their truck.,"Rainbird telepathically calls for Charlie, not Andy. Later, Rainbird shoots the men in hazmat suits from behind and surrenders to Charlie.","Charlie breaks into DSI and kills a DSI agent to reach her father's cell. Later, Charlie sets the entire facility on fire, mentally unlocking all the security doors and killing all of the DSI agents."
charlie,rainbird,charlie,hollister,Charlie's powers overwhelm her and she sends a concussive burst of flames throughout the house while Rainbird holds Andy at knifepoint. They escape into their truck.,"Rainbird telepathically calls for Charlie, not Andy. Later, Rainbird shoots the men in hazmat suits from behind and surrenders to Charlie.",Charlie sets both Hollister and himself on fire in a fit of rage.
charlie,rainbird,charlie,charlie's father,Charlie's powers overwhelm her and she sends a concussive burst of flames throughout the house while Rainbird holds Andy at knifepoint. They escape into their truck.,"Rainbird telepathically calls for Charlie, not Andy. Later, Rainbird shoots the men in hazmat suits from behind and surrenders to Charlie.","Charlie's father is being kept at DSI. Charlie reaches his cell and, in a fit of rage, sets both her father and Hollister on fire."
andy,rainbird,charlie,rainbird,Andy uses his push to trick Rainbird so Charlie can escape to a forest.,"Rainbird telepathically calls for Charlie, not Andy. Later, Rainbird shoots the men in hazmat suits from behind and surrenders to Charlie.",Charlie's powers overwhelm her and she sends a concussive burst of flames throughout the house while Rainbird holds Andy at knifepoint. They escape into their truck.
andy,rainbird,charlie,rainbird,Andy uses his push to trick Rainbird so Charlie can escape to a forest.,"Rainbird telepathically calls for Charlie, not Andy. Later, Rainbird shoots the men in hazmat suits from behind and surrenders to Charlie.","Charlie uses her push to trick Rainbird so he releases Charlie's father, allowing her to escape. Later, when both are surrounded by DSI agents, Charlie spares Rainbird's life."
andy,rainbird,charlie,dsi,Andy uses his push to trick Rainbird so Charlie can escape to a forest.,"Rainbird telepathically calls for Charlie, not Andy. Later, Rainbird shoots the men in hazmat suits from behind and surrenders to Charlie.","Charlie breaks into DSI and kills a DSI agent to reach her father's cell. Later, Charlie sets the entire facility on fire, mentally unlocking all the security doors and killing all of the DSI agents."
andy,rainbird,charlie,hollister,Andy uses his push to trick Rainbird so Charlie can escape to a forest.,"Rainbird telepathically calls for Charlie, not Andy. Later, Rainbird shoots the men in hazmat suits from behind and surrenders to Charlie.",Charlie sets both Hollister and himself on fire in a fit of rage.
andy,rainbird,charlie,charlie's father,Andy uses his push to trick Rainbird so Charlie can escape to a forest.,"Rainbird telepathically calls for Charlie, not Andy. Later, Rainbird shoots the men in hazmat suits from behind and surrenders to Charlie.","Charlie's father is being kept at DSI. Charlie reaches his cell and, in a fit of rage, sets both her father and Hollister on fire."
charlie,rainbird,charlie,rainbird,"Charlie uses her push to trick Rainbird so he releases Charlie's father, allowing her to escape. Later, when both are surrounded by DSI agents, Charlie spares Rainbird's life.","Rainbird telepathically calls for Charlie, not Andy. Later, Rainbird shoots the men in hazmat suits from behind and surrenders to Charlie.",Charlie's powers overwhelm her and she sends a concussive burst of flames throughout the house while Rainbird holds Andy at knifepoint. They escape into their truck.
charlie,rainbird,charlie,rainbird,"Charlie uses her push to trick Rainbird so he releases Charlie's father, allowing her to escape. Later, when both are surrounded by DSI agents, Charlie spares Rainbird's life.","Rainbird telepathically calls for Charlie, not Andy. Later, Rainbird shoots the men in hazmat suits from behind and surrenders to Charlie.","Charlie uses her push to trick Rainbird so he releases Charlie's father, allowing her to escape. Later, when both are surrounded by DSI agents, Charlie spares Rainbird's life."
charlie,rainbird,charlie,dsi,"Charlie uses her push to trick Rainbird so he releases Charlie's father, allowing her to escape. Later, when both are surrounded by DSI agents, Charlie spares Rainbird's life.","Rainbird telepathically calls for Charlie, not Andy. Later, Rainbird shoots the men in hazmat suits from behind and surrenders to Charlie.","Charlie breaks into DSI and kills a DSI agent to reach her father's cell. Later, Charlie sets the entire facility on fire, mentally unlocking all the security doors and killing all of the DSI agents."
charlie,rainbird,charlie,hollister,"Charlie uses her push to trick Rainbird so he releases Charlie's father, allowing her to escape. Later, when both are surrounded by DSI agents, Charlie spares Rainbird's life.","Rainbird telepathically calls for Charlie, not Andy. Later, Rainbird shoots the men in hazmat suits from behind and surrenders to Charlie.",Charlie sets both Hollister and himself on fire in a fit of rage.
charlie,rainbird,charlie,charlie's father,"Charlie uses her push to trick Rainbird so he releases Charlie's father, allowing her to escape. Later, when both are surrounded by DSI agents, Charlie spares Rainbird's life.","Rainbird telepathically calls for Charlie, not Andy. Later, Rainbird shoots the men in hazmat suits from behind and surrenders to Charlie.","Charlie's father is being kept at DSI. Charlie reaches his cell and, in a fit of rage, sets both her father and Hollister on fire."
charlie,dsi,andy,rainbird,"Charlie breaks into DSI and kills a DSI agent to reach her father's cell. Later, Charlie sets the entire facility on fire, mentally unlocking all the security doors and killing all of the DSI agents.",Andy is an agent at DSI. Charlie finds Andy's pass card and uses it to gain access to the restricted area where her father is being kept.,Andy uses his push to trick Rainbird so Charlie can escape to a forest.
