node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
larry,theodore decker,the goldfinch,film adaptation,Larry arrived with his girlfriend Xandra to relocate Theodore Decker to Las Vegas.,A dying man urged Theodore Decker to take a painting—The Goldfinch—and his engraved ring.,"The novel's film rights were sold to Warner Bros. And RatPac Entertainment in July 2014, indicating a direct relation between 'The Goldfinch' and 'film adaptation'."
larry,theodore decker,the goldfinch,collateral,Larry arrived with his girlfriend Xandra to relocate Theodore Decker to Las Vegas.,A dying man urged Theodore Decker to take a painting—The Goldfinch—and his engraved ring.,"Having deduced that Theo stole The Goldfinch, Reeve accuses him of using it as collateral to finance his shop."
larry,theodore decker,the goldfinch,toronto international film festival,Larry arrived with his girlfriend Xandra to relocate Theodore Decker to Las Vegas.,A dying man urged Theodore Decker to take a painting—The Goldfinch—and his engraved ring.,"The Goldfinch premiered at the Toronto International Film Festival on September 8, 2019."
larry,theodore decker,the goldfinch,box-office bomb,Larry arrived with his girlfriend Xandra to relocate Theodore Decker to Las Vegas.,A dying man urged Theodore Decker to take a painting—The Goldfinch—and his engraved ring.,"After making just $2.6 million in its opening weekend and estimates being lowered to below $3 million, many publications have already labeled The Goldfinch a box-office bomb and estimated it would lose as much as $50 million."
larry,theodore decker,the goldfinch,uninvolving disappointment,Larry arrived with his girlfriend Xandra to relocate Theodore Decker to Las Vegas.,A dying man urged Theodore Decker to take a painting—The Goldfinch—and his engraved ring.,"The critical consensus on Rotten Tomatoes, which holds an approval rating of 25% based on 228 reviews, reads, 'Beautifully filmed yet mostly inert, The Goldfinch mishandles its source material, flattening a complex narrative into a largely uninvolving disappointment.'"
theo,larry,theodore decker,metropolitan museum of art,father Larry arrives with his girlfriend Xandra to relocate Theo to Las Vegas.,Larry arrived with his girlfriend Xandra to relocate Theodore Decker to Las Vegas.,Thirteen-year-old Theodore Decker's mother was killed in a bombing at the Metropolitan Museum of Art.
theo,larry,theodore decker,the goldfinch,father Larry arrives with his girlfriend Xandra to relocate Theo to Las Vegas.,Larry arrived with his girlfriend Xandra to relocate Theodore Decker to Las Vegas.,A dying man urged Theodore Decker to take a painting—The Goldfinch—and his engraved ring.
theo,boris,theo,larry,"But harbors a secret love for Pippa, who now lives in London with her boyfriend Everett. Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.","Seeking drugs at a bar, Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.",father Larry arrives with his girlfriend Xandra to relocate Theo to Las Vegas.
theo,boris,theo,the goldfinch,"But harbors a secret love for Pippa, who now lives in London with her boyfriend Everett. Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.","Seeking drugs at a bar, Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.",Theo brings The Goldfinch and keeps it hidden.
theo,boris,theo,pippa,"But harbors a secret love for Pippa, who now lives in London with her boyfriend Everett. Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.","Seeking drugs at a bar, Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.","Theo catches Kitsey cheating on him with Tom Cable, but they remain engaged, as Theo is close to Mrs. Barbour and Kitsey is permissive toward his drug habit. Pippa visits Theo and they confess their feelings for each other, but she tearfully rejects him, citing the instability caused by their shared childhood trauma."
theo,boris,theo,boris,"But harbors a secret love for Pippa, who now lives in London with her boyfriend Everett. Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.","Seeking drugs at a bar, Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.","But harbors a secret love for Pippa, who now lives in London with her boyfriend Everett. Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him."
theo,boris,theo,reeve,"But harbors a secret love for Pippa, who now lives in London with her boyfriend Everett. Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.","Seeking drugs at a bar, Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.","At Theo's and Kitsey's engagement party, Reeve arrives for a confrontation about the theft and loss of The Goldfinch."
theo,boris,theo,pippa,"But harbors a secret love for Pippa, who now lives in London with her boyfriend Everett. Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.","Seeking drugs at a bar, Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.",Theo meets Pippa at a support group for survivors of tragedy
theo,boris,theo,pippa,"But harbors a secret love for Pippa, who now lives in London with her boyfriend Everett. Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.","Seeking drugs at a bar, Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.","Theo becomes close friends with Pippa, who helps him navigate his past traumas"
theo,boris,xandra,theo,"But harbors a secret love for Pippa, who now lives in London with her boyfriend Everett. Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.",Boris disapproves of Xandra's influence on Theo,Xandra and Theo develop a relationship during their time in Amsterdam
theo,boris,xandra,boris,"But harbors a secret love for Pippa, who now lives in London with her boyfriend Everett. Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.",Boris disapproves of Xandra's influence on Theo,Xandra and Boris have a tumultuous relationship
boris,theo,larry,theodore decker,"Seeking drugs at a bar, Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.",father Larry arrives with his girlfriend Xandra to relocate Theo to Las Vegas.,Larry arrived with his girlfriend Xandra to relocate Theodore Decker to Las Vegas.
boris,theo,larry,gambling debt,"Seeking drugs at a bar, Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.",father Larry arrives with his girlfriend Xandra to relocate Theo to Las Vegas.,Larry ends up in gambling debt
boris,theo,the goldfinch,film adaptation,"Seeking drugs at a bar, Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.",Theo brings The Goldfinch and keeps it hidden.,"The novel's film rights were sold to Warner Bros. And RatPac Entertainment in July 2014, indicating a direct relation between 'The Goldfinch' and 'film adaptation'."
boris,theo,the goldfinch,collateral,"Seeking drugs at a bar, Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.",Theo brings The Goldfinch and keeps it hidden.,"Having deduced that Theo stole The Goldfinch, Reeve accuses him of using it as collateral to finance his shop."
boris,theo,the goldfinch,toronto international film festival,"Seeking drugs at a bar, Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him.",Theo brings The Goldfinch and keeps it hidden.,"The Goldfinch premiered at the Toronto International Film Festival on September 8, 2019."
