node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
shadaloo,bison,shadaloo,chun-li's family,Crime boss M. Bison announced complete control of Shadaloo and executed other shareholders in front of Chun-Li,"Bison is operating Shadaloo publicly, forcing property owners to sign their land over to him by holding their families hostage.","Thugs working for Shadaloo attacked Chun-Li's family, Xiang was abducted"
shadaloo,bison,shadaloo,bison,Crime boss M. Bison announced complete control of Shadaloo and executed other shareholders in front of Chun-Li,"Bison is operating Shadaloo publicly, forcing property owners to sign their land over to him by holding their families hostage.",Crime boss M. Bison announced complete control of Shadaloo and executed other shareholders in front of Chun-Li
shadaloo,bison,balrog,shadaloo,Crime boss M. Bison announced complete control of Shadaloo and executed other shareholders in front of Chun-Li,Bison immediately murders Xiang and ties up Chun-Li after kidnapping her. Balrog faces off Gen in a ship and ultimately kills him.,Balrog blows up Gen's house after he is attacked by Shadaloo troops.
bison,shadaloo,bison,shadaloo,"Bison is operating Shadaloo publicly, forcing property owners to sign their land over to him by holding their families hostage.",Crime boss M. Bison announced complete control of Shadaloo and executed other shareholders in front of Chun-Li,"Bison is operating Shadaloo publicly, forcing property owners to sign their land over to him by holding their families hostage."
bison,shadaloo,bison,xiang,"Bison is operating Shadaloo publicly, forcing property owners to sign their land over to him by holding their families hostage.",Crime boss M. Bison announced complete control of Shadaloo and executed other shareholders in front of Chun-Li,Bison immediately murders Xiang after reuniting with her during Chun-Li's capture and kidnapping.
bison,shadaloo,bison,rose,"Bison is operating Shadaloo publicly, forcing property owners to sign their land over to him by holding their families hostage.",Crime boss M. Bison announced complete control of Shadaloo and executed other shareholders in front of Chun-Li,"Bison immediately murders Xiang and ties up Chun-Li after kidnapping her. Rose is taken away by Bison from the shipping yard, revealing herself to be his daughter."
bison,shadaloo,bison,balrog,"Bison is operating Shadaloo publicly, forcing property owners to sign their land over to him by holding their families hostage.",Crime boss M. Bison announced complete control of Shadaloo and executed other shareholders in front of Chun-Li,Bison immediately murders Xiang and ties up Chun-Li after kidnapping her. Balrog faces off Gen in a ship and ultimately kills him.
chun-li,bison,shadaloo,chun-li's family,"Chun-Li learns more about Bison from spying on his henchman Balrog and overhearing a property owner being asked to hand over the rights to a docking harbor, allowing the shipment of the 'White Rose'.","Bison is operating Shadaloo publicly, forcing property owners to sign their land over to him by holding their families hostage.","Thugs working for Shadaloo attacked Chun-Li's family, Xiang was abducted"
chun-li,bison,shadaloo,bison,"Chun-Li learns more about Bison from spying on his henchman Balrog and overhearing a property owner being asked to hand over the rights to a docking harbor, allowing the shipment of the 'White Rose'.","Bison is operating Shadaloo publicly, forcing property owners to sign their land over to him by holding their families hostage.",Crime boss M. Bison announced complete control of Shadaloo and executed other shareholders in front of Chun-Li
chun-li,bison,balrog,shadaloo,"Chun-Li learns more about Bison from spying on his henchman Balrog and overhearing a property owner being asked to hand over the rights to a docking harbor, allowing the shipment of the 'White Rose'.",Bison immediately murders Xiang and ties up Chun-Li after kidnapping her. Balrog faces off Gen in a ship and ultimately kills him.,Balrog blows up Gen's house after he is attacked by Shadaloo troops.
cantana,bison,shadaloo,chun-li's family,"Chun-Li confronts Cantana, one of Bison's secretaries, in a nightclub and obtains information on the location of the White Rose before escaping from Shadaloo's thugs and Nash and Maya. Cantana is later murdered by Bison.","Bison is operating Shadaloo publicly, forcing property owners to sign their land over to him by holding their families hostage.","Thugs working for Shadaloo attacked Chun-Li's family, Xiang was abducted"
cantana,bison,shadaloo,bison,"Chun-Li confronts Cantana, one of Bison's secretaries, in a nightclub and obtains information on the location of the White Rose before escaping from Shadaloo's thugs and Nash and Maya. Cantana is later murdered by Bison.","Bison is operating Shadaloo publicly, forcing property owners to sign their land over to him by holding their families hostage.",Crime boss M. Bison announced complete control of Shadaloo and executed other shareholders in front of Chun-Li
cantana,bison,balrog,shadaloo,"Chun-Li confronts Cantana, one of Bison's secretaries, in a nightclub and obtains information on the location of the White Rose before escaping from Shadaloo's thugs and Nash and Maya. Cantana is later murdered by Bison.",Bison immediately murders Xiang and ties up Chun-Li after kidnapping her. Balrog faces off Gen in a ship and ultimately kills him.,Balrog blows up Gen's house after he is attacked by Shadaloo troops.
gen,bison,shadaloo,chun-li's family,"Gen reveals more of Bison's past during lunch, including how he was born in Bangkok to Irish missionaries but abandoned as an infant, grew up an orphan, and lived his life as a thief. He killed his pregnant wife and transferred his conscience to their prematurely born daughter.","Bison is operating Shadaloo publicly, forcing property owners to sign their land over to him by holding their families hostage.","Thugs working for Shadaloo attacked Chun-Li's family, Xiang was abducted"
gen,bison,shadaloo,bison,"Gen reveals more of Bison's past during lunch, including how he was born in Bangkok to Irish missionaries but abandoned as an infant, grew up an orphan, and lived his life as a thief. He killed his pregnant wife and transferred his conscience to their prematurely born daughter.","Bison is operating Shadaloo publicly, forcing property owners to sign their land over to him by holding their families hostage.",Crime boss M. Bison announced complete control of Shadaloo and executed other shareholders in front of Chun-Li
gen,bison,balrog,shadaloo,"Gen reveals more of Bison's past during lunch, including how he was born in Bangkok to Irish missionaries but abandoned as an infant, grew up an orphan, and lived his life as a thief. He killed his pregnant wife and transferred his conscience to their prematurely born daughter.",Bison immediately murders Xiang and ties up Chun-Li after kidnapping her. Balrog faces off Gen in a ship and ultimately kills him.,Balrog blows up Gen's house after he is attacked by Shadaloo troops.
balrog,shadaloo,bison,shadaloo,Balrog blows up Gen's house after he is attacked by Shadaloo troops.,Crime boss M. Bison announced complete control of Shadaloo and executed other shareholders in front of Chun-Li,"Bison is operating Shadaloo publicly, forcing property owners to sign their land over to him by holding their families hostage."
balrog,shadaloo,bison,xiang,Balrog blows up Gen's house after he is attacked by Shadaloo troops.,Crime boss M. Bison announced complete control of Shadaloo and executed other shareholders in front of Chun-Li,Bison immediately murders Xiang after reuniting with her during Chun-Li's capture and kidnapping.
balrog,shadaloo,bison,rose,Balrog blows up Gen's house after he is attacked by Shadaloo troops.,Crime boss M. Bison announced complete control of Shadaloo and executed other shareholders in front of Chun-Li,"Bison immediately murders Xiang and ties up Chun-Li after kidnapping her. Rose is taken away by Bison from the shipping yard, revealing herself to be his daughter."
balrog,shadaloo,bison,balrog,Balrog blows up Gen's house after he is attacked by Shadaloo troops.,Crime boss M. Bison announced complete control of Shadaloo and executed other shareholders in front of Chun-Li,Bison immediately murders Xiang and ties up Chun-Li after kidnapping her. Balrog faces off Gen in a ship and ultimately kills him.
vega,chun-li,bison,shadaloo,Chun-Li defeats Vega and leaves her hanging by the side of a building.,"Chun-Li learns more about Bison from spying on his henchman Balrog and overhearing a property owner being asked to hand over the rights to a docking harbor, allowing the shipment of the 'White Rose'.","Bison is operating Shadaloo publicly, forcing property owners to sign their land over to him by holding their families hostage."
vega,chun-li,bison,xiang,Chun-Li defeats Vega and leaves her hanging by the side of a building.,"Chun-Li learns more about Bison from spying on his henchman Balrog and overhearing a property owner being asked to hand over the rights to a docking harbor, allowing the shipment of the 'White Rose'.",Bison immediately murders Xiang after reuniting with her during Chun-Li's capture and kidnapping.
vega,chun-li,bison,rose,Chun-Li defeats Vega and leaves her hanging by the side of a building.,"Chun-Li learns more about Bison from spying on his henchman Balrog and overhearing a property owner being asked to hand over the rights to a docking harbor, allowing the shipment of the 'White Rose'.","Bison immediately murders Xiang and ties up Chun-Li after kidnapping her. Rose is taken away by Bison from the shipping yard, revealing herself to be his daughter."
vega,chun-li,bison,balrog,Chun-Li defeats Vega and leaves her hanging by the side of a building.,"Chun-Li learns more about Bison from spying on his henchman Balrog and overhearing a property owner being asked to hand over the rights to a docking harbor, allowing the shipment of the 'White Rose'.",Bison immediately murders Xiang and ties up Chun-Li after kidnapping her. Balrog faces off Gen in a ship and ultimately kills him.
vega,chun-li,gen,bison,Chun-Li defeats Vega and leaves her hanging by the side of a building.,Chun-Li reunites with Gen after escaping from Bison's henchmen. Gen heals Chun-Li's wounds and continues with her training.,"Gen reveals more of Bison's past during lunch, including how he was born in Bangkok to Irish missionaries but abandoned as an infant, grew up an orphan, and lived his life as a thief. He killed his pregnant wife and transferred his conscience to their prematurely born daughter."
vega,chun-li,gen,balrog,Chun-Li defeats Vega and leaves her hanging by the side of a building.,Chun-Li reunites with Gen after escaping from Bison's henchmen. Gen heals Chun-Li's wounds and continues with her training.,"Gen enters a ship and faces off Balrog, ultimately killing him."
