node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
pitka,jane,pitka,oprah winfrey show,Pitka reveals his chastity belt to Jane to explain why he pulled away from her.,Jane reveals that she is understanding of Pitka's spiritual vow.,Pitka's dream is to become the number-one guru and appear on The Oprah Winfrey Show.
pitka,jane,pitka,celebrities,Pitka reveals his chastity belt to Jane to explain why he pulled away from her.,Jane reveals that she is understanding of Pitka's spiritual vow.,"Pitka lives a charmed life with thousands of followers, including the celebrities Jessica Simpson, Val Kilmer and Mariska Hargitay."
pitka,jane,pitka,rival team,Pitka reveals his chastity belt to Jane to explain why he pulled away from her.,Jane reveals that she is understanding of Pitka's spiritual vow.,Pitka encourages the rival team to beat Darren up during a game to distract him from his
pitka,jane,pitka,rival team,Pitka reveals his chastity belt to Jane to explain why he pulled away from her.,Jane reveals that she is understanding of Pitka's spiritual vow.,pitka encourages the rival team to beat darren up during a game to distract him from his distress over his wife's affair
pitka,jane,pitka,coach cherkov,Pitka reveals his chastity belt to Jane to explain why he pulled away from her.,Jane reveals that she is understanding of Pitka's spiritual vow.,"Pitka punches Coach Cherkov in revenge for his antics, but Pitka's chastity belt does not protect him from the pain as he groans and grabs his crotch."
pitka,jane,pitka,darren,Pitka reveals his chastity belt to Jane to explain why he pulled away from her.,Jane reveals that she is understanding of Pitka's spiritual vow.,"Pitka helps Darren realize that since his mother only showed him love when he succeeded, he had grown to believe Prudence would only love him as long as he won."
pitka,jane,pitka,jane,Pitka reveals his chastity belt to Jane to explain why he pulled away from her.,Jane reveals that she is understanding of Pitka's spiritual vow.,Pitka reveals his chastity belt to Jane to explain why he pulled away from her.
jane,pitka,darren,up,Jane reveals that she is understanding of Pitka's spiritual vow.,"Pitka helps Darren realize that since his mother only showed him love when he succeeded, he had grown to believe Prudence would only love him as long as he won.",pitka encourages the rival team to beat darren up during a game
jane,pitka,jane,almost kisses,Jane reveals that she is understanding of Pitka's spiritual vow.,Pitka reveals his chastity belt to Jane to explain why he pulled away from her.,pitka has dinner with jane and almost kisses her
jane,pitka,jane,pitka,Jane reveals that she is understanding of Pitka's spiritual vow.,Pitka reveals his chastity belt to Jane to explain why he pulled away from her.,Jane reveals that she is understanding of Pitka's spiritual vow.
deepak chopra,guru pitka,the love guru,myers,Decides to be fine with being the first Guru Pitka instead of the next Deepak Chopra,Guru Pitka is the name of Mike Myers' character in The Love Guru.,Mike Myers is the creator and main character of The Love Guru.
austin powers franchise,guru pitka,the love guru,myers,Guru Pitka was originally planned for the Austin Powers franchise.,Guru Pitka is the name of Mike Myers' character in The Love Guru.,Mike Myers is the creator and main character of The Love Guru.
