node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
jill,pacino,jill,online dating,"Jill repeatedly rebuffs Pacino, causing suspicion that her invitation was just to convince him to do the advertisement.","At a restaurant in the Bronx on New Year's Eve, Pacino arrives dressed as Don Quixote and reminds Jill that he cares about her but other men deserve her more than he does.","Deciding that Jill needs a romantic partner, Jack encourages her to try online dating"
jill,pacino,jill,poopsie,"Jill repeatedly rebuffs Pacino, causing suspicion that her invitation was just to convince him to do the advertisement.","At a restaurant in the Bronx on New Year's Eve, Pacino arrives dressed as Don Quixote and reminds Jill that he cares about her but other men deserve her more than he does.","Despite the cruise line's strict policy against pets, Jill insists on bringing Poopsie along, irritating everyone onboard."
jill,pacino,jill,jack,"Jill repeatedly rebuffs Pacino, causing suspicion that her invitation was just to convince him to do the advertisement.","At a restaurant in the Bronx on New Year's Eve, Pacino arrives dressed as Don Quixote and reminds Jill that he cares about her but other men deserve her more than he does.","Jill phones Jack and hears Pacino in the background, dejected she returns home."
jill,pacino,jill,erin,"Jill repeatedly rebuffs Pacino, causing suspicion that her invitation was just to convince him to do the advertisement.","At a restaurant in the Bronx on New Year's Eve, Pacino arrives dressed as Don Quixote and reminds Jill that he cares about her but other men deserve her more than he does.","Monica attacks Erin, but Jill defends her."
jill,jack,erin,sofia,"Jill phones Jack and hears Pacino in the background, dejected she returns home.",Spousal relationship. Jack is married to Erin.,Parent-child relationship. Sofia is the biological daughter of Jack and Erin.
jill,jack,erin,gary,"Jill phones Jack and hears Pacino in the background, dejected she returns home.",Spousal relationship. Jack is married to Erin.,Adoptive parent-child relationship. Gary is an adoptive Hindu son of Jack and Erin.
pacino,jill,erin,sofia,"At a restaurant in the Bronx on New Year's Eve, Pacino arrives dressed as Don Quixote and reminds Jill that he cares about her but other men deserve her more than he does.","Monica attacks Erin, but Jill defends her.",Parent-child relationship. Sofia is the biological daughter of Jack and Erin.
pacino,jill,erin,gary,"At a restaurant in the Bronx on New Year's Eve, Pacino arrives dressed as Don Quixote and reminds Jill that he cares about her but other men deserve her more than he does.","Monica attacks Erin, but Jill defends her.",Adoptive parent-child relationship. Gary is an adoptive Hindu son of Jack and Erin.
pacino,jill,erin,carter and bitsy simmons,"At a restaurant in the Bronx on New Year's Eve, Pacino arrives dressed as Don Quixote and reminds Jill that he cares about her but other men deserve her more than he does.","Monica attacks Erin, but Jill defends her.","In-law relationship. Erin's parents, Carter and Bitsy Simmons, visit during Thanksgiving dinner."
pacino,jill,pacino,dunkaccino advertisement,"At a restaurant in the Bronx on New Year's Eve, Pacino arrives dressed as Don Quixote and reminds Jill that he cares about her but other men deserve her more than he does.","Jill repeatedly rebuffs Pacino, causing suspicion that her invitation was just to convince him to do the advertisement.",Pacino agrees to work on the Dunkaccino advertisement on the condition that he has another date with Jill
pacino,jill,pacino,jill,"At a restaurant in the Bronx on New Year's Eve, Pacino arrives dressed as Don Quixote and reminds Jill that he cares about her but other men deserve her more than he does.","Jill repeatedly rebuffs Pacino, causing suspicion that her invitation was just to convince him to do the advertisement.","At a restaurant in the Bronx on New Year's Eve, Pacino arrives dressed as Don Quixote and reminds Jill that he cares about her but other men deserve her more than he does."
pacino,jill,jack,erin,"At a restaurant in the Bronx on New Year's Eve, Pacino arrives dressed as Don Quixote and reminds Jill that he cares about her but other men deserve her more than he does.","Jill phones Jack and hears Pacino in the background, dejected she returns home.",Spousal relationship. Jack is married to Erin.
jill,jack,erin,carter and bitsy simmons,"Jill phones Jack and hears Pacino in the background, dejected she returns home.",Spousal relationship. Jack is married to Erin.,"In-law relationship. Erin's parents, Carter and Bitsy Simmons, visit during Thanksgiving dinner."
jill,pacino,jill,disgrace,"Jill repeatedly rebuffs Pacino, causing suspicion that her invitation was just to convince him to do the advertisement.","At a restaurant in the Bronx on New Year's Eve, Pacino arrives dressed as Don Quixote and reminds Jill that he cares about her but other men deserve her more than he does.","Jill disgraces herself along with Jack and his colleagues, resulting in her ejection"
jill,pacino,jill,pacino,"Jill repeatedly rebuffs Pacino, causing suspicion that her invitation was just to convince him to do the advertisement.","At a restaurant in the Bronx on New Year's Eve, Pacino arrives dressed as Don Quixote and reminds Jill that he cares about her but other men deserve her more than he does.","Jill repeatedly rebuffs Pacino, causing suspicion that her invitation was just to convince him to do the advertisement."
jill,pacino,jill,monica,"Jill repeatedly rebuffs Pacino, causing suspicion that her invitation was just to convince him to do the advertisement.","At a restaurant in the Bronx on New Year's Eve, Pacino arrives dressed as Don Quixote and reminds Jill that he cares about her but other men deserve her more than he does.","Jill encounters her former schoolmate Monica, who attacks Erin but Jill defends her."
