Question & Options,Correct Answer
"Who acts as the leader in Riley Andersen's mind and tries to limit Sadness's influence?
Options:
A. Joy
B. Anger
C. Fear
D. Disgust",Joy
"Who acts as the leader in the mind of Riley Andersen and tries to limit Sadness's influence?
Options:
A. Joy
B. Sadness
C. Fear
D. Disgust",Joy
"Who acts as the leader in the mind of Riley Andersen and tries to limit Sadness's influence?
Options:
A. Joy
B. Sadness
C. Fear
D. Disgust",Joy
"Who acts as the leader in Riley's mind and tries to limit Sadness's influence?
Options:
A. Joy
B. Anger
C. Fear
D. Disgust",Joy
"Who acts as the leader in Riley's mind and tries to limit Sadness's influence?
Options:
A. Joy
B. Anger
C. Fear
D. Disgust",Joy
"Who retroactively saddens joyous memories, causing Riley to cry in front of her class?
Options:
A. Sadness
B. Joy
C. Anger
D. Disgust",Sadness
"Who is forced to take control of Riley in the absence of Joy and Sadness?
Options:
A. Sadness
B. Joy
C. Anger
D. Disgust",Anger
"Who retroactively saddens joyous memories, causing Riley to cry in front of her class?
Options:
A. Joy
B. Sadness
C. Anger
D. Disgust",Sadness
"Who retroactively saddens joyous memories, causing Riley to cry in front of her class?
Options:
A. Joy
B. Sadness
C. Anger
D. Disgust",Sadness
"Who retroactively saddens joyous memories causing Riley to cry in front of her class?
Options:
A. Joy
B. Sadness
C. Anger
D. Disgust",Sadness
"Who tries to use a song-fueled wagon rocket to escape the Memory Dump?
Options:
A. Sadness
B. Joy
C. Bing Bong
D. Anger",Joy
"Who are forced to take control of Riley in the absence of Joy and Sadness?
Options:
A. Joy
B. Anger
C. Fear
D. Disgust",Anger
"Who are forced to take control of Riley in the absence of Joy and Sadness?
Options:
A. Joy
B. Anger
C. Fear
D. Riley",Anger
"What emotion's idea disables the console, putting Riley into depression as she boards a bus to Minnesota?
Options:
A. Joy
B. Anger
C. Fear
D. Disgust",Anger
"Who is forced to take control of Riley in the absence of Joy and Sadness?
Options:
A. Fear
B. Anger
C. Disgust
D. Riley",Anger
"Who encounters Bing Bong while navigating the vast long-term memory area?
Options:
A. Joy
B. Sadness
C. Anger
D. Fear",Joy
"Who do Joy and Sadness encounter while navigating the vast long-term memory area?
Options:
A. Joy
B. Sadness
C. Bing Bong
D. Fear",Bing Bong
"Who do Joy and Sadness encounter while navigating the vast long-term memory area?
Options:
A. Joy
B. Sadness
C. Bing Bong
D. Fear",Bing Bong
"Who hands control of the console to Sadness, allowing her to reactivate it and return Riley to her parents?
Options:
A. Joy
B. Sadness
C. Bing Bong
D. Riley",Joy
"Who comforted Riley and told her they also miss Minnesota in the movie *Inside Out*?
Options:
A. Anger
B. Fear
C. Disgust
D. Parents",Parents
"Who does Riley tearfully tell she misses her old life, resulting in her parents comforting her?
Options:
A. Fear
B. Riley
C. Parents
D. Anger",Parents
"Who comforted Riley and told her they also miss Minnesota?
Options:
A. Anger
B. Fear
C. Disgust
D. Parents",Parents
"Who breaks down crying and discovers a sad memory that ultimately turns happy in the movie *Inside Out*?
Options:
A. Joy
B. Sadness
C. Anger
D. Disgust",Joy
"Who breaks down crying and discovers a sad memory that turns happy when comforted by Riley's parents and friends?
Options:
A. Joy
B. Sadness
C. Bing Bong
D. Riley",Joy
"Who breaks down crying and discovers a sad memory that turns happy when comforted by Riley's parents and friends?
Options:
A. Joy
B. Sadness
C. Bing Bong
D. Riley",Joy
"Who hands control of the console to Sadness, allowing her to reactivate it and return Riley to her parents?
Options:
A. Joy
B. Sadness
C. Anger
D. Disgust",Joy
"What idea of Anger's leads to Riley boarding a bus to Minnesota?
Options:
A. Anger's idea to disable the console
B. The expanded console allowing them to work together
C. The console malfunctioning
D. The console being upgraded",Anger's idea to disable the console
"Who is able to reactivate the console and return Riley to her parents in the movie *Inside Out*?
Options:
A. Sadness
B. Console
C. Expanded console
D. Joy",Sadness
